,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,2.5,0.02,100,1,100000.0,,100000.0,100.0,,100.0,0.099751597090912,0.17493994018770048,0.1052015512833346,1.0024941684355249,100.24941684355248,
1,1,2.5,0.02,600,1,100000.0,,100000.0,100.0,,600.0,0.5992151752547897,0.14975489052593624,0.04944654122710308,1.001311561687519,100.13115616875191,
2,2,2.5,0.02,1100,1,100000.0,,100000.0,100.0,,1100.0,1.0976372018915754,0.14816989211016368,0.03878223683806244,1.0021558319684496,100.21558319684496,
3,3,2.5,0.02,1600,1,100000.0,,100000.0,100.0,,1600.0,1.5981453841901612,0.1469938778530644,0.03466522383220602,1.0011608604848024,100.11608604848024,
4,4,2.5,0.02,2100,1,100000.0,,100000.0,100.0,,2100.0,2.0950898257920927,0.1486403832408249,0.032096281792156935,1.0023465372392344,100.23465372392344,
5,5,2.5,0.018,100,1,100000.0,,100000.0,100.0,,100.0,0.09981791379860425,0.17411518833907932,0.1085293033371298,1.0018261137259794,100.18261137259795,
6,6,2.5,0.018,600,1,100000.0,,100000.0,100.0,,600.0,0.5791130380086981,0.14851957201862293,0.04861153856046915,1.049949485868048,104.9949485868048,
7,7,2.5,0.018,1100,1,100000.0,,100000.0,100.0,,1100.0,1.0933914798485147,0.1475811275569912,0.039751641152997286,1.006218641923868,100.6218641923868,
8,8,2.5,0.018,1600,1,100000.0,,100000.0,100.0,,1600.0,1.598555895193158,0.14378927661420815,0.036198004575993314,1.0009036451526647,100.09036451526649,
9,9,2.5,0.018,2100,1,100000.0,,100000.0,100.0,,2100.0,2.0965193515625287,0.14246234038724778,0.0319357300717442,1.0016616884159255,100.16616884159257,
10,10,2.5,0.016,100,1,100000.0,,100000.0,100.0,,100.0,0.09669422920427469,0.17856343294902363,0.11262975777184472,1.0481413202536944,104.81413202536945,
11,11,2.5,0.016,600,1,100000.0,,100000.0,100.0,,600.0,0.5990746989108515,0.14547218849022647,0.04730400288443687,1.0015477010893612,100.1547701089361,
12,12,2.5,0.016,1100,1,100000.0,,100000.0,100.0,,1100.0,1.0961222777616968,0.1451732033233852,0.03868607420575636,1.0035540181765539,100.35540181765536,
13,13,2.5,0.016,1600,1,100000.0,,100000.0,100.0,,1600.0,1.5960369833370351,0.14512623697762633,0.03519690314409427,1.0024865797140083,100.24865797140087,
14,14,2.5,0.016,2100,1,100000.0,,100000.0,100.0,,2100.0,2.096149405567985,0.14356648570493297,0.03397394533214194,1.001837810656102,100.18378106561013,
15,15,2.5,0.015,100,1,100000.0,,100000.0,100.0,,100.0,0.0964158911331946,0.17445543870669838,0.10869064734084836,1.0510366528068924,105.10366528068921,
16,16,2.5,0.015,600,1,100000.0,,100000.0,100.0,,600.0,0.5991880417971516,0.14753384035547443,0.04748816423002396,1.0013555551859292,100.13555551859292,
17,17,2.5,0.015,1100,1,100000.0,,100000.0,100.0,,1100.0,1.063198880884302,0.15192553933253927,0.03994233262985988,1.0486354251128296,104.86354251128296,
18,18,2.5,0.015,1600,1,100000.0,,100000.0,100.0,,1600.0,1.5965172074866811,0.14531367188878547,0.03473088398093442,1.0022027720715059,100.22027720715057,
19,19,2.5,0.015,2100,1,100000.0,,100000.0,100.0,,2100.0,2.0947550263569608,0.14172771335281947,0.032464623676361895,1.0025273225171127,100.2527322517113,
20,20,2.5,0.014,100,1,100000.0,,100000.0,100.0,,100.0,0.09984379534004545,0.17337504481409657,0.10722080542664982,1.0015652571276719,100.1565257127672,
21,21,2.5,0.014,600,1,100000.0,,100000.0,100.0,,600.0,0.5977096733974463,0.1500782516984131,0.04831224936364503,1.0038872959121243,100.3887295912124,
