,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,743.2,0.7431999999999999,,0.0011869912741389044,0.0841000287479384,0.004058609718086862
1,1,0.02,1200,1,100000.0,100,,1132.4,1.1323999999999999,,0.002551203152935955,0.0819545461253233,0.004307137943725547
2,2,0.02,1200,1,100000.0,150,,1438.6,1.4386,,0.00439853841734248,0.07727587236485574,0.004447312303055456
3,3,0.02,1200,1,100000.0,200,,1680.4,1.6804,,0.006726480487003528,0.07351061472134204,0.004609314111967438
4,4,0.02,1200,1,100000.0,250,,1920.6,1.9206000000000003,,0.008304000788854182,0.07678944421487707,0.004459456311859913
5,5,0.02,1200,1,100000.0,300,,2066.4,2.0664,,0.010442885239592668,0.06968638649344461,0.0046320193131175885
6,6,0.02,1200,1,100000.0,350,,2295.4,2.2954,,0.013449356534408707,0.06877434096510211,0.0043438763499739465
7,7,0.02,1200,1,100000.0,400,,2434.4,2.4344,,0.015203380962952904,0.06562645401286547,0.004604209307958308
8,8,0.02,1200,1,100000.0,450,,2543.8,2.5438,,0.018609013910565863,0.07247252497152576,0.004514636832749068
9,9,0.02,1200,1,100000.0,500,,2707.2,2.7072,,0.019715204859869568,0.06568676672131879,0.004895734215528921
10,10,0.02,1200,1,100000.0,550,,2833.4,2.8334,,0.025229150647396635,0.06486882712365447,0.004814639224476272
11,11,0.02,1200,1,100000.0,600,,2973.2,2.9732,,0.02598239090464176,0.0664734216924732,0.004566440749004751
12,12,0.02,1200,1,100000.0,650,,3077.6,3.0776,,0.028537748991084296,0.0638431177784648,0.004653603714861149
13,13,0.02,1200,1,100000.0,700,,3180.0,3.18,,0.03386889727182733,0.06923306293499533,0.004447120505411236
14,14,0.02,1200,1,100000.0,750,,3313.0,3.313,,0.03647570958989945,0.07093701200927624,0.004462824645640283
15,15,0.02,1200,1,100000.0,800,,3410.0,3.4099999999999993,,0.04009038669464644,0.06848702661325876,0.004614181823140521
16,16,0.02,1200,1,100000.0,850,,3465.0,3.465,,0.04495478392655059,0.06563453883412113,0.004597729907852304
17,17,0.02,1200,1,100000.0,900,,3588.8,3.5888,,0.04936847112355736,0.06961329481235945,0.0046902392290954385
18,18,0.02,1200,1,100000.0,950,,3727.2,3.7272,,0.05553332830600084,0.06206543219577717,0.004769028620146732
19,19,0.02,1200,1,100000.0,1000,,3840.8,3.8408,,0.054324001553641206,0.06565035208484805,0.0045570098441812335
20,20,0.02,1200,1,100000.0,1050,,3898.6,3.8986,,0.06215688948200295,0.0672404716058411,0.004908421947589383
21,21,0.02,1200,1,100000.0,1100,,4011.2,4.0112000000000005,,0.06408046526812541,0.06616060993956434,0.004768388741147531
22,22,0.02,1200,1,100000.0,1150,,4124.4,4.1244,,0.06941860532069768,0.06895186044727294,0.004411513172736173
23,23,0.02,1200,1,100000.0,1200,,4185.4,4.1854,,0.06861759977446127,0.06868636361544338,0.004693453297236072
24,24,0.02,1200,1,100000.0,1250,,4245.2,4.2452000000000005,,0.0773431123358023,0.06517309623745048,0.004924359403478945
25,25,0.02,1200,1,100000.0,1300,,4337.8,4.3378,,0.07914787573099602,0.06639752970751825,0.004711437059493874
26,26,0.02,1200,1,100000.0,1350,,4456.8,4.4568,,0.09056027360552435,0.07108067693070437,0.004644011809593099
27,27,0.02,1200,1,100000.0,1400,,4499.2,4.4992,,0.09280727414652575,0.06742056406126051,0.004684059579434425
28,28,0.02,1200,1,100000.0,1450,,4656.2,4.6562,,0.09960948875291249,0.06723061233538619,0.004654179563903042
29,29,0.02,1200,1,100000.0,1500,,4679.8,4.6798,,0.1000928383984501,0.06561093093148913,0.004668723305841836
30,30,0.02,1200,1,100000.0,1550,,4681.2,4.6812,,0.10465189524979904,0.0674291945987096,0.004753140589982341
31,31,0.02,1200,1,100000.0,1600,,4825.4,4.8254,,0.10793143035807588,0.06092893365218165,0.004799074876210264
32,32,0.02,1200,1,100000.0,1650,,4917.0,4.917,,0.11928644263271052,0.06928607668888959,0.004552645415319444
33,33,0.02,1200,1,100000.0,1700,,4938.2,4.9382,,0.11925811615124075,0.0645544928516594,0.004777997532309767
34,34,0.02,1200,1,100000.0,1750,,5032.4,5.0324,,0.1229293112133746,0.06472235309542496,0.0047405642418726
35,35,0.02,1200,1,100000.0,1800,,5114.2,5.1142,,0.1251812853375668,0.061685783912959216,0.004679864063868792
36,36,0.02,1200,1,100000.0,1850,,5160.6,5.1606,,0.14572230290750668,0.0649960910047998,0.00476639486445009
37,37,0.02,1200,1,100000.0,1900,,5276.2,5.276200000000001,,0.1421993264212233,0.06656660701266369,0.004697262767447663
38,38,0.02,1200,1,100000.0,1950,,5290.8,5.2908,,0.15215679471293697,0.06575356748745789,0.00465000703132686
39,39,0.02,1200,1,100000.0,2000,,5384.0,5.384,,0.15196900985811226,0.0680495765309542,0.004693284353902561
40,40,0.02,1200,1,100000.0,2050,,5444.8,5.4448,,0.15291162181101753,0.06806985787845353,0.004683638981625669
41,41,0.02,1200,1,100000.0,2100,,5552.0,5.552,,0.16574160141381072,0.06660437769881604,0.004657095621031823
