,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,152.0,0.152,,0.0002358670381829597,0.01705586173105385,0.0008060408236859378
1,1,0.02,1200,1,100000.0,100,,226.64,0.22664,,0.0005523167583459099,0.016728475596131918,0.0008110817277507882
2,2,0.02,1200,1,100000.0,150,,283.16,0.28316,,0.0008772443170983023,0.014828947893512752,0.0008879556521194504
3,3,0.02,1200,1,100000.0,200,,336.0,0.336,,0.0012506407609203052,0.01377080538408699,0.0008870580346933706
4,4,0.02,1200,1,100000.0,250,,372.48,0.37248,,0.0016509163128796446,0.014672145899971206,0.0008662743307804418
5,5,0.02,1200,1,100000.0,300,,416.0,0.416,,0.002118377719896216,0.015129718508901551,0.0008893721156151611
6,6,0.02,1200,1,100000.0,350,,448.64,0.44864,,0.002782532862897824,0.013744374506105874,0.0008984487053645875
7,7,0.02,1200,1,100000.0,400,,486.84,0.48683999999999994,,0.0030874867386933144,0.013519648518913713,0.0008916377468392317
8,8,0.02,1200,1,100000.0,450,,514.72,0.5147200000000001,,0.003564872659069352,0.014245852098600164,0.000854701720618447
9,9,0.02,1200,1,100000.0,500,,538.64,0.53864,,0.00423704256545534,0.014352245708831828,0.000925075804643812
10,10,0.02,1200,1,100000.0,550,,568.5600000000001,0.56856,,0.004994921102988882,0.013675033699874632,0.0009002329662777073
11,11,0.02,1200,1,100000.0,600,,579.72,0.57972,,0.005664936623452377,0.013468590878492996,0.000894373119797466
12,12,0.02,1200,1,100000.0,650,,625.1600000000001,0.62516,,0.006199401120766198,0.013676061416445742,0.0009875681386815934
13,13,0.02,1200,1,100000.0,700,,628.2,0.6282,,0.006918684132019734,0.013784780727414347,0.0009708166094767507
14,14,0.02,1200,1,100000.0,750,,654.44,0.6544399999999999,,0.007503919576388398,0.014479200042376576,0.0009588344496595904
15,15,0.02,1200,1,100000.0,800,,678.6,0.6786,,0.008152763166508521,0.013562824707498145,0.0009299808654157988
16,16,0.02,1200,1,100000.0,850,,702.72,0.7027199999999999,,0.00890863531791183,0.014152986658205075,0.0009133996388337402
17,17,0.02,1200,1,100000.0,900,,715.52,0.71552,,0.01011922873430194,0.014305632770807014,0.000944645219365144
18,18,0.02,1200,1,100000.0,950,,740.64,0.7406399999999999,,0.009505593445064733,0.013806269406922828,0.000950963560679657
19,19,0.02,1200,1,100000.0,1000,,767.08,0.76708,,0.01102585688498948,0.013338716811159085,0.000937305966212056
20,20,0.02,1200,1,100000.0,1050,,783.76,0.7837599999999998,,0.011809916604306636,0.014402486015814014,0.000871753154597136
21,21,0.02,1200,1,100000.0,1100,,802.8399999999998,0.8028400000000001,,0.013348182925692526,0.014153613700203132,0.0009321079165228483
22,22,0.02,1200,1,100000.0,1150,,821.6,0.8216,,0.01362113529175076,0.014522439695849407,0.0009329056617378889
23,23,0.02,1200,1,100000.0,1200,,836.2,0.8362,,0.014607981121371266,0.014443300747013513,0.000931979637612393
24,24,0.02,1200,1,100000.0,1250,,844.24,0.8442400000000002,,0.015660738671131182,0.014110191046317559,0.0008883933558388741
25,25,0.02,1200,1,100000.0,1300,,862.0399999999998,0.86204,,0.01699148516563582,0.013427364827214275,0.0009500748420794401
26,26,0.02,1200,1,100000.0,1350,,893.72,0.8937199999999998,,0.017173799865777255,0.013993344113541658,0.0009334428676823913
27,27,0.02,1200,1,100000.0,1400,,896.88,0.89688,,0.0183370724658198,0.014028057501322688,0.00097598640718962
28,28,0.02,1200,1,100000.0,1450,,926.04,0.92604,,0.019220530960383255,0.014325050121663402,0.000930263325567248
29,29,0.02,1200,1,100000.0,1500,,945.64,0.94564,,0.0210304500350594,0.01387312230854996,0.0009218567145037085
30,30,0.02,1200,1,100000.0,1550,,947.48,0.94748,,0.021398990145826247,0.013400561824367,0.000893031543897928
31,31,0.02,1200,1,100000.0,1600,,957.72,0.95772,,0.022267780380907425,0.013415943806747734,0.0009542219005493009
32,32,0.02,1200,1,100000.0,1650,,982.84,0.9828399999999998,,0.022508985005106296,0.013486739563877257,0.0009313738334222328
33,33,0.02,1200,1,100000.0,1700,,988.12,0.9881200000000001,,0.025211797810143252,0.013988396998330276,0.0009307144890617975
34,34,0.02,1200,1,100000.0,1750,,1011.04,1.01104,,0.0252324850205332,0.013222287309957965,0.0009703090337290648
35,35,0.02,1200,1,100000.0,1800,,1017.76,1.01776,,0.02778397426333868,0.013451495817273208,0.0008923417020402458
36,36,0.02,1200,1,100000.0,1850,,1039.4,1.0394,,0.027940447564087666,0.014102446824832911,0.0009418814213006152
37,37,0.02,1200,1,100000.0,1900,,1064.32,1.06432,,0.028095128638287857,0.01416920704851834,0.0009429392170358928
38,38,0.02,1200,1,100000.0,1950,,1064.16,1.06416,,0.02813391907470759,0.013781400522930188,0.0009612959325315975
39,39,0.02,1200,1,100000.0,2000,,1065.04,1.06504,,0.03146336342610993,0.012809453996674361,0.0009396688118036904
40,40,0.02,1200,1,100000.0,2050,,1092.24,1.0922399999999999,,0.029999534489452345,0.013893286879390149,0.0008921747858250421
41,41,0.02,1200,1,100000.0,2100,,1101.28,1.1012800000000003,,0.03271789782776978,0.013741726635360435,0.000952481340340636
