,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,129.64,0.12963999999999995,,0.00027957516119812446,0.016844794177057133,0.0008599824406950968
1,1,0.02,1200,1,100000.0,150,,272.32,0.27232,,0.000942285466605881,0.013630560404867051,0.0009191537220567203
2,2,0.02,1200,1,100000.0,250,,371.8,0.3718,,0.0016418974477949177,0.013332879370440923,0.0009429375939323494
3,3,0.02,1200,1,100000.0,350,,441.76,0.44176,,0.002248561105636781,0.013435663936046208,0.0009493181983323716
4,4,0.02,1200,1,100000.0,450,,505.52,0.50552,,0.0032445651746252227,0.0141465455034579,0.0009338237750506321
5,5,0.02,1200,1,100000.0,550,,563.4,0.5634,,0.00387230394812832,0.013249561712156093,0.000943573177859282
6,6,0.02,1200,1,100000.0,650,,606.8,0.6068,,0.005171474725439111,0.013281383122273132,0.0009671678969439761
7,7,0.02,1200,1,100000.0,750,,655.8,0.6557999999999999,,0.006173150904928661,0.013597686077492711,0.0009504244368837849
8,8,0.02,1200,1,100000.0,850,,707.88,0.70788,,0.0071390168887455726,0.013012035812111881,0.0009526626438341314
9,9,0.02,1200,1,100000.0,950,,746.3999999999999,0.7464,,0.008165806068000164,0.012923286209999024,0.0009656762374674675
10,10,0.02,1200,1,100000.0,1050,,772.52,0.7725199999999999,,0.009807012186656722,0.013259937206998324,0.0009522070618315549
11,11,0.02,1200,1,100000.0,1150,,833.76,0.83376,,0.011077369295053359,0.013036737482799371,0.0009540308306559895
12,12,0.02,1200,1,100000.0,1250,,846.76,0.84676,,0.012092734769030356,0.01300251173291942,0.0009688017718465428
13,13,0.02,1200,1,100000.0,1350,,892.92,0.8929199999999998,,0.014052664116325103,0.013054165002300963,0.0009559356952893238
14,14,0.02,1200,1,100000.0,1450,,922.4,0.9224000000000001,,0.014589619516482345,0.013009037055186927,0.0009456499522273857
15,15,0.02,1200,1,100000.0,1550,,943.12,0.94312,,0.01631297408683167,0.013392778289104332,0.0009532455580778291
16,16,0.02,1200,1,100000.0,1650,,977.8,0.9778,,0.017295419708198097,0.013035086869814968,0.0009719051117574736
17,17,0.02,1200,1,100000.0,1750,,1001.4,1.0013999999999998,,0.01923429238076096,0.013374371828730813,0.0009593048250689656
18,18,0.02,1200,1,100000.0,1850,,1027.8799999999999,1.02788,,0.02097021019493695,0.01256586628338617,0.0009571769793905104
19,19,0.02,1200,1,100000.0,1950,,1071.8799999999999,1.0718799999999995,,0.022068199571922378,0.012983612103647946,0.0009646383458706832
20,20,0.02,1200,1,100000.0,2050,,1096.16,1.09616,,0.02494029566008976,0.012774338812316825,0.0009659229272475552
21,21,0.02,2400,1,100000.0,50,,92.68,0.09267999999999998,,0.0001955709564387576,0.014748702270764923,0.0008129147191888786
22,22,0.02,2400,1,100000.0,150,,189.56,0.18956,,0.0006333420451858274,0.01580913735925517,0.0009179644214502333
23,23,0.02,2400,1,100000.0,250,,261.24,0.26124,,0.0011093038721980975,0.013324526400894193,0.000919299035961184
24,24,0.02,2400,1,100000.0,350,,309.08000000000004,0.30908,,0.0016785348056851037,0.01355483759172642,0.0009500609498455682
25,25,0.02,2400,1,100000.0,450,,352.28,0.35228000000000004,,0.00226112843235569,0.012898395852122432,0.0009515421096286109
26,26,0.02,2400,1,100000.0,550,,384.16,0.38416000000000006,,0.0030900599423785025,0.012400576007577935,0.000963861536145787
27,27,0.02,2400,1,100000.0,650,,428.52,0.42852,,0.003973966251110141,0.013637254754084564,0.0009611213640947632
28,28,0.02,2400,1,100000.0,750,,470.32,0.47032,,0.004483099718572703,0.012911298545865596,0.00095406508314232
29,29,0.02,2400,1,100000.0,850,,497.16,0.49716,,0.004835981409901251,0.013526068234163828,0.0009647052462711898
30,30,0.02,2400,1,100000.0,950,,522.1600000000001,0.5221600000000001,,0.005652827509038616,0.013538072974950953,0.0009533501901618444
31,31,0.02,2400,1,100000.0,1050,,546.76,0.5467599999999999,,0.006600518272389308,0.011906252909416291,0.0009550158156907586
32,32,0.02,2400,1,100000.0,1150,,570.36,0.57036,,0.007873921004775183,0.012573040977382571,0.0009474889977060045
33,33,0.02,2400,1,100000.0,1250,,606.04,0.6060400000000001,,0.008539306873290116,0.013537634285300693,0.0009435995082810973
34,34,0.02,2400,1,100000.0,1350,,620.6800000000001,0.62068,,0.009558558812568663,0.01228289770354313,0.0009625334065393753
35,35,0.02,2400,1,100000.0,1450,,640.76,0.64076,,0.010773404937408486,0.013481666477210302,0.000961889416186069
36,36,0.02,2400,1,100000.0,1550,,672.36,0.6723600000000001,,0.011127703101165023,0.013039904317552224,0.000950811502059704
37,37,0.02,2400,1,100000.0,1650,,703.5600000000001,0.70356,,0.01244434120223559,0.01297199555808173,0.0009697514564321681
38,38,0.02,2400,1,100000.0,1750,,713.12,0.7131200000000002,,0.013449103255543377,0.0133441752566445,0.0009647297895610718
39,39,0.02,2400,1,100000.0,1850,,728.0,0.728,,0.01489544692106392,0.013972491065979245,0.0009656427326689544
40,40,0.02,2400,1,100000.0,1950,,742.4399999999998,0.74244,,0.016099843015099397,0.012528039743907033,0.0009613925453534618
41,41,0.02,2400,1,100000.0,2050,,775.2799999999999,0.7752799999999999,,0.01704350092188179,0.012600544737212508,0.0009815961439007116
