# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	1.551400000000000091e+03	1.551399999999999890e+00	nan	1.000000000000000000e+02	2.766581321756689162e-03	1.390192356297341725e-01	6.098140398903707966e-03	3.658218841259985510e+01	5.667721347847987090e+01	nan
nan	2.285800000000000182e+03	2.285799999999999610e+00	nan	2.000000000000000000e+02	6.608427042078801432e-03	1.125698938512504493e-01	6.023368643031122571e-03	3.061634789779190413e+01	6.993215119359703635e+01	nan
nan	2.823400000000000091e+03	2.823400000000000354e+00	nan	3.000000000000000000e+02	1.151111700233968874e-02	1.053994649707850478e-01	5.606229404693283992e-03	2.622154398800834585e+01	7.406552149850192279e+01	nan
nan	3.247400000000000091e+03	3.247400000000000286e+00	nan	4.000000000000000000e+02	1.747835837478533064e-02	1.029708589765097326e-01	6.288095919264611970e-03	2.297506454299725220e+01	7.457386187731256655e+01	nan
nan	3.657199999999999818e+03	3.657199999999999562e+00	nan	5.000000000000000000e+02	2.313639189076184197e-02	9.273052564859737834e-02	6.007853160451991602e-03	2.161753693747493088e+01	7.907475366728883159e+01	nan
nan	3.991400000000000091e+03	3.991400000000000059e+00	nan	6.000000000000000000e+02	3.129715581469554031e-02	9.128389352328761253e-02	6.212310246565380493e-03	1.923971505113672720e+01	7.678860323943743538e+01	nan
nan	4.328399999999999636e+03	4.328400000000000247e+00	nan	7.000000000000000000e+02	3.992679174164095318e-02	9.282874776204526335e-02	6.066703712117387307e-03	1.761076139048301314e+01	7.623945129408862442e+01	nan
nan	4.615000000000000000e+03	4.615000000000000213e+00	nan	8.000000000000000000e+02	4.438332516920127230e-02	8.736826621703897011e-02	6.032938149302989952e-03	1.807778541957004492e+01	8.346074439136353362e+01	nan
nan	4.910399999999999636e+03	4.910400000000000098e+00	nan	9.000000000000000000e+02	5.413494964525398384e-02	8.706440103706472589e-02	6.266043783269933942e-03	1.683163116347258281e+01	8.268607834422289216e+01	nan
nan	5.130800000000000182e+03	5.130799999999999805e+00	nan	1.000000000000000000e+03	6.460860381207567116e-02	8.614820205831549838e-02	6.049966531948706809e-03	1.551729111435933461e+01	7.961016084826833605e+01	nan
nan	5.406399999999999636e+03	5.406399999999999650e+00	nan	1.100000000000000000e+03	7.205735336056022511e-02	8.497403328374601716e-02	6.192663019522271980e-03	1.533175747044927029e+01	8.287606225376997315e+01	nan
nan	5.647800000000000182e+03	5.647800000000000153e+00	nan	1.200000000000000000e+03	8.379921682708299513e-02	8.265037365886654386e-02	6.162727285085193088e-03	1.435462470351092534e+01	8.099477827401067032e+01	nan
nan	5.861199999999999818e+03	5.861200000000000188e+00	nan	1.300000000000000000e+03	9.923729868855843406e-02	8.622425382307118136e-02	6.026151450016786412e-03	1.312129103974599431e+01	7.689581935068335383e+01	nan
nan	6.114600000000000364e+03	6.114600000000000257e+00	nan	1.400000000000000000e+03	1.065779651234606690e-01	8.869533594871006899e-02	6.012023478346491777e-03	1.318650276168291313e+01	8.065749724077861060e+01	nan
nan	6.333800000000000182e+03	6.333799999999999208e+00	nan	1.500000000000000000e+03	1.199354096900151490e-01	8.259162315061222004e-02	6.091455269297145307e-03	1.253970537706019073e+01	7.940997056514405017e+01	nan
nan	6.484399999999999636e+03	6.484399999999999054e+00	nan	1.600000000000000000e+03	1.241083044232254851e-01	8.628382690712869951e-02	6.050657437718992213e-03	1.294163589154292104e+01	8.390266815150690149e+01	nan
nan	6.718800000000000182e+03	6.718799999999999883e+00	nan	1.700000000000000000e+03	1.426025164575094040e-01	8.812315253781466406e-02	6.228098538269716614e-03	1.196619184009358428e+01	8.040376846382146425e+01	nan
nan	6.867600000000000364e+03	6.867600000000000371e+00	nan	1.800000000000000000e+03	1.460746889424172079e-01	8.973460250736908783e-02	6.006904854014696177e-03	1.235685017431254629e+01	8.488236385689847907e+01	nan
nan	7.135199999999999818e+03	7.135200000000000209e+00	nan	1.900000000000000000e+03	1.581042731825618719e-01	8.010598946076438742e-02	6.017021072282286928e-03	1.204421397135501159e+01	8.594963889688699510e+01	nan
nan	7.294399999999999636e+03	7.294400000000000439e+00	nan	2.000000000000000000e+03	1.755741172727994237e-01	8.532375990538300370e-02	5.974757922498736065e-03	1.141335003247812452e+01	8.325284287914548997e+01	nan
nan	7.472399999999999636e+03	7.472400000000000375e+00	nan	2.100000000000000000e+03	1.867520863002027909e-01	8.089372293747502940e-02	6.349737954790631370e-03	1.127153865805754585e+01	8.421596780768231838e+01	nan
