P0	SU_photonEnergy	SU_outgoingMaxF_X	SU_outgoingMinF_X	SU_outgoingMaxF_Y	SU_outgoingMinF_Y	SU_intensityH_width_X	SU_intensityH_centerWidth_X	SU_intensityH_centerMass_X	SU_intensityH_width_Y	SU_intensityH_centerWidth_Y	SU_intensityH_centerMass_Y	SU_energyH_width	SU_energyH_centerWidth	SU_energyH_centerMass	SU_pathlengthH_width	SU_pathlengthH_centerWidth	SU_pathlengthH_centerMass	SU_phi_width	SU_phi_centerWidth	SU_phi_centerMass	SU_psi_width	SU_psi_centerWidth	SU_psi_centerMass	SU_incoming_NO	SU_absorbed_NO	SU_outgoing_NO	SU_incoming_R	SU_absorbed_R	SU_outgoing_R	SU_efficiency	SU_S1S0	SU_S2S0	SU_S3S0	SU_focus_horizontal_z0	SU_focus_horizontal_width	SU_focus_horizontal_theta	SU_focus_horizontal_depth	SU_focus_vertical_z0	SU_focus_vertical_width	SU_focus_vertical_theta	SU_focus_vertical_depth
10	600	0.1000825486335	-0.09752278246642	0.067824056673407	-0.0690971100014109	0.0550192824769866	0.000326997911054717	-0.000676605343191874	0.0373710451227023	0.000241132987717867	0.00071912845159032	0.999976043473794	999.999988365165	999.999988365165	0	0	0	0.00186227740072257	3.99017966922074e-06	-9.85018046695306e-06	0.00168673849250828	-3.94946777779463e-07	1.57582442846717e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-3.81955	0.0232964	1.37135e-05	3397.6	4.13451	0.0160475	1.24792e-05	2571.87
11	650	0.0987472818956399	-0.102752324388371	0.0706901436509375	-0.066950568045762	0.0556740763347636	-0.000126785317627186	-7.4756395929132e-06	0.0371011808425364	0.000109110607876755	0.000507008478858012	0.999993384905792	999.999998724464	999.999998724464	0	0	0	0.00181736275557392	-2.9995907299161e-06	-1.2002961971235e-05	0.00165663514244689	-6.8678086278238e-07	1.1716697914449e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-0.708481	0.0234043	1.371e-05	3414.2	1.47274	0.0160165	1.2481e-05	2566.55
12	700	0.104406158329484	-0.103672138829637	0.0687540653296929	-0.0711713871584648	0.0545788917381954	-0.000309622132254172	0.000367009749923583	0.0380152732140222	-5.64109591180452e-05	0.000176739605298792	0.999989509523516	1000.00000035116	1000.00000035116	0	0	0	0.00182404148727772	-6.78269082172534e-06	3.47155968850703e-06	0.00167454485643578	3.22688348919397e-07	-6.85803092238379e-07	200000	0	200000	100	0	100	100	1.000	0.000	0.000	1.0045	0.0233724	1.36906e-05	3414.37	-5.02552	0.0160311	1.24631e-05	2572.56
13	750	0.101542903869813	-0.0990559345306357	0.0667730973445664	-0.0689665502762712	0.0546927513074711	-9.19143453384438e-05	-0.000742642443286964	0.0374494219302647	7.67846526628646e-05	0.000247230441284593	0.99998863846406	999.999998231998	999.999998231998	0	0	0	0.00181669727603881	-3.64759631269797e-06	-3.46551810432691e-05	0.00166017370317946	5.97860526011418e-07	2.85463062847605e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-1.11805	0.0233752	1.36895e-05	3415.04	-4.12269	0.0160207	1.24534e-05	2572.92
14	800	0.10287875099329	-0.102992096418083	0.0691088597895774	-0.0705684173823839	0.0545271845925368	9.08807359665947e-05	-5.66727123963023e-05	0.037412006034518	5.73035403608757e-05	-0.000729778796403222	0.999987974987107	999.999998775661	999.999998775661	0	0	0	0.0018544919671194	-8.54181653072448e-06	-3.15512674876652e-05	0.00165250127690634	-8.5885277651196e-06	-2.48072166589043e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	11.464	0.0233549	1.37107e-05	3406.81	2.91378	0.0160301	1.24708e-05	2570.81
15	850	0.0972195798240574	-0.103361177061401	0.0674332729129422	-0.0694631200415937	0.0551544200409591	-0.000311449671446407	0.000901097557277838	0.0375749725436267	3.2639916349414e-05	0.000340486266907233	0.999990395277678	1000.00000246874	1000.00000246874	0	0	0	0.00188765309753246	4.55957533605008e-06	5.0350736147107e-06	0.00166145307664977	4.07152750545189e-06	7.38510333415108e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	1.6394	0.0233793	1.37342e-05	3404.52	0.963786	0.0160114	1.24603e-05	2569.99
16	900	0.0976991859796122	-0.104579554197207	0.0698643429429788	-0.0647681463934918	0.0547785460807187	-0.000300994358612517	0.000565335498664596	0.0371365931044547	-0.000125292796984016	-0.000117891613107379	0.999984616873576	1000.00000285862	1000.00000285862	0	0	0	0.00184141430704909	2.74201400045284e-06	1.00879262680082e-05	0.0016910044258615	-2.13147140501772e-06	-2.62852601161257e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-3.15244	0.0233681	1.36761e-05	3417.38	5.63635	0.0160475	1.24823e-05	2571.25
17	950	0.0973058896680487	-0.10297240837927	0.0715106560309868	-0.0678657170467329	0.0549644772196131	0.000119714669550956	-0.000850305909597504	0.0368981058267053	-0.000201607252796193	0.000442505402248522	0.999976363191649	999.999999762144	999.999999762144	0	0	0	0.00184266641129428	-5.17637095407125e-06	-2.81928359572676e-05	0.00168143441078015	7.03280530165026e-06	9.15365245242241e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	3.89193	0.0232907	1.36914e-05	3402.24	3.83863	0.0160235	1.24772e-05	2568.44
18	1000	0.100783118641156	-0.104635471372067	0.070871350337595	-0.0680396495438454	0.0538499464692998	-0.000287353608841471	0.000107671060417786	0.0371973531658046	7.33125451190912e-05	4.04939624051026e-05	0.999982359978503	999.999994031051	999.999994031051	0	0	0	0.00183472616619676	9.91754674642474e-06	7.93914812746493e-06	0.00164039970401216	8.44614760511049e-06	-1.77873724360013e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	1.49033	0.0234188	1.36871e-05	3422.02	2.10163	0.0160303	1.24997e-05	2564.9
19	1050	0.0985554639933932	-0.104876148301097	0.0684741810209822	-0.0693696692888094	0.0544993044220647	3.41129167761786e-06	0.000868006604454796	0.037275400224253	-0.000125741407941141	-0.000447744133913588	0.999989999356558	1000.00000275152	1000.00000275152	0	0	0	0.00183856648724303	4.91747667742963e-07	-8.47299846239505e-06	0.00164372364252338	6.84340055567313e-06	1.44072687751021e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	2.39677	0.0234173	1.3664e-05	3427.58	-1.98521	0.0160562	1.24424e-05	2580.88
20	1100	0.101600440389028	-0.0985419147798847	0.0648548634047952	-0.0695244668121417	0.0550112318430187	-9.26762029906068e-05	-0.000452344672348129	0.0382556844530876	7.36666489122052e-05	0.000326175132305706	0.999995103181845	1000.00000136135	1000.00000136135	0	0	0	0.00180028224865821	1.31902184458501e-06	-1.02525869685698e-05	0.001667969484134	3.21472685869354e-07	1.45459489299007e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-3.67523	0.023331	1.36763e-05	3411.9	1.08903	0.0160341	1.24653e-05	2572.58
21	1150	0.100980237965212	-0.102517686303656	0.0678573525495275	-0.0712911053281867	0.0541805189512356	-0.000192895511832974	-0.000768724169221913	0.0378892573606036	0.000212329188734567	-0.000339168885589824	0.999989587424011	1000.00000223772	1000.00000223772	0	0	0	0.00187980301791897	8.51226892748045e-06	-7.08743949462019e-06	0.00168302151135045	-1.32790806439595e-05	2.01725446287949e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	2.75769	0.0233545	1.37307e-05	3401.79	-2.44074	0.0160609	1.24896e-05	2571.89
22	1200	0.102328029582738	-0.0986746618699419	0.071477464675974	-0.0669283528110852	0.0548166199864917	-5.27799754031222e-05	-0.00016344180154905	0.0372604317986875	-0.000176089358992583	-0.000466153324725063	0.999989280317891	999.999998848565	999.999998848565	0	0	0	0.00181297799953348	-8.18941337643782e-06	3.02412961206227e-05	0.00165904462733717	-3.25448227772856e-06	-1.33501688354145e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-0.130254	0.0233655	1.37102e-05	3408.5	-4.32122	0.0160223	1.24694e-05	2569.85
23	1250	0.104981737415991	-0.100925609917224	0.0683318689407126	-0.0707554047377785	0.0545813389389033	-0.000173348038885662	-1.0622857875911e-05	0.0374827264885195	-2.92049169542605e-05	0.000165333821056046	0.999983922879437	999.999994501819	999.999994501819	0	0	0	0.00183009861958382	1.93797089367723e-06	3.20929738237014e-06	0.00169780639199262	7.57878410641841e-06	2.4612299721304e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-2.99178	0.0232969	1.37343e-05	3392.51	5.80297	0.0160387	1.245e-05	2576.51
24	1300	0.102777863539454	-0.0970189364032766	0.066668021899012	-0.0697806837224024	0.0540322447562951	-0.000455645413688033	-0.00107690870800481	0.037782524514798	0.000228775517575098	-0.000205353628314864	0.999989442853462	999.999996378265	999.999996378265	0	0	0	0.00183817606754105	-6.46323681431941e-06	3.32681339935753e-05	0.00166481908466592	5.01373646426815e-07	-6.70814564544689e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-1.45077	0.0233306	1.37314e-05	3398.15	-3.00113	0.0159894	1.24977e-05	2558.79
25	1350	0.0996033444544817	-0.0966086781846829	0.0702908551444224	-0.0718150662538339	0.0553948882766169	-4.12469280671596e-05	-0.000445360158557701	0.037593603741445	7.48009052073742e-05	0.000644883766069054	0.999992345638361	1000.00000010521	1000.00000010521	0	0	0	0.00184678719011811	2.39884319787613e-06	-1.11534716765362e-05	0.00171078622710388	2.55565010833046e-06	4.56986457169966e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	1.23903	0.0233749	1.36834e-05	3416.53	2.16931	0.0160297	1.25235e-05	2559.93
26	1400	0.0981101170472626	-0.102110974672546	0.0699768343078257	-0.0683801785361281	0.0546129846203036	-0.000156024674135634	-1.80417659107202e-05	0.03667251981569	9.30779828208252e-05	-0.000571543528447793	0.999969861925933	1000.00001193717	1000.00001193717	0	0	0	0.00182577148317953	-8.85192428780757e-07	9.95276311684199e-06	0.00166052506654971	2.43844636640738e-06	1.10613269461066e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-5.84049	0.0234103	1.3681e-05	3422.32	-6.41554	0.0160563	1.24351e-05	2582.42
27	1450	0.101600459997305	-0.103574656800885	0.067485189939131	-0.070683414072274	0.054188854843637	-0.000297152196267685	0.00104433839819185	0.0374985189563569	-8.38913631018984e-06	-0.000231106086260549	0.999985992926668	999.999993430939	999.999993430939	0	0	0	0.00181619594783268	6.7441802365035e-06	-2.53022551163534e-05	0.00167406800256127	-5.03647414895787e-06	-8.3366970192256e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	3.78865	0.0233937	1.36832e-05	3419.34	-1.07	0.0160391	1.24899e-05	2568.34
28	1500	0.10399171763559	-0.101907906330381	0.0698483292767784	-0.0691803660700196	0.0547524683074807	-5.31009350301127e-05	-0.000996704485672573	0.0374089744331711	5.16456732636214e-05	0.000333981603379399	0.999988666539025	999.999997729253	999.999997729253	0	0	0	0.00183640499582329	6.77026796755084e-06	3.1569859966208e-05	0.00168969811426346	-1.92784309140191e-06	-2.43512112469207e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-2.03451	0.0232864	1.36787e-05	3404.76	2.35316	0.0160506	1.24668e-05	2574.92
29	1550	0.102172527751315	-0.103508444279848	0.0700918573022944	-0.069591969506412	0.0549977538048606	7.62411564724577e-05	-0.00066795826426673	0.0380932916089629	-7.56692190491091e-05	0.000249943897941238	0.999995277729795	999.999999798122	999.999999798122	0	0	0	0.00181764792693424	-6.19117516629424e-06	-3.11204980378574e-05	0.00168407058304636	2.63489479629636e-06	-1.99355027039245e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-4.20772	0.0234135	1.36998e-05	3418.07	-4.08238	0.01604	1.24615e-05	2574.32
30	1600	0.0985444213766427	-0.0978446968998579	0.0692650503786498	-0.0690852407942802	0.0549390462609341	-0.000241784785832352	0.000349862238392409	0.0373958778954476	0.000173025835167998	8.99047921847917e-05	0.99998736042869	999.999999616429	999.999999616429	0	0	0	0.00182964077514211	-1.30555877353238e-06	-1.95319757344704e-05	0.00167587238118385	4.80585525406731e-06	2.11493328890117e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	0.639479	0.023375	1.36611e-05	3422.13	1.88	0.0160361	1.2488e-05	2568.24
31	1650	0.0990262945545211	-0.0995281388673324	0.0699728537048697	-0.0718702109694999	0.0545607199658514	-7.10127337387283e-05	-0.000250922156405639	0.0373685935666257	0.00011379786046942	0.000455708146639089	0.999976619747031	999.999988932903	999.999988932903	0	0	0	0.00182566430449417	-2.36785600525179e-06	-1.86789827351201e-06	0.00166904457566937	-5.94761906515197e-06	7.84370099674936e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-2.17411	0.0234778	1.37076e-05	3425.52	1.92421	0.0160335	1.24731e-05	2570.9
32	1700	0.0967396061333929	-0.103101974268546	0.0717944613789279	-0.0689223409196263	0.0545688434397017	-6.43084925147051e-05	0.000776074950283562	0.0373448489278858	0.000174353419398712	4.28245633284918e-05	0.999988222284287	1000.00000245848	1000.00000245848	0	0	0	0.00182717723158868	-9.76933755680572e-06	1.51008855677711e-05	0.00165084614914316	1.63629208542655e-07	2.85167452103914e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	1.47458	0.0233383	1.37234e-05	3401.24	-0.752177	0.0160752	1.24892e-05	2574.27
33	1750	0.101393281016447	-0.101519317160631	0.0699677095235558	-0.0719605872557468	0.055111682591582	0.000100775195152527	-6.30180720918444e-05	0.0380476825809725	-1.27209286113102e-05	0.000408791795085711	0.999990557854858	999.999997975429	999.999997975429	0	0	0	0.0018686078696011	2.93138165589999e-06	1.08436402427182e-06	0.0016811439751851	6.40335948395225e-06	-9.57219111366375e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	0.020007	0.0233673	1.37025e-05	3410.67	-0.175537	0.0160667	1.24872e-05	2573.3
34	1800	0.101423318046425	-0.105006550823632	0.0655228155131	-0.0676178265380121	0.0552057677926608	0.000290413998256193	0.00025224369921896	0.0375502391153829	0.000144496692256857	0.000270718666267822	0.999989521436987	999.999996725075	999.999996725075	0	0	0	0.0018638143606456	5.80609874864264e-06	-2.07435837099035e-06	0.00166181583085055	7.32773956872463e-06	-2.67105709893353e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-3.71676	0.0233848	1.36899e-05	3416.36	-0.255587	0.0160373	1.24843e-05	2569.2
35	1850	0.10449231146406	-0.102392265602867	0.071962751880996	-0.0687824670817874	0.0545366815902513	0.000320977441282722	-0.000998339218580738	0.0380228846083526	-0.000112857476987666	0.000196625380170776	0.999990042540162	999.999996914455	999.999996914455	0	0	0	0.00184568455222288	-1.11567418869824e-07	2.33158254149936e-05	0.0016823675546885	-1.18147317044379e-05	-1.61038946549837e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-2.40157	0.0232987	1.37216e-05	3395.92	0.518962	0.016057	1.24712e-05	2575.04
36	1900	0.103073729695173	-0.0964538493015851	0.0682437974290911	-0.0689067256258044	0.0541040867924234	-6.22355448828861e-05	-0.000641100971458683	0.037898369837181	-9.16240540030817e-05	-0.000331464098356646	0.999991439570408	999.99999586477	999.99999586477	0	0	0	0.00181950148832087	2.00537309117484e-06	-3.32755891650108e-05	0.00165068826152737	-4.26036398303085e-06	2.32553377086018e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	1.05295	0.0232488	1.37071e-05	3392.23	2.50183	0.0160337	1.24631e-05	2572.98
37	1950	0.10089575291963	-0.101129259545982	0.0695065730393945	-0.0695847724171922	0.0540683111206227	3.48468982412677e-05	-0.000116753313175844	0.0371856542283113	0.000104112157856346	-3.90996888988554e-05	0.999993695981175	999.999997666563	999.999997666563	0	0	0	0.00184256456748364	-8.28266446381044e-06	-2.47822845602513e-05	0.0016680944670094	1.95570856438051e-05	2.83241448333863e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	1.57122	0.0232907	1.3655e-05	3411.3	3.64728	0.0160152	1.24548e-05	2571.74
38	2000	0.0972253424109726	-0.103298277640421	0.0714757342561705	-0.0653369736113459	0.0543045940239944	0.000343487780966344	0.000934297138768581	0.0371415318701221	0.000183805396207663	0.00036021779038227	0.999993660353539	999.99999953046	999.99999953046	0	0	0	0.001869545747387	-1.16214875812187e-05	-1.39691866714062e-05	0.00167690055714576	-4.26390087526936e-06	-4.29290432835605e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	0.910863	0.0233288	1.37101e-05	3403.15	4.37875	0.0160055	1.24722e-05	2566.6
39	2050	0.102759183926718	-0.103495940547547	0.0679257176551696	-0.0684512211918405	0.0547703102664725	0.000330167129613278	-0.000368378310414724	0.0376597348183742	-0.000260860917937332	-0.000262751768335484	0.999980432152029	1000.00000202459	1000.00000202459	0	0	0	0.00182946342270254	7.01126451384607e-07	4.49260695713303e-07	0.00165954673674557	4.54206819487668e-06	2.86840240242506e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-6.80585	0.0233343	1.36861e-05	3409.94	-2.13256	0.0159996	1.25103e-05	2557.83
40	2100	0.102168749479223	-0.0931273076159581	0.0691209867931766	-0.0702930591477512	0.0541172175491682	2.54176563374425e-05	0.000653472276282097	0.0368681884659333	-1.96387013262356e-05	-0.000586036177287294	0.999979637957722	999.999994743403	999.999994743403	0	0	0	0.00185602944623829	3.15741609021951e-06	-1.53996754530556e-05	0.00168988062184501	-9.67842444019864e-07	2.57821261326107e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	3.41053	0.0233331	1.37488e-05	3394.21	-0.327072	0.0160379	1.24726e-05	2571.69
