,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.01,1200,1,100000.0,100,,100000.0,100.0,,0.09971315365559122,0.11403360787613229,0.10455582986914204
1,1,0.01,1200,1,100000.0,150,,100000.0,100.0,,0.14975595228144128,0.09264765295233789,0.083138695238608
2,2,0.01,1200,1,100000.0,200,,100000.0,100.0,,0.1994789333699856,0.08409228113894243,0.07387203492343539
3,3,0.01,1200,1,100000.0,250,,100000.0,100.0,,0.2490600884239086,0.07481885271064828,0.06582010224971041
4,4,0.01,1200,1,100000.0,300,,100000.0,100.0,,0.2993578128785259,0.07249567521611952,0.05858882617544916
5,5,0.01,1200,1,100000.0,350,,100000.0,100.0,,0.33825156087551966,0.06718384659687815,0.054887181289438536
6,6,0.01,1200,1,100000.0,400,,100000.0,100.0,,0.3862499146262576,0.06456114008519195,0.051710595652970565
7,7,0.01,1200,1,100000.0,450,,100000.0,100.0,,0.4491005869685296,0.05995471181732883,0.05062278728424463
8,8,0.01,1200,1,100000.0,500,,100000.0,100.0,,0.498012933913509,0.06060774614089413,0.04624840746465604
9,9,0.01,1200,1,100000.0,550,,100000.0,100.0,,0.5476460908807667,0.05755213725560728,0.04320898834943974
10,10,0.01,1200,1,100000.0,600,,100000.0,100.0,,0.5984240345958028,0.057256244722870595,0.04277654147541506
11,11,0.01,1200,1,100000.0,650,,100000.0,100.0,,0.6279485311280288,0.05400654348729485,0.041279760505830605
12,12,0.01,1200,1,100000.0,700,,100000.0,100.0,,0.6990439266251087,0.05239362285252099,0.040135706164842806
13,13,0.01,1200,1,100000.0,750,,100000.0,100.0,,0.74836627062424,0.05280203302234619,0.039584632515707485
14,14,0.01,1200,1,100000.0,800,,100000.0,100.0,,0.7981113796587009,0.05120617116492071,0.03798102865211938
15,15,0.01,1200,1,100000.0,850,,100000.0,100.0,,0.8490732797556801,0.05051479595517613,0.036419678462409726
16,16,0.01,1200,1,100000.0,900,,100000.0,100.0,,0.8984597349370687,0.049439487386844075,0.03427235031709659
17,17,0.01,1200,1,100000.0,950,,100000.0,100.0,,0.9482755845760947,0.04883368872750653,0.03343384431287673
18,18,0.01,1200,1,100000.0,1000,,100000.0,100.0,,0.9977758586729577,0.04822664279941587,0.03402682280260978
19,19,0.01,1200,1,100000.0,1050,,100000.0,100.0,,1.0480070830293695,0.048187962663421714,0.03212006968476378
20,20,0.01,1200,1,100000.0,1100,,100000.0,100.0,,1.0987473462586195,0.04701405593475239,0.031742701280781715
21,21,0.01,1200,1,100000.0,1150,,100000.0,100.0,,1.1471870373514548,0.04551477743376036,0.030084942719415572
22,22,0.01,1200,1,100000.0,1200,,100000.0,100.0,,1.1984113705583468,0.04729282100222669,0.03041129078139898
23,23,0.01,1200,1,100000.0,1250,,100000.0,100.0,,1.2469990617899611,0.04675834951575625,0.03010561434502238
24,24,0.01,1200,1,100000.0,1300,,100000.0,100.0,,1.2978370209133343,0.0476824030304084,0.02908622603298448
25,25,0.01,1200,1,100000.0,1350,,100000.0,100.0,,1.3466151602117407,0.04447487316404343,0.028107681091806384
26,26,0.01,1200,1,100000.0,1400,,100000.0,100.0,,1.4034981693346935,0.04507550622706457,0.027567593417355048
27,27,0.01,1200,1,100000.0,1450,,100000.0,100.0,,1.4481668897145483,0.04470402017586182,0.02781890966099205
28,28,0.01,1200,1,100000.0,1500,,100000.0,100.0,,1.5025224597668057,0.04536683864487186,0.02788209766220872
29,29,0.01,1200,1,100000.0,1550,,100000.0,100.0,,1.552550684040193,0.04470973368418925,0.026845508857316687
30,30,0.01,1200,1,100000.0,1600,,100000.0,100.0,,1.6032745741455983,0.04431712056616333,0.026851787806192014
31,31,0.01,1200,1,100000.0,1650,,100000.0,100.0,,1.5997414596113924,0.04541842149151321,0.02618778074942287
32,32,0.01,1200,1,100000.0,1700,,100000.0,100.0,,1.699392764071058,0.04349995538478996,0.025886743343395257
33,33,0.01,1200,1,100000.0,1750,,100000.0,100.0,,1.7500718216653923,0.04370409797263389,0.024558994233394263
34,34,0.01,1200,1,100000.0,1800,,100000.0,100.0,,1.798271782964457,0.0426964946129048,0.025158735341614655
35,35,0.01,1200,1,100000.0,1850,,100000.0,100.0,,1.8525694752696156,0.04307304265335605,0.02449096099454801
36,36,0.01,1200,1,100000.0,1900,,100000.0,100.0,,1.901832482431064,0.0420779992017587,0.024755146823143215
37,37,0.01,1200,1,100000.0,1950,,100000.0,100.0,,1.9506653995131276,0.04232296733215328,0.023388185319470567
38,38,0.01,1200,1,100000.0,2000,,100000.0,100.0,,2.001610444565085,0.04275814744343929,0.02344784949505141
39,39,0.01,1200,1,100000.0,2050,,100000.0,100.0,,2.046664633107093,0.041771331032572544,0.02412953373981612
40,40,0.01,1200,1,100000.0,2100,,90000.0,90.0,,1.886266340251996,0.03732564478377996,0.020879489126864284
