,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,60.82000000000001,0.06082,10.0,0.0002620190474972,0.0135346851713247,0.0003831153590142,,3.904502377136333,2.374415478647681,,,
1,1,2.5,0.016,150,1,100000.0,,56.29,0.0562899999999999,15.0,0.0004161770528295,0.0115563896787185,0.0003760964894309,,3.7205986495767673,2.090449144731145,,,
2,2,2.5,0.016,200,1,100000.0,,34.06,0.03406,20.0,0.0005936351429841,0.0113504708142983,0.0003633575953759,,3.488537583029595,1.1900096861847422,,,
3,3,2.5,0.016,250,1,100000.0,,35.93,0.03593,25.0,0.0007948687418487,0.009727257416053,0.0003860429229946,,3.228063120093512,1.1583375724415537,,,
4,4,2.5,0.016,300,1,100000.0,,39.22,0.03922,30.0,0.0011566127424958,0.0089863651818356,0.0003578979556649,,2.6472229518931067,1.0362793075927708,,,
5,5,2.5,0.016,350,1,100000.0,,40.04,0.04004,35.0,0.0012823773033238,0.0090555686836786,0.0003640844621925,,2.789544416777733,1.1181465323153794,,,
6,6,2.5,0.016,400,1,100000.0,,46.6,0.0465999999999999,40.0,0.0014803361300039,0.0095550586608481,0.0003943096599043,,2.728996697339249,1.2709022356859887,,,
7,7,2.5,0.016,450,1,100000.0,,50.85,0.0508499999999999,45.0,0.0018630948396088,0.0091866168109174,0.0003860734764133,,2.45357199313735,1.2451516276892602,,,
8,8,2.5,0.016,500,1,100000.0,,52.65,0.0526499999999999,50.0,0.002135160087617,0.0085518116343928,0.0003536702464248,,2.380898520161867,1.254172096486992,,,
9,9,2.5,0.016,550,1,100000.0,,53.760000000000005,0.05376,55.0,0.002395968783669,0.0090856998598475,0.000345227475932,,2.345259511912172,1.259463395690626,,,
10,10,2.5,0.016,600,1,100000.0,,57.42999999999999,0.05743,60.0,0.0026932236151344,0.0086887666327068,0.0003302416709797,,2.2671632972608284,1.300999324475514,,,
11,11,2.5,0.016,650,1,100000.0,,62.56,0.0625599999999999,65.0,0.0030023132209203,0.0081440758650424,0.0003588326203482,,2.204977470927447,1.3792932612518942,,,
12,12,2.5,0.016,700,1,100000.0,,65.72999999999999,0.06573,70.0,0.0034835803721148,0.0088860364244334,0.0003749437907118,,2.0463350072804696,1.345881868252858,,,
13,13,2.5,0.016,750,1,100000.0,,66.26,0.06626,75.0,0.003795091335769,0.0084525581533603,0.0003789432737663,,2.006174886256188,1.329847806469139,,,
14,14,2.5,0.016,800,1,100000.0,,71.42999999999999,0.07143,80.0,0.0040516645859463,0.0075196024780153,0.0003708326487519,,1.9929494008095865,1.4244805029347578,,,
15,15,2.5,0.016,850,1,100000.0,,77.41,0.07741,85.0,0.004786171101274,0.0084843430843576,0.0003580920677479,,1.7936533030759103,1.3903078499634365,,,
16,16,2.5,0.016,900,1,100000.0,,80.71000000000001,0.0807099999999999,90.0,0.0047329228167245,0.0090920621604375,0.0003672146106449,,1.90799621968828,1.5390795320464927,,,
17,17,2.5,0.016,950,1,100000.0,,84.97,0.08497,95.0,0.0051922222327823,0.0080663536116281,0.0003791740333671,,1.8533050848716728,1.573809332386498,,,
18,18,2.5,0.016,1000,1,100000.0,,88.66,0.08866,100.0,0.0055326912753002,0.0085700587543521,0.0003746556523138,,1.8448057081472744,1.6334391288636616,,,
19,19,2.5,0.016,1050,1,100000.0,,90.97,0.09097,105.0,0.0058360362968255,0.0080220573607534,0.0003727123735355,,1.83316807748182,1.6663551843062243,,,
20,20,2.5,0.016,1100,1,100000.0,,96.45,0.09645,110.0,0.0063003843024807,0.0081350718758441,0.0003995160331309,,1.7598777292003551,1.698418335178839,,,
21,21,2.5,0.016,1150,1,100000.0,,96.25,0.09625,115.0,0.0064385835259986,0.0080165214733242,0.0003964541857647,,1.8092424553811195,1.7429776205522185,,,
22,22,2.5,0.016,1200,1,100000.0,,99.56,0.09956,120.0,0.0074445047151493,0.0084426836189746,0.0003883047312887,,1.6333777169218764,1.6287290300824868,,,
23,23,2.5,0.016,1250,1,100000.0,,102.56,0.10256,125.0,0.0074057841146554,0.0081935440477549,0.0004028511978781,,1.6996768834532474,1.7428062971920515,,,
24,24,2.5,0.016,1300,1,100000.0,,103.82,0.10382,130.0,0.008419523627831,0.0082723638963626,0.0003736121727849,,1.5545925088637411,1.6146994280666482,,,
25,25,2.5,0.016,1350,1,100000.0,,106.28,0.10628,135.0,0.0086789539877395,0.0083211310951615,0.0003828746047088,,1.5712672810426391,1.670424368435688,,,
26,26,2.5,0.016,1400,1,100000.0,,107.15,0.10715,140.0,0.0090864025292898,0.0078331190193078,0.0003883962198667,,1.567445272593068,1.6748072166239976,,,
27,27,2.5,0.016,1450,1,100000.0,,108.55,0.10855,145.0,0.0096754258414216,0.0079154941181444,0.0003996437796324,,1.524518517890979,1.6600959486132147,,,
28,28,2.5,0.016,1500,1,100000.0,,109.34,0.10934,150.0,0.0103138647730429,0.0078986004089899,0.0003708141660846,,1.4624128555078684,1.6000608461481964,,,
