P0	SU_photonEnergy	SU_outgoingMaxF_X	SU_outgoingMinF_X	SU_outgoingMaxF_Y	SU_outgoingMinF_Y	SU_intensityH_width_X	SU_intensityH_centerWidth_X	SU_intensityH_centerMass_X	SU_intensityH_width_Y	SU_intensityH_centerWidth_Y	SU_intensityH_centerMass_Y	SU_energyH_width	SU_energyH_centerWidth	SU_energyH_centerMass	SU_pathlengthH_width	SU_pathlengthH_centerWidth	SU_pathlengthH_centerMass	SU_phi_width	SU_phi_centerWidth	SU_phi_centerMass	SU_psi_width	SU_psi_centerWidth	SU_psi_centerMass	SU_incoming_NO	SU_absorbed_NO	SU_outgoing_NO	SU_incoming_R	SU_absorbed_R	SU_outgoing_R	SU_efficiency	SU_S1S0	SU_S2S0	SU_S3S0	SU_focus_horizontal_z0	SU_focus_horizontal_width	SU_focus_horizontal_theta	SU_focus_horizontal_depth	SU_focus_vertical_z0	SU_focus_vertical_width	SU_focus_vertical_theta	SU_focus_vertical_depth
10	612.820512821	0.100094877506839	-0.0982769210172492	0.0664315800377336	-0.0677413137833532	0.0545176781855705	0.000220979177091601	0.000908978244794995	0.0375378738428996	-9.00162522734886e-05	0.000673577620468338	0.999985232386166	1000.00000732316	1000.00000732316	0	0	0	0.00183881816907126	-5.15299922100208e-06	9.01556238258171e-06	0.00168917559996051	-6.78909314520324e-07	1.95854690495322e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-2.68883	0.02333	1.36969e-05	3406.6	-0.373392	0.0160425	1.24399e-05	2579.2
11	664.102564103	0.0983039859021769	-0.103441073803169	0.0696610653406778	-0.0676916203011435	0.0547194101255305	9.75336302276725e-05	-0.000571068111829026	0.037159383204393	-0.000137716904571959	-0.000375205060844916	0.999990812855003	999.999998818889	999.999998818889	0	0	0	0.00182842826275541	5.66244911087211e-06	9.61021816201337e-06	0.0017094688156193	-3.59336392576992e-06	-7.3127400206912e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	0.749025	0.0233067	1.36665e-05	3410.77	-0.730321	0.0159722	1.24732e-05	2561.03
12	715.384615385	0.101776710395587	-0.103027544558406	0.0682009196397419	-0.0677915976965272	0.0546267574719771	0.000142675683944167	-0.000625417081409826	0.0379574014726269	0.000119790563954655	0.000204660971607346	0.999990239686326	1000.00000079046	1000.00000079046	0	0	0	0.00183130310860046	4.49812984525968e-07	-2.88358914466097e-05	0.00167862739378875	-2.31400900832686e-06	-2.55418758896321e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	6.0734	0.0233882	1.37354e-05	3405.52	-2.26883	0.0160388	1.24699e-05	2572.39
13	766.666666667	0.100262480987117	-0.102499970383773	0.0690148034131919	-0.068541151721349	0.0541854302122927	-8.022285190094e-05	0.000888804325146222	0.0381838514937749	-6.42734856864738e-05	0.000236825845921454	0.999980449135705	999.999990911878	999.999990911878	0	0	0	0.00182116825082384	7.38908760338647e-06	-1.89864094570923e-05	0.00165225639671501	7.54065505670972e-06	1.40352551825105e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	2.54884	0.023334	1.36986e-05	3406.76	0.49588	0.0160251	1.24634e-05	2571.54
14	817.948717949	0.0981675833064154	-0.100382228153406	0.0710632738690536	-0.0718687474430054	0.054557232236822	-4.50826157104879e-05	0.000858517293928884	0.0379530012435163	9.39695235217045e-05	-0.000402736786975902	0.999994411067178	1000.00000038297	1000.00000038297	0	0	0	0.00182871285473918	-7.33594610005867e-06	1.4650745507968e-05	0.00169462427985153	-8.17999044682664e-08	-1.88831602700099e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-0.472081	0.0233462	1.3707e-05	3406.48	-3.11385	0.0160543	1.25072e-05	2567.21
15	869.230769231	0.102598923720259	-0.104512132429297	0.0719458289176847	-0.0691515936765738	0.0548978731585373	0.00046603856320826	0.00109400016181328	0.0362981196098726	0.000120932626135745	1.13436453869076e-07	0.999992918700286	999.999998376748	999.999998376748	0	0	0	0.0018311387895409	-7.93337949616605e-06	-2.25553324060073e-05	0.00168858360948072	3.20193292543361e-06	-2.23277593127836e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	5.73621	0.0233275	1.37411e-05	3395.29	2.40569	0.0160389	1.24537e-05	2575.78
16	920.512820513	0.0967054403043989	-0.098126176772388	0.0678697862903262	-0.0669459291673182	0.0540413839582047	2.44682735721681e-05	-0.00071036823399459	0.0374712313319578	8.38819958889903e-05	0.000461928561503996	0.999992829519897	1000.00000102367	1000.00000102367	0	0	0	0.00182244001794054	4.99354271328144e-07	1.82702380148881e-07	0.00166740123240588	4.83298147441311e-06	-1.46635832269457e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-3.94589	0.023283	1.37223e-05	3393.45	-4.59582	0.0160613	1.2515e-05	2566.73
17	971.794871795	0.0996317380399824	-0.102369403466925	0.0707865504545065	-0.0678105821433893	0.0536641474608013	-0.000233788049476494	0.000631178588577516	0.0373830773068892	-0.000168674506795464	0.00011573531795564	0.999996813538814	1000.00000120297	1000.00000120297	0	0	0	0.0018285564997598	4.30309618740612e-06	2.28007767352103e-05	0.00168732115256158	-4.75532246507727e-06	-2.1669102487415e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-2.37635	0.0233142	1.36959e-05	3404.55	-1.30931	0.0160701	1.25067e-05	2569.83
18	1023.07692308	0.100898292943143	-0.100307679414441	0.069216987080746	-0.0705730556901796	0.0548326706276714	0.000132108266427722	0.000295306764351147	0.0379142001376071	-0.000136375858621505	0.00070602552469827	0.999989749540418	1000.00000284227	1000.00000284227	0	0	0	0.00183885680921141	-2.48869858282736e-07	-1.42878623331302e-05	0.0016754371395138	-7.5233750253317e-06	-1.48772143366066e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	0.132718	0.023359	1.37071e-05	3408.31	-0.598594	0.0160245	1.24743e-05	2569.2
19	1074.35897436	0.104313787920133	-0.10451229225	0.0699336704252175	-0.0666593455116145	0.0540866368349513	-1.23441457187609e-06	-9.92521649336303e-05	0.0381319706964213	-5.31350382936314e-05	0.000284756358417043	0.999991469447536	999.999996774069	999.999996774069	0	0	0	0.00184074375969028	-3.58581066566054e-06	-6.02726041176033e-06	0.00167050906139648	-2.85762355496026e-06	-1.45167805684857e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-6.50043	0.02337	1.36847e-05	3415.49	1.34311	0.0160298	1.25095e-05	2562.84
20	1125.64102564	0.098237945701191	-0.101934211656604	0.0642433930351341	-0.0681386735323759	0.0550504284208859	-0.000223594666581478	0.000133769570390477	0.0378536078651948	8.45484797914568e-05	0.000673786812121865	0.999990817833691	999.999995541698	999.999995541698	0	0	0	0.00184143990339268	-2.04898510443926e-06	2.09857787770279e-05	0.00167335853472062	-6.8081418206613e-06	-1.92004522317365e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-3.39566	0.0233069	1.36654e-05	3411.09	4.23893	0.0160089	1.24441e-05	2572.94
21	1176.92307692	0.102861748658176	-0.0947993237974364	0.0676700571802817	-0.0668877651139261	0.0545836322526565	0.000124285232859313	0.000117131787684563	0.0382183883283701	-0.000109070001728297	0.000391146033177803	0.999987734206456	999.999994587618	999.999994587618	0	0	0	0.00188795798472044	-8.3643826828268e-06	-2.43406149784066e-05	0.00167156085315641	3.13374891239445e-06	5.23176527021836e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-4.2954	0.0233775	1.3712e-05	3409.79	2.84929	0.0160517	1.24674e-05	2575
22	1228.20512821	0.103761344172801	-0.0989520165023376	0.0691787212266852	-0.0700966361425837	0.0541118998724882	0.000284852788808413	0.000397600858249983	0.0372796760056168	0.000149650284785689	-0.00045895745794923	0.999994975795062	1000.00000012192	1000.00000012192	0	0	0	0.00181961925865741	6.98155064092119e-06	-3.18958027798223e-05	0.00168580455133955	-4.25538813411848e-06	6.77750559558484e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	5.32084	0.0232913	1.36934e-05	3401.84	-0.311061	0.0160642	1.24816e-05	2574.07
23	1279.48717949	0.0966861884490007	-0.0955172207519503	0.0697633012766672	-0.0684461565434349	0.0529177832256266	5.47001453209336e-05	0.000584483848525219	0.0367566910799908	4.34482779912496e-05	-0.000709838106850227	0.999991103028265	1000.00000314868	1000.00000314868	0	0	0	0.00181721359924145	1.29635983329228e-05	-2.42378643814252e-05	0.00168024936114576	4.80444186591047e-06	-6.62512206969779e-08	200000	0	200000	100	0	100	100	1.000	0.000	0.000	1.71338	0.0232621	1.37072e-05	3394.15	0.459129	0.0160561	1.24482e-05	2579.67
24	1330.76923077	0.104961737390755	-0.102218677516966	0.0718142809938171	-0.0681231553175246	0.0545432751710876	-0.000139563670024233	-0.000679761299815673	0.037799851140484	0.000254389084007347	0.000460043666746818	0.999996937732931	999.999999699882	999.999999699882	0	0	0	0.00179463559309212	6.94869506257835e-06	-2.13008859095481e-06	0.00167063492121156	1.20822862498867e-06	-1.49398560677903e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-4.32339	0.0233675	1.37153e-05	3407.51	2.74492	0.0160417	1.24826e-05	2570.24
25	1382.05128205	0.103574850742542	-0.10365155188575	0.0692070550077051	-0.0717942885676989	0.055187532831438	3.54599167399598e-05	-3.83505716039512e-05	0.0377649932795721	-0.000110149025804064	0.000102436126690281	0.99998608323142	1000.00000422233	1000.00000422233	0	0	0	0.00183908669884177	1.31392996174787e-06	-2.84328690110082e-05	0.0016927084469116	4.41844928464026e-06	-2.4765840299461e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-1.23945	0.023416	1.37091e-05	3416.14	-7.46875	0.0160561	1.24899e-05	2571.05
26	1433.33333333	0.10122627401003	-0.101651496528646	0.0698087326492047	-0.070543299925024	0.0549842316582965	2.69784626363706e-05	-0.000212611259307771	0.0378469180193997	-0.000180769609442064	-0.000367283637909652	0.999997075110969	999.999998644319	999.999998644319	0	0	0	0.00184131531265704	-1.45520229163471e-05	2.18442157142867e-05	0.00166243801855851	7.01969742765408e-06	6.59808023532665e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-2.17063	0.0233465	1.36741e-05	3414.7	-0.954812	0.0160634	1.24832e-05	2573.61
27	1484.61538462	0.0999633634266167	-0.102829761717114	0.0695301018101923	-0.0684734206871925	0.0542301074869611	0.000150306569802441	0.000574653578946691	0.0384458168047326	8.9906540306349e-05	0.000528340561499877	0.999997800112737	999.999998951379	999.999998951379	0	0	0	0.00181556329266742	-3.6166485373548e-06	-6.93770630501647e-06	0.00169287416944473	1.11568992482553e-05	4.99994637343133e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	2.0706	0.0233883	1.37214e-05	3409.02	-4.19708	0.0160081	1.24534e-05	2570.88
28	1535.8974359	0.102844769493098	-0.105058328752976	0.0670441746691592	-0.0707725343949162	0.0546399252520973	-0.000172903768697691	0.000951666887348948	0.0373516150534171	-6.97820949592358e-05	-0.000499657990956942	0.999992125665699	1000.00000033687	1000.00000033687	0	0	0	0.00182358411936785	-4.42183826225421e-07	1.22685019501314e-05	0.00169445532367842	1.55321424262286e-05	-7.08560610404411e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	2.99792	0.023331	1.36962e-05	3406.93	-3.9453	0.0160444	1.24536e-05	2576.67
29	1587.17948718	0.10239745465389	-0.0975556892128741	0.0681223224089829	-0.0669773156090059	0.0557692307724029	-0.000166823085005426	0.000441148622817369	0.0380094665802047	0.000357233631127787	0.000572503399988489	0.999999194217253	1000.00000026903	1000.00000026903	0	0	0	0.00184081151634554	3.365558408552e-06	5.136790984558e-06	0.00165156454121411	-2.70880580106924e-06	2.98694359191741e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	7.59465	0.0233838	1.37414e-05	3403.41	-3.94882	0.0160169	1.24644e-05	2570.04
30	1638.46153846	0.10064791278515	-0.100792268404882	0.0696149999890898	-0.0702792355296855	0.0536896819295646	0.000283508129798833	-7.2177809865806e-05	0.037870925238277	0.000246963188390854	-0.000332117770297832	0.999998476951873	999.999999414244	999.999999414244	0	0	0	0.00185092823403288	1.04398023070831e-05	-4.13677770598692e-06	0.00165897528647156	-1.11438902573811e-05	1.68436470415227e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	2.3008	0.0234449	1.37313e-05	3414.82	0.030691	0.0160534	1.24721e-05	2574.28
31	1689.74358974	0.0994541973243847	-0.0976212709909821	0.0688330288352228	-0.0684337388490992	0.0548874191887918	-0.000121149242363932	0.000916463166701312	0.0375039447329016	-0.000201885108067228	0.000199644993061784	0.999997040823473	999.999998619325	999.999998619325	0	0	0	0.0018262555470554	4.98744108396994e-06	-4.23067749401752e-06	0.00167250211658548	6.90649056282148e-06	1.73099750638878e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-3.15138	0.0233356	1.36849e-05	3410.41	-2.48845	0.0160154	1.24879e-05	2564.95
32	1741.02564103	0.099340564681512	-0.104649653181955	0.0687166129733634	-0.0689526984670878	0.0545402347670137	5.90490437862787e-05	-0.000634839122860331	0.0375982364333596	8.39918172550712e-05	-0.000118042746862154	0.999994747401956	999.999998441026	999.999998441026	0	0	0	0.00184832475535949	-8.96972590943245e-06	-7.38784687040039e-06	0.00166897139688824	-1.65236682262598e-06	-3.49452227661699e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	4.07376	0.0233199	1.36776e-05	3409.94	-7.16505	0.0160064	1.24575e-05	2569.77
33	1792.30769231	0.0989448132605192	-0.101449784999246	0.0670171588664456	-0.0684124187459766	0.0550030932602396	1.28505954479809e-05	0.000731619063901484	0.0378220006491165	-1.28243245329715e-06	-0.000697629939765479	0.999993809898797	1000.00000291572	1000.00000291572	0	0	0	0.00183802030269277	-4.29481724038567e-06	1.52744871321736e-05	0.00168592775812823	1.8611500848865e-06	1.07256711382362e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	2.01184	0.0232854	1.37013e-05	3399.02	7.23163	0.0160376	1.24857e-05	2568.95
34	1843.58974359	0.0975753893766591	-0.104234962150334	0.0697830458916765	-0.0696339473667226	0.0555824313393215	-0.000163754901441892	0.000666458197855407	0.0369788577937845	-0.000105765633741137	7.45492624769639e-05	0.999989265883755	1000.00000120539	1000.00000120539	0	0	0	0.00180150532435698	3.41734026464494e-06	2.80903508676944e-05	0.00168803554558689	-1.04317473401914e-05	1.06551727108726e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-0.984885	0.0234051	1.36859e-05	3420.32	2.02098	0.0160698	1.24546e-05	2580.55
35	1894.87179487	0.0969572592039097	-0.0969036644821392	0.0676420686477307	-0.0686024926255561	0.0555496367793947	0.000451817910373398	2.67973608852612e-05	0.0378129956426508	-4.93064723185443e-05	-0.000480211988912682	0.999995194849134	999.999999724722	999.999999724722	0	0	0	0.00184279300384969	4.63427059678478e-06	1.46432833620508e-05	0.00165739354163132	-1.67248865863144e-06	-2.68278367274266e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-8.98349	0.0234252	1.36843e-05	3423.66	-3.14159	0.0160519	1.24401e-05	2580.66
36	1946.15384615	0.100606536469177	-0.0971641608130689	0.0704565771980125	-0.0703355168310271	0.054522046178492	-0.00049072488328902	-0.000236937887611838	0.037894339885183	-0.000247226307398606	6.05301834927102e-05	0.999995833545086	999.999997936338	999.999997936338	0	0	0	0.00181141681241433	6.0598185313281e-06	-2.60615341499118e-05	0.00170559125362506	-4.48749746868708e-06	2.09278623182897e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-4.18289	0.0233229	1.36932e-05	3406.48	2.62341	0.0160549	1.24545e-05	2578.16
37	1997.43589744	0.103235622201094	-0.103299277216636	0.0671744594169304	-0.0703141005105439	0.0557286983980208	-5.67682301339453e-05	-3.18275077707958e-05	0.0377940690645645	0.000110661977314734	-0.000208547676237708	0.999993348064436	1000.00000201794	1000.00000201794	0	0	0	0.00181480526057186	-1.18071390144278e-06	-1.39565987477591e-05	0.001678811922687	1.19103941467804e-05	-1.42692901358328e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	-3.12585	0.0234005	1.37045e-05	3415	-1.04911	0.0160525	1.24609e-05	2576.46
38	2048.71794872	0.0994473833130877	-0.101541513270904	0.0696612367181192	-0.0665939884646777	0.0545436415455547	-0.000232455785948674	0.000942924096180991	0.0375293783911769	2.14428300285563e-05	0.0001845624912475	0.999967438111526	1000.00000949038	1000.00000949038	0	0	0	0.00184607579725788	1.15491025327962e-05	2.29577414990402e-05	0.00165973896602133	-5.22249003043717e-06	5.46704602058697e-06	200000	0	200000	100	0	100	100	1.000	0.000	0.000	1.9855	0.0233657	1.3683e-05	3415.3	3.65842	0.016053	1.24588e-05	2576.97
39	2100	0.101427548205792	-0.103447499423513	0.067332484376703	-0.0700343528677032	0.0538527985429411	5.4496690174783e-05	-0.00100997560886065	0.0377682349485971	9.85223392088522e-05	9.13344998908217e-06	0.999991949611967	1000.00000376649	1000.00000376649	0	0	0	0.00183254658472849	1.03940422012535e-06	-2.60439786172839e-05	0.00166447613878535	2.60144450960542e-06	1.57410312418334e-05	200000	0	200000	100	0	100	100	1.000	0.000	0.000	0.0512874	0.0234028	1.36899e-05	3418.99	5.90357	0.0159892	1.24826e-05	2561.85
