,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
10,10,2.25,0.02,150,1,100000.0,,757.0,0.757,150.0,0.0049070457377808,0.0368939892573637,0.0070071772678079,18243700000000.0,11809200000000.0,9538200000000.0,30.56872436212417,23.14075464781729,557692187012396.6,360995772505949.6,291573508562497.9,0.0001113343768339,7.20670655025238e-05,5.820801444434615e-05,7.227174050833491e-05,4.6781707548963685e-05,3.778522532800913e-05
11,11,2.25,0.02,155,1,100000.0,,714.5,0.7145000000000001,155.0,0.0050697194395609,0.0328086847640618,0.0063468795159769,17219450000000.004,11146200000000.002,9002700000000.002,30.710962132340505,21.917316487831457,528207327356738.1,341910137210170.75,276158187746676.4,0.0001089885266435,7.054858986057108e-05,5.69815533489228e-05,7.011062523411672e-05,4.538281135486393e-05,3.665534763277472e-05
12,12,2.25,0.02,160,1,100000.0,,727.5,0.7275,160.0,0.0054201102002764,0.0334778094744301,0.007626517524912,17532750000000.0,11349000000000.0,9166500000000.0,29.808440577344843,21.69004118750742,522729992618928.8,338364642525115.75,273294518962593.5,0.0001145107990011,7.41231727974255e-05,5.986871649022829e-05,7.34276057895266e-05,4.7529902502764096e-05,3.838953663684792e-05
13,13,2.25,0.02,165,1,100000.0,,697.5,0.6975,165.0,0.0049900134292215,0.0281089194782771,0.0071642382645973,16809750000000.0,10881000000000.0,8788500000000.0,33.17550471830603,23.15801805814465,558108235201286.1,361265081707056.5,291791027532622.6,0.0001129529721085,7.3114786925028e-05,5.9054250977907227e-05,7.211792163441119e-05,4.668214014509603e-05,3.770480550180834e-05
14,14,2.25,0.02,170,1,100000.0,,634.5,0.6345,170.0,0.0058756073861729,0.033840854698003,0.0063720051023906,15265957207165.44,9898200000000.0,7994699999999.999,28.93722011953522,18.35673357043389,441659746492641.6,286365043698768.6,231294842987466.97,0.0001058708901635,6.864497461878376e-05,5.544401796132535e-05,6.713320788734044e-05,4.352808731827016e-05,3.51573012955259e-05
15,15,2.25,0.02,175,1,100000.0,,518.5,0.5185,175.0,0.0047175790491564,0.0326908089331351,0.0066072901739899,12444000000000.0,8088600000000.0,6533100000000.0,37.10554671711829,19.246317748776303,461911625970631.4,300242556880910.4,242503603634581.5,8.937590543456285e-05,5.809433853246586e-05,4.69223503531455e-05,5.587121424706984e-05,3.63162892605954e-05,2.9332387479711663e-05
16,16,2.25,0.02,180,1,100000.0,,501.0,0.5009999999999999,180.0,0.0062997616855824,0.0331507510564119,0.0065888228451837,12024000000000.0,7815600000000.0,6312600000000.0,28.76658063404138,14.416782473051311,346002779353231.6,224901806579600.5,181651459160446.56,8.927756290632883e-05,5.803041588911374e-05,4.687072052582264e-05,5.51420513173282e-05,3.584233335626333e-05,2.8949576941597304e-05
17,17,2.25,0.02,185,1,100000.0,,431.5,0.4315,185.0,0.0044105712733965,0.0290883229433087,0.0071096138899537,10356000000000.0,6731400000000.0,5436900000000.0,42.526019219325086,18.382296120249677,441175106885992.1,286763819475894.9,231616931115145.88,7.916065173818929e-05,5.1454423629823047e-05,4.1559342162549385e-05,4.837545632265252e-05,3.144404660972414e-05,2.5397114569392572e-05
18,18,2.25,0.02,190,1,100000.0,,349.5,0.3495,190.0,0.0059557977549502,0.0377970692281142,0.0064428154366457,8388000000000.0,5452200000000.0,4403700000000.0,31.95002989194377,11.14727215608081,267534531745939.44,173897445634860.62,140455629166618.2,6.594986172192362e-05,4.286741011925036e-05,3.462367740400991e-05,3.992460589444825e-05,2.595099383139137e-05,2.096041809458533e-05
19,19,2.25,0.02,195,1,100000.0,,323.0,0.323,195.0,0.006242877497172,0.0325353562179801,0.0047559336508773,7752000000000.0,5038800000000.0,4069800000000.0,31.796036742154985,10.23634907203239,245672377728777.38,159687045523705.3,128977998307608.12,6.271314891870928e-05,4.076354679716102e-05,3.2924403182322366e-05,3.755004371634991e-05,2.440752841562745e-05,1.9713772951083705e-05
20,20,2.25,0.02,200,1,100000.0,,285.0,0.285,200.0,0.004804547458974,0.0283200412841143,0.0055556524015483,6819760701319.968,4446000000000.0,3591000000000.0,41.86867317149975,11.926212947142137,285382169728046.8,186048921975417.38,150270283133990.94,5.668220107347553e-05,3.695277253993616e-05,2.984647012840997e-05,3.362917211797235e-05,2.192383366289764e-05,1.770771180464809e-05
21,21,2.25,0.02,205,1,100000.0,,249.0,0.249,205.0,0.0070577633256475,0.0294032767853598,0.0052627356058783,5951100000000.0,3884400000000.001,3137400000000.0,29.614020305465367,7.34928337533224,175647872670440.53,114648820655182.95,92600970529186.22,5.0761464999047565e-05,3.313300644289297e-05,2.676127443464432e-05,2.9831794815239974e-05,1.9471799126265425e-05,1.572722237121438e-05
22,22,2.25,0.02,210,1,100000.0,,234.0,0.2339999999999999,210.0,0.0074297210829427,0.0327803469180906,0.0069087267641657,5592600000000.0,3650400000000.0,2948400000000.0,29.115154972512627,6.822897459025356,163067249270706.0,106437200360795.52,85968507983719.48,4.896677519500066e-05,3.1961577114728464e-05,2.581511997728068e-05,2.8506911878644532e-05,1.860702197936631e-05,1.5028748521795864e-05
23,23,2.25,0.02,215,1,100000.0,,200.0,0.2,215.0,0.0047978396610659,0.0329672535742777,0.0073878812472548,4772713291101.053,3120000000000.0,2520000000000.0,45.11415921611139,9.008059384658686,214964423760940.4,140525726400675.5,113501548246699.44,4.28488626436212e-05,2.801099569449657e-05,2.2624265753247237e-05,2.479080452162536e-05,1.620615054578887e-05,1.3089583133137165e-05
24,24,2.25,0.02,220,1,100000.0,,221.0,0.221,220.0,0.0062794119985767,0.0227481362024664,0.0076268790703114,5259800000000.0,3447600000000.0005,2784600000000.0,35.07985525822003,7.775195074300763,185049642768358.1,121293043159091.88,97967457936189.6,4.8409043891585465e-05,3.1730297676837535e-05,2.5628317354368776e-05,2.7850996796484075e-05,1.8255275211140824e-05,1.474464536284451e-05
25,25,2.25,0.02,225,1,100000.0,,209.0,0.209,225.0,0.0072262178226054,0.0182659384444366,0.006301222899512,4974200000000.0,3260400000000.0,2633400000000.0,31.48709985293729,6.577481883853683,156544068835717.7,102608717388117.48,82876271736556.4,4.688731098247224e-05,3.073285929943558e-05,2.482269404954412e-05,2.684135690716253e-05,1.7593494443350228e-05,1.421013012732134e-05
