,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,61.58,0.0615799999999999,10.0,0.0002199220748441,0.0064265952988819,0.0003475015560617,,4.642171758949045,2.853221739280831,,,
1,1,2.5,0.016,150,1,100000.0,,56.45,0.05645,15.0,0.0003463325424203,0.0052944341466146,0.0003499324086772,,4.4645977657046565,2.5328606507127125,,,
2,2,2.5,0.016,200,1,100000.0,,35.5,0.0355,20.0,0.0004630019959895,0.0042133034136269,0.0003449499068838,,4.512243693726024,1.5901196820223849,,,
3,3,2.5,0.016,250,1,100000.0,,35.53,0.03553,25.0,0.0005806322147466,0.0039282795011657,0.0003474588284604,,4.42348312514401,1.5794048575340995,,,
4,4,2.5,0.016,300,1,100000.0,,37.95,0.03795,30.0,0.0007734033854006,0.0034603806523667,0.0003402933559056,,4.034664379997683,1.523621857099262,,,
5,5,2.5,0.016,350,1,100000.0,,40.22,0.0402199999999999,35.0,0.0008119169274192,0.0037939370229585,0.0003416074835843,,4.582718906192094,1.8380924139085104,,,
6,6,2.5,0.016,400,1,100000.0,,45.11,0.04511,40.0,0.0010100747628672,0.0030940348595572,0.0003460645389284,,4.075082220829161,1.8367702456546853,,,
7,7,2.5,0.016,450,1,100000.0,,49.79,0.04979,45.0,0.0010832173569895,0.0030038673572677,0.0003418991231829,,4.205955991684729,2.0987049262027875,,,
8,8,2.5,0.016,500,1,100000.0,,53.42,0.05342,50.0,0.0012458717195215,0.0032261946235101,0.0003573340118356,,4.059827266445005,2.176255216252689,,,
9,9,2.5,0.016,550,1,100000.0,,54.05,0.05405,55.0,0.0014995232964099,0.0029611438409818,0.0003427478068092,,3.705113118742742,2.0026031236592883,,,
10,10,2.5,0.016,600,1,100000.0,,58.85,0.05885,60.0,0.0016230725352067,0.00303425676251,0.0003488239728257,,3.77267545403327,2.224147898739204,,,
11,11,2.5,0.016,650,1,100000.0,,62.82000000000001,0.06282,65.0,0.0018701877228102,0.0026116130912856,0.0003416889494612,,3.518582299399837,2.2101052512644066,,,
12,12,2.5,0.016,700,1,100000.0,,65.14,0.06514,70.0,0.0019571143678558,0.0025801254687785,0.0003463607500922,,3.604504315221492,2.3474681953495287,,,
13,13,2.5,0.016,750,1,100000.0,,67.75,0.06775,75.0,0.0019641886911699,0.0025292443321381,0.0003573806532993,,3.9402397218840193,2.6623837877429657,,,
14,14,2.5,0.016,800,1,100000.0,,71.7,0.0717,80.0,0.0022014659999342,0.002569346310458,0.0003599251630599,,3.7371202335957623,2.6715157152205573,,,
15,15,2.5,0.016,850,1,100000.0,,75.85,0.07585,85.0,0.002357846265196,0.0025142866949177,0.0003631577133424,,3.685389676976025,2.792724821183086,,,
16,16,2.5,0.016,900,1,100000.0,,80.56,0.0805599999999999,90.0,0.0024466038264392,0.0025049368148983,0.0003535667701219,,3.783137383772824,3.0520125891098298,,,
17,17,2.5,0.016,950,1,100000.0,,85.16,0.08516,95.0,0.0027950969283551,0.002363612549876,0.0003642366985936,,3.452724943860107,2.9300224942857547,,,
18,18,2.5,0.016,1000,1,100000.0,,88.14,0.0881399999999999,100.0,0.003247398249158,0.0024090000241132,0.000355629667659,,3.1116182252357465,2.7437801852725423,,,
19,19,2.5,0.016,1050,1,100000.0,,91.24,0.09124,105.0,0.0032487171188085,0.0022473144681631,0.0003509015356531,,3.3216390345896016,3.0343219582501013,,,
20,20,2.5,0.016,1100,1,100000.0,,95.36,0.09536,110.0,0.0035519250693482,0.0024312941891112,0.0003430307901236,,3.1145380050451528,2.9701094198598383,,,
21,21,2.5,0.016,1150,1,100000.0,,97.43,0.09743,115.0,0.0035052322460364,0.0021329670778297,0.0003543671665295,,3.333554781403771,3.2483350267123354,,,
22,22,2.5,0.016,1200,1,100000.0,,98.92,0.09892,120.0,0.0036968877989738,0.002369146831176,0.0003670241073781,,3.332994187929613,3.294549350332721,,,
