# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	2.531900000000000091e+03	2.531899999999999817e+00	nan	1.000000000000000000e+02	3.760631015194348774e-03	7.532716721946211558e-02	1.408201508849681038e-02	2.678471750980428823e+01	6.786660425848739919e+01	nan
nan	1.407099999999999909e+03	1.407100000000000017e+00	nan	2.000000000000000000e+02	9.414617919381385383e-03	5.016619826211140415e-02	1.367666753547615646e-02	2.142356866133221871e+01	3.012715213113423829e+01	nan
nan	1.533400000000000091e+03	1.533400000000000096e+00	nan	3.000000000000000000e+02	1.605005783455339813e-02	4.375767369679278707e-02	1.383002913129225200e-02	1.882106230631062971e+01	2.885893163730083444e+01	nan
nan	1.791200000000000045e+03	1.791199999999999903e+00	nan	4.000000000000000000e+02	2.703871786443983252e-02	3.850942828418431330e-02	1.396622541207954982e-02	1.486176490589017263e+01	2.663943040209772306e+01	nan
nan	2.107000000000000000e+03	2.107000000000000206e+00	nan	5.000000000000000000e+02	3.735321296462075502e-02	3.649937876252686703e-02	1.395753873907571753e-02	1.345604973896548628e+01	2.838204221474673616e+01	nan
nan	2.326800000000000182e+03	2.326799999999999979e+00	nan	6.000000000000000000e+02	4.806746238936056986e-02	3.361974191379027421e-02	1.395398527477711113e-02	1.250005646873136911e+01	2.908498463163830294e+01	nan
nan	2.617500000000000000e+03	2.617500000000000160e+00	nan	7.000000000000000000e+02	6.019167615675087568e-02	3.228617428247929771e-02	1.440013683367329968e-02	1.167269113068318553e+01	3.054713456337479371e+01	nan
nan	2.853900000000000091e+03	2.853899999999999437e+00	nan	8.000000000000000000e+02	7.556800203941520244e-02	3.062083301627727128e-02	1.387133965426588268e-02	1.061973406077044579e+01	3.031863654516752149e+01	nan
nan	3.181099999999999909e+03	3.181099999999999817e+00	nan	9.000000000000000000e+02	8.848284404417654236e-02	2.992619748643686808e-02	1.427764049278857326e-02	1.020655750054714517e+01	3.247797280289803723e+01	nan
nan	3.465500000000000000e+03	3.465500000000000025e+00	nan	1.000000000000000000e+03	1.069842288176914707e-01	2.907329483674879131e-02	1.425208299505626754e-02	9.365549568854959261e+00	3.246243374436865992e+01	nan
nan	3.735599999999999909e+03	3.735600000000000698e+00	nan	1.100000000000000000e+03	1.206663068776833853e-01	2.651754468170863105e-02	1.416069933105188784e-02	9.130528746010366348e+00	3.410408788340581765e+01	nan
nan	3.903199999999999818e+03	3.903199999999999559e+00	nan	1.200000000000000000e+03	1.375614176102317177e-01	2.791270119505755848e-02	1.450606174446883445e-02	8.733869476485853767e+00	3.408741538239783608e+01	nan
nan	4.073599999999999909e+03	4.073600000000000776e+00	nan	1.300000000000000000e+03	1.581522275988618276e-01	2.753778360138700587e-02	1.426124010330395361e-02	8.231358024870822021e+00	3.353995280371205467e+01	nan
nan	4.187000000000000000e+03	4.186999999999999389e+00	nan	1.400000000000000000e+03	1.764614845939377064e-01	2.684973475824919964e-02	1.427159537389748566e-02	7.944611002902848718e+00	3.326127331210467730e+01	nan
nan	4.262000000000000000e+03	4.262000000000000455e+00	nan	1.500000000000000000e+03	1.955520019015239142e-01	2.576513420614390953e-02	1.438606764191445800e-02	7.688502144549964612e+00	3.277834731677032920e+01	nan
nan	4.245899999999999636e+03	4.245900000000000674e+00	nan	1.600000000000000000e+03	2.173670588941831738e-01	2.609032604245718409e-02	1.436419344325420323e-02	7.375998633175915309e+00	3.132244900579437541e+01	nan
nan	4.152100000000000364e+03	4.152099999999999902e+00	nan	1.700000000000000000e+03	2.325664007988734738e-01	2.585583422245974622e-02	1.453727243252940157e-02	7.319955011912830045e+00	3.039795704864873116e+01	nan
nan	3.936599999999999909e+03	3.936599999999999877e+00	nan	1.800000000000000000e+03	2.582685625854537759e-01	2.455307309781714839e-02	1.439739603845375214e-02	6.973928561483430322e+00	2.745787275617667689e+01	nan
nan	3.403599999999999909e+03	3.403599999999999959e+00	nan	1.900000000000000000e+03	2.759103012407422284e-01	2.481725296020970833e-02	1.410720217500726140e-02	6.905442871725244736e+00	2.351270813807601456e+01	nan
nan	2.313400000000000091e+03	2.313400000000000123e+00	nan	2.000000000000000000e+03	2.988555837646572622e-01	2.414339652096227432e-02	1.435899045152695327e-02	6.726199808318712670e+00	1.556452041398925168e+01	nan
nan	8.590000000000000568e+01	8.590000000000000413e-02	nan	2.100000000000000000e+03	2.902930451073119644e-01	2.735815313917005012e-02	1.111926695661545790e-02	7.279928322670771834e+00	6.271170994200195858e-01	nan
