,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.024,100,1,100000.0,,100000.0,100.0,100.0,0.0998961353757621,0.1744395376948529,0.1088555413835327,,1.0010404120610206,100.10404120610208,,,
1,1,2.5,0.024,150,1,100000.0,,100000.0,100.0,150.0,0.1497401109168094,0.1711919125432683,0.0872536372302543,,1.0017379270617583,100.17379270617586,,,
2,2,2.5,0.024,200,1,100000.0,,100000.0,100.0,200.0,0.1994961754329523,0.1579362476165222,0.0758725501910005,,1.0025469385674686,100.25469385674688,,,
3,3,2.5,0.024,250,1,100000.0,,100000.0,100.0,250.0,0.2497135643831029,0.1604671096855355,0.0700036883571132,,1.0011479594160193,100.1147959416019,,,
4,4,2.5,0.024,300,1,100000.0,,100000.0,100.0,300.0,0.2992247734559441,0.1563910676350944,0.065999365852911,,1.0025976644793717,100.25976644793715,,,
5,5,2.5,0.024,350,1,100000.0,,100000.0,100.0,350.0,0.3491928194226034,0.1510603453488021,0.0630356915307551,,1.0023184545071826,100.23184545071828,,,
6,6,2.5,0.024,400,1,100000.0,,100000.0,100.0,400.0,0.399172161628934,0.1545528686140352,0.0581740652852178,,1.002078706488375,100.20787064883748,,,
7,7,2.5,0.024,450,1,100000.0,,100000.0,100.0,450.0,0.4489559690265878,0.1477377693279863,0.0529227683727726,,1.0023315714868049,100.23315714868048,,,
8,8,2.5,0.024,500,1,100000.0,,100000.0,100.0,500.0,0.4978502954084888,0.1510149302093006,0.0533670086192366,,1.0043783005280589,100.43783005280592,,,
9,9,2.5,0.024,550,1,100000.0,,100000.0,100.0,550.0,0.5477992385478047,0.1480336148413003,0.0507212161336938,,1.0040526120111992,100.4052612011199,,,
10,10,2.5,0.024,600,1,100000.0,,100000.0,100.0,600.0,0.5992976340461269,0.150533948326321,0.047109528114422,,1.0011722387378372,100.11722387378371,,,
11,11,2.5,0.024,650,1,100000.0,,100000.0,100.0,650.0,0.6285061636482756,0.1445445065912345,0.0466866458550059,,1.048077204718313,104.80772047183127,,,
12,12,2.5,0.024,700,1,100000.0,,100000.0,100.0,700.0,0.6990227346430515,0.146951561560839,0.0447301459446708,,1.0013983939205096,100.13983939205096,,,
13,13,2.5,0.024,750,1,100000.0,,100000.0,100.0,750.0,0.7485851126150009,0.146086042680145,0.0456825754644536,,1.0018958426154636,100.18958426154636,,,
14,14,2.5,0.024,800,1,100000.0,,100000.0,100.0,800.0,0.7981427307414947,0.1409330818012477,0.0435262595888934,,1.0023451943112411,100.2345194311241,,,
15,15,2.5,0.024,850,1,100000.0,,100000.0,100.0,850.0,0.8485387544428136,0.1474784926864257,0.042093120570988,,1.001723816437249,100.17238164372488,,,
16,16,2.5,0.024,900,1,100000.0,,100000.0,100.0,900.0,0.896698643557329,0.1447166122665237,0.0422119041653702,,1.0037106360741002,100.37106360741,,,
17,17,2.5,0.024,950,1,100000.0,,100000.0,100.0,950.0,0.9483856863013445,0.1435815875620984,0.039644149478061,,1.0017069988825815,100.17069988825816,,,
18,18,2.5,0.024,1000,1,100000.0,,100000.0,100.0,1000.0,0.9959580089278006,0.144500261487121,0.0403842535243215,,1.0040653240623036,100.40653240623035,,,
19,19,2.5,0.024,1050,1,100000.0,,100000.0,100.0,1050.0,1.048275998808208,0.1473324958519502,0.0400006850689503,,1.0016459344967592,100.1645934496759,,,
20,20,2.5,0.024,1100,1,100000.0,,100000.0,100.0,1100.0,1.0934189566120949,0.1500989115820354,0.0392759712451864,,1.006154267004632,100.6154267004632,,,
