,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.024,100,1,100000.0,,1352.9,1.3529,100.0,0.0023588409333995,0.0703546243516773,0.0055112549867748,,42.86235851908906,57.94896193056066,,,
1,1,2.5,0.024,150,1,100000.0,,1724.0,1.7240000000000002,150.0,0.0038012523493506,0.0692065257794979,0.0056508608870774,,39.571035358848334,68.24589348815928,,,
2,2,2.5,0.024,200,1,100000.0,,1996.3,1.9963,200.0,0.0053823294470958,0.0667600858362766,0.0056458871523754,,37.317288310149046,74.49024944476749,,,
3,3,2.5,0.024,250,1,100000.0,,2274.0,2.274,250.0,0.0070682168297138,0.0671150810134525,0.0056850543884952,,35.68277931084835,81.2297303217643,,,
4,4,2.5,0.024,300,1,100000.0,,2512.2,2.5122,300.0,0.0083427813688103,0.061945841078394,0.0056781061945523,,36.18440783368703,90.92435976752522,,,
5,5,2.5,0.024,350,1,100000.0,,2690.9,2.6909,350.0,0.0110057281328351,0.0623904712041896,0.0057553270786674,,31.915315734077165,85.90710135502361,,,
6,6,2.5,0.024,400,1,100000.0,,2896.9,2.8969,400.0,0.0124627771569066,0.0659830145224041,0.0057495983737727,,32.418073515435125,93.80232834145788,,,
7,7,2.5,0.024,450,1,100000.0,,3072.2,3.0722,450.0,0.0146533769581708,0.0664652946471462,0.005725372905344,,30.8553328597712,94.78488016006402,,,
8,8,2.5,0.024,500,1,100000.0,,3207.6,3.2076,500.0,0.0163637901537924,0.0651468353248835,0.0056583315187939,,30.80340951569513,98.71690023590658,,,
9,9,2.5,0.024,550,1,100000.0,,3386.0,3.386,550.0,0.0190360324351899,0.0633413925442195,0.005613380487325,,29.01554724685993,98.19037833136083,,,
10,10,2.5,0.024,600,1,100000.0,,3545.6,3.5455999999999994,600.0,0.0206706342233928,0.0643931618613767,0.0057163061846094,,29.222854340657868,103.56910454689186,,,
11,11,2.5,0.024,650,1,100000.0,,3711.7,3.7117,650.0,0.0230891228046516,0.0614910123325479,0.0057399127568069,,28.22279145315152,104.74415547889294,,,
12,12,2.5,0.024,700,1,100000.0,,3814.9,3.8149,700.0,0.0269044177507566,0.0640702558534373,0.0057138434181292,,26.15848020209263,99.78006865100258,,,
13,13,2.5,0.024,750,1,100000.0,,3959.6,3.959600000000001,750.0,0.028228340782175,0.0628388965782035,0.0057564428395321,,26.66408994196296,105.57895135790072,,,
14,14,2.5,0.024,800,1,100000.0,,4074.7,4.0747,800.0,0.032250190893444,0.061991566506084,0.0056952294193654,,24.90153167258376,101.52054641630312,,,
15,15,2.5,0.024,850,1,100000.0,,4179.8,4.1798,850.0,0.0346503943237052,0.0634431189193814,0.0057319017066608,,24.599167228699702,102.8124859783751,,,
16,16,2.5,0.024,900,1,100000.0,,4291.5,4.291499999999999,900.0,0.0374817436984016,0.0626785887481132,0.0057465708941981,,24.124513262923067,103.46786534478528,,,
17,17,2.5,0.024,950,1,100000.0,,4470.1,4.4701,950.0,0.0402840726551971,0.0616397668392345,0.0057071706045069,,23.65234473752068,105.702982802077,,,
18,18,2.5,0.024,1000,1,100000.0,,4560.5,4.560499999999999,1000.0,0.0423190951739683,0.0631084122265663,0.0057607722737775,,23.67534197135136,107.9479257074311,,,
19,19,2.5,0.024,1050,1,100000.0,,4683.6,4.6836,1050.0,0.0467016993399056,0.0608178589177202,0.0057739960094648,,22.57237618846516,105.72061554900527,,,
20,20,2.5,0.024,1100,1,100000.0,,4807.1,4.8071,1100.0,0.050036353965629,0.0617951571624336,0.005771056215021,,22.165794444320987,106.64444260633208,,,
21,21,2.5,0.024,1150,1,100000.0,,4922.2,4.922200000000001,1150.0,0.0520979843484155,0.0600879025902482,0.0057135582747352,,22.13450991207121,109.0110098918028,,,
22,22,2.5,0.024,1200,1,100000.0,,4981.7,4.981700000000001,1200.0,0.0564513859882935,0.0630159793607023,0.0057610833638593,,21.340284397664643,106.2691856692509,,,
23,23,2.5,0.024,1250,1,100000.0,,5119.2,5.1192,1250.0,0.0588592400206834,0.0617729338410194,0.0057177622380154,,21.28165164468073,108.93817874208553,,,
24,24,2.5,0.024,1300,1,100000.0,,5195.7,5.1957,1300.0,0.0638853110999888,0.0614481272346922,0.0057246277001696,,20.395979717822147,105.97111869591568,,,
25,25,2.5,0.024,1350,1,100000.0,,5274.2,5.2742,1350.0,0.0674579196281683,0.0611055843832904,0.0056938248474978,,20.116823110598123,106.0888202685816,,,
26,26,2.5,0.024,1400,1,100000.0,,5425.7,5.425700000000001,1400.0,0.0698381367100409,0.0628060306339596,0.005782782855157,,20.08288456900281,108.96701103799224,,,
27,27,2.5,0.024,1450,1,100000.0,,5536.2,5.5362,1450.0,0.0751236946784501,0.0621025466416853,0.0056808917269804,,19.31423537771497,106.9127362662026,,,
28,28,2.5,0.024,1500,1,100000.0,,5573.0,5.573,1500.0,0.0766916551994881,0.0637444212896557,0.0058589917711976,,19.60246926922535,109.22878661283316,,,
29,29,2.5,0.024,1550,1,100000.0,,5673.7,5.673700000000001,1550.0,0.0808159773747319,0.063994757326765,0.0057949445725471,,19.21817193728498,109.03323306454232,,,
30,30,2.5,0.024,1600,1,100000.0,,5748.9,5.748900000000001,1600.0,0.0835133773751976,0.0619658391749298,0.0057466202109581,,19.1938580221601,110.3380210564433,,,
31,31,2.5,0.024,1650,1,100000.0,,5863.2,5.863200000000001,1650.0,0.0905630008166781,0.0609782858609653,0.005741548295023,,18.251087511037607,106.99974070794092,,,
32,32,2.5,0.024,1700,1,100000.0,,5935.7,5.935700000000001,1700.0,0.0943241505698778,0.0615507598633885,0.0057836577069095,,18.07006827221709,107.24227548138018,,,
33,33,2.5,0.024,1750,1,100000.0,,6030.3,6.0303,1750.0,0.0970226117766514,0.0628684003154701,0.0057703710760624,,18.050973753226096,108.84394819128195,,,
34,34,2.5,0.024,1800,1,100000.0,,6116.8,6.1168,1800.0,0.1027212469320601,0.060825752770179,0.0057891012246258,,17.559889070710568,107.4130677128392,,,
35,35,2.5,0.024,1850,1,100000.0,,6232.4,6.2324,1850.0,0.1067542748189225,0.061383790878906,0.005770542479019,,17.394319442699214,108.43069752071946,,,
36,36,2.5,0.024,1900,1,100000.0,,6327.0,6.327,1900.0,0.1087134760503203,0.0612830295936895,0.0057766836289766,,17.52790344089059,110.91901895874064,,,
37,37,2.5,0.024,1950,1,100000.0,,6384.9,6.3849,1950.0,0.112931029786091,0.0606757129167405,0.0058123284761782,,17.305035185347137,110.48753153470837,,,
38,38,2.5,0.024,2000,1,100000.0,,6459.7,6.459700000000001,2000.0,0.1198361365636856,0.0625376461693545,0.005849716007393,,16.70168555517983,107.88991812006066,,,
39,39,2.5,0.024,2050,1,100000.0,,6496.7,6.4967,2050.0,0.1234563290221558,0.0629134069199689,0.0056698011275795,,16.668520220039902,108.3101906782683,,,
40,40,2.5,0.024,2100,1,100000.0,,6656.0,6.656000000000001,2100.0,0.1257100124818861,0.0618646901447569,0.0057319142190897,,16.737503773047493,111.40641934445988,,,
41,41,2.5,0.016,100,1,100000.0,,867.5,0.8675,100.0,0.0025049947211897,0.0724665083280863,0.0036059198570226,,40.297001303811086,35.00699632716025,,,
42,42,2.5,0.016,150,1,100000.0,,1120.7,1.1207,150.0,0.0035021537076061,0.0709260912479014,0.0036708373872215,,43.23598690242808,48.509842197863385,,,
43,43,2.5,0.016,200,1,100000.0,,1312.4,1.3123999999999998,200.0,0.0047471630463803,0.0678016459507982,0.0037199870278133,,42.36988272342508,55.569520682840206,,,
44,44,2.5,0.016,250,1,100000.0,,1477.5,1.4774999999999998,250.0,0.0062960229417796,0.0622299150027742,0.0037174666286623,,40.19043891473177,59.37844977195584,,,
45,45,2.5,0.016,300,1,100000.0,,1654.4,1.6544,300.0,0.0076819281474854,0.0651989857342251,0.003746112146538,,39.41762537549927,65.20401204575347,,,
