,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.01,1200,1,100000.0,100,,10000.0,10.0,,0.009982173888988654,0.011058028280835717,0.01036631685825631
1,1,2.5,0.01,1200,1,100000.0,150,,10000.0,10.0,,0.014980363870075166,0.009032194299358068,0.008563257886541763
2,2,2.5,0.01,1200,1,100000.0,200,,10000.0,10.0,,0.019966251678409888,0.008207998244817308,0.007436096727187484
3,3,2.5,0.01,1200,1,100000.0,250,,10000.0,10.0,,0.024942424736626376,0.007496726769252603,0.006524810327845994
4,4,2.5,0.01,1200,1,100000.0,300,,10000.0,10.0,,0.02995460911771374,0.007301088771333171,0.006004016522516781
5,5,2.5,0.01,1200,1,100000.0,350,,10000.0,10.0,,0.03495624364631283,0.006794996887212984,0.00560591789774436
6,6,2.5,0.01,1200,1,100000.0,400,,10000.0,10.0,,0.03994518243547532,0.0064137912843426565,0.005307481898433743
7,7,2.5,0.01,1200,1,100000.0,450,,10000.0,10.0,,0.04493417250652272,0.006089379977040678,0.005030922863680813
8,8,2.5,0.01,1200,1,100000.0,500,,10000.0,10.0,,0.04834554506952887,0.005942301189833384,0.00470553515184524
9,9,2.5,0.01,1200,1,100000.0,550,,10000.0,10.0,,0.05491265492910088,0.0058269235746198815,0.004508235466223753
10,10,2.5,0.01,1200,1,100000.0,600,,10000.0,10.0,,0.05984310233905944,0.005572122353638163,0.004263777826948188
11,11,2.5,0.01,1200,1,100000.0,650,,10000.0,10.0,,0.06281959213010968,0.005671670955196563,0.0041224316053895885
12,12,2.5,0.01,1200,1,100000.0,700,,10000.0,10.0,,0.06989530160213007,0.005408216809246567,0.004036665405225794
13,13,2.5,0.01,1200,1,100000.0,750,,10000.0,10.0,,0.07484203233169864,0.004987700146421169,0.0037931956151568014
14,14,2.5,0.01,1200,1,100000.0,800,,10000.0,10.0,,0.07986155668936702,0.0051002041471041515,0.003736261119729996
15,15,2.5,0.01,1200,1,100000.0,850,,10000.0,10.0,,0.08210757625688038,0.005094935297223517,0.003542365320849767
16,16,2.5,0.01,1200,1,100000.0,900,,10000.0,10.0,,0.08674169427076113,0.004972060761278686,0.00334409083505929
17,17,2.5,0.01,1200,1,100000.0,950,,10000.0,10.0,,0.09484486455733533,0.004752998737578377,0.0034139946552535975
18,18,2.5,0.01,1200,1,100000.0,1000,,10000.0,10.0,,0.09987468801179032,0.0051444567944622325,0.003330683074030352
19,19,2.5,0.01,1200,1,100000.0,1050,,10000.0,10.0,,0.10485504396155876,0.004905275288966766,0.003330448765665675
20,20,2.5,0.01,1200,1,100000.0,1100,,10000.0,10.0,,0.10980300171917177,0.0047622985950737775,0.003274752073958385
21,21,2.5,0.01,1200,1,100000.0,1150,,10000.0,10.0,,0.11482379471753804,0.004793500777851737,0.0031507110299954758
22,22,2.5,0.01,1200,1,100000.0,1200,,10000.0,10.0,,0.11594769075619411,0.004725952715098438,0.002966751499974519
23,23,2.5,0.01,1200,1,100000.0,1250,,10000.0,10.0,,0.1247557556419406,0.004582596655930261,0.0030499180956998404
24,24,2.5,0.01,1200,1,100000.0,1300,,10000.0,10.0,,0.12986718907807923,0.004522898446120184,0.0029426419475801963
25,25,2.5,0.01,1200,1,100000.0,1350,,10000.0,10.0,,0.1347636100595923,0.004629786108233841,0.002967882756844449
26,26,2.5,0.01,1200,1,100000.0,1400,,10000.0,10.0,,0.1398044688793857,0.004433630658139858,0.0028430262529997195
27,27,2.5,0.01,1200,1,100000.0,1450,,10000.0,10.0,,0.14458099139240405,0.0046407544169124884,0.002674321726261292
28,28,2.5,0.01,1200,1,100000.0,1500,,10000.0,10.0,,0.14948616463882672,0.004455342142446122,0.0027414433328332966
29,29,2.5,0.01,1200,1,100000.0,1550,,10000.0,10.0,,0.15477638309420172,0.00439174783273192,0.0027335607255803964
30,30,2.5,0.01,1200,1,100000.0,1600,,10000.0,10.0,,0.15964685677417037,0.004357963795548208,0.002614703575851325
31,31,2.5,0.01,1200,1,100000.0,1650,,10000.0,10.0,,0.1647418496823525,0.00429521419666704,0.0026332985665560166
32,32,2.5,0.01,1200,1,100000.0,1700,,10000.0,10.0,,0.16966854939571477,0.0043548752094091404,0.00254349194801804
33,33,2.5,0.01,1200,1,100000.0,1750,,10000.0,10.0,,0.17465630776771376,0.004341755611542801,0.002595107116750107
34,34,2.5,0.01,1200,1,100000.0,1800,,10000.0,10.0,,0.17390380630301855,0.004228095383970037,0.002530030325375165
35,35,2.5,0.01,1200,1,100000.0,1850,,10000.0,10.0,,0.18475194605978912,0.004431933463818045,0.0024340755747601266
36,36,2.5,0.01,1200,1,100000.0,1900,,10000.0,10.0,,0.18372199544754936,0.004375469242572179,0.0023735559879061964
37,37,2.5,0.01,1200,1,100000.0,1950,,10000.0,10.0,,0.19461661274869585,0.004317192071924848,0.002423218978646297
38,38,2.5,0.01,1200,1,100000.0,2000,,10000.0,10.0,,0.19958007205608283,0.004300455848701931,0.0023362760704598107
