,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,10000.0,10.0,10.0,0.0099857880133136,0.0110694051756377,0.010541185547612,,0.1001424790530133,10.014247905301335,,,
1,1,2.5,0.016,150,1,100000.0,,10000.0,10.0,15.0,0.0148914896916619,0.009037003732056,0.0085605218883194,,0.1007417009084905,10.074170090849057,,,
2,2,2.5,0.016,200,1,100000.0,,10000.0,10.0,20.0,0.0199677474373876,0.00810279423484,0.007454199110666,,0.1001617376586065,10.01617376586066,,,
3,3,2.5,0.016,250,1,100000.0,,10000.0,10.0,25.0,0.0249687139974108,0.0074653069279109,0.0065355526133819,,0.1001254232799154,10.012542327991548,,,
4,4,2.5,0.016,300,1,100000.0,,10000.0,10.0,30.0,0.0299719778537331,0.0067303945581449,0.006071536876146,,0.1000935260195347,10.009352601953475,,,
5,5,2.5,0.016,350,1,100000.0,,10000.0,10.0,35.0,0.0349587435345364,0.0065244292312773,0.0056170731043385,,0.1001180456185531,10.01180456185531,,,
6,6,2.5,0.016,400,1,100000.0,,10000.0,10.0,40.0,0.0398779387871189,0.0062573084209147,0.005090939520159,,0.1003076176521849,10.03076176521849,,,
7,7,2.5,0.016,450,1,100000.0,,10000.0,10.0,45.0,0.0435113709779937,0.0058208863593634,0.0050328107700305,,0.1047922872958294,10.479228729582948,,,
8,8,2.5,0.016,500,1,100000.0,,10000.0,10.0,50.0,0.04990215088507,0.0061200991463599,0.0047317200475771,,0.1001963216006229,10.019632160062296,,,
9,9,2.5,0.016,550,1,100000.0,,10000.0,10.0,55.0,0.0545165775251189,0.0057318070397459,0.0044657841842111,,0.100927283296152,10.092728329615207,,,
10,10,2.5,0.016,600,1,100000.0,,10000.0,10.0,60.0,0.0599191486340373,0.005473720217376,0.0042378937473464,,0.1001350486266507,10.01350486266507,,,
11,11,2.5,0.016,650,1,100000.0,,10000.0,10.0,65.0,0.0649426275640564,0.0054956249592246,0.0040046182310549,,0.1000883835602521,10.008838356025214,,,
12,12,2.5,0.016,700,1,100000.0,,10000.0,10.0,70.0,0.0698111382761453,0.0053621869843617,0.0040081255584111,,0.1002713094156183,10.02713094156183,,,
13,13,2.5,0.016,750,1,100000.0,,10000.0,10.0,75.0,0.074721880099305,0.005221247408596,0.0039138412535047,,0.1003739537162569,10.037395371625689,,,
14,14,2.5,0.016,800,1,100000.0,,10000.0,10.0,80.0,0.0799208515052589,0.0051341046753253,0.0038273084039402,,0.1000991538071314,10.00991538071315,,,
15,15,2.5,0.016,850,1,100000.0,,10000.0,10.0,85.0,0.0847815289951154,0.0050387994496838,0.0036406744643688,,0.1002581403285877,10.025814032858772,,,
16,16,2.5,0.016,900,1,100000.0,,10000.0,10.0,90.0,0.0897968154886677,0.0049847805587593,0.003461852005116,,0.1002267015713449,10.022670157134495,,,
17,17,2.5,0.016,950,1,100000.0,,10000.0,10.0,95.0,0.0948624686651567,0.0049239869087351,0.0032946067801944,,0.1001451068750599,10.014510687505997,,,
18,18,2.5,0.016,1000,1,100000.0,,10000.0,10.0,100.0,0.0996724379123668,0.0048920596057203,0.0033435795232925,,0.1003317637439099,10.033176374390992,,,
19,19,2.5,0.016,1050,1,100000.0,,10000.0,10.0,105.0,0.1048709853781042,0.0046897609319626,0.0033056357077391,,0.1001230572415991,10.012305724159912,,,
20,20,2.5,0.016,1100,1,100000.0,,10000.0,10.0,110.0,0.109436859388129,0.0047748705086329,0.0031943572494699,,0.1005252022714728,10.05252022714728,,,
21,21,2.5,0.016,1150,1,100000.0,,10000.0,10.0,115.0,0.1147725898517501,0.0049186148889034,0.0031814849961935,,0.1001989965459781,10.01989965459782,,,
22,22,2.5,0.016,1200,1,100000.0,,10000.0,10.0,120.0,0.1197228935602265,0.0045826153508037,0.0030719838654227,,0.1002323428059552,10.02323428059552,,,
23,23,2.5,0.016,1250,1,100000.0,,10000.0,10.0,125.0,0.1247811262056348,0.0046104728011319,0.0030360636171756,,0.1001757171201986,10.017571712019862,,,
24,24,2.5,0.016,1300,1,100000.0,,10000.0,10.0,130.0,0.129681209955429,0.0046567281622851,0.0029733047480016,,0.1002463289381024,10.024632893810246,,,
25,25,2.5,0.016,1350,1,100000.0,,10000.0,10.0,135.0,0.1305109702458181,0.0045391223314352,0.0028597419754867,,0.1048365920149051,10.483659201490518,,,
26,26,2.5,0.016,1400,1,100000.0,,10000.0,10.0,140.0,0.1396926262325564,0.0045416771251283,0.0027478876123728,,0.1002205919773984,10.02205919773984,,,
27,27,2.5,0.016,1450,1,100000.0,,10000.0,10.0,145.0,0.1446866071641602,0.0045632250286632,0.002758844210717,,0.1002169534266157,10.021695342661571,,,
28,28,2.5,0.016,1500,1,100000.0,,10000.0,10.0,150.0,0.1497700038508651,0.0043622670363155,0.0028602345832999,,0.1001537428386524,10.015374283865247,,,
29,29,2.5,0.016,1550,1,100000.0,,10000.0,10.0,155.0,0.1547650655530901,0.004386711424261,0.0026006174332779,,0.1001519075253489,10.015190752534894,,,
30,30,2.5,0.016,1600,1,100000.0,,10000.0,10.0,160.0,0.1596961555615234,0.0043045265925377,0.0025420533365782,,0.1001903767178165,10.019037671781655,,,
31,31,2.5,0.016,1650,1,100000.0,,10000.0,10.0,165.0,0.1645987532879826,0.0043799553055827,0.0025917937592004,,0.1002442166587535,10.024421665875357,,,
32,32,2.5,0.016,1700,1,100000.0,,10000.0,10.0,170.0,0.1698635839841881,0.0043529618448391,0.0026742954555976,,0.1000803306112315,10.008033061123156,,,
33,33,2.5,0.016,1750,1,100000.0,,10000.0,10.0,175.0,0.1743458807574165,0.0042842097472846,0.0025869879412633,,0.100378546400627,10.0378546400627,,,
34,34,2.5,0.016,1800,1,100000.0,,10000.0,10.0,180.0,0.1797279448416338,0.0045944189336975,0.0025257976773026,,0.1001514572543007,10.01514572543007,,,
35,35,2.5,0.016,1850,1,100000.0,,10000.0,10.0,185.0,0.1845382582642264,0.0042830714293215,0.0025476133349415,,0.1002510653413967,10.025106534139676,,,
36,36,2.5,0.016,1900,1,100000.0,,10000.0,10.0,190.0,0.1897627074048364,0.0043455039225032,0.0024489214460608,,0.1001250796829965,10.01250796829966,,,
37,37,2.5,0.016,1950,1,100000.0,,10000.0,10.0,195.0,0.1943388248009205,0.0043246830363117,0.0023453448087211,,0.1003415536780555,10.034155367805552,,,
