,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,100000.0,100.0,100.0,0.0965341988827535,0.1711139804767107,0.1057491877204913,,1.0497460076867084,104.97460076867084,,,
1,1,2.5,0.016,150,1,100000.0,,100000.0,100.0,150.0,0.1498218008763501,0.1662779209758688,0.0883102219601138,,1.0011900742626998,100.11900742627,,,
2,2,2.5,0.016,200,1,100000.0,,100000.0,100.0,200.0,0.1994863964579138,0.161073063062978,0.0775024806857717,,1.002580542609849,100.25805426098492,,,
3,3,2.5,0.016,250,1,100000.0,,100000.0,100.0,250.0,0.2414063821318015,0.1599284525355522,0.0698927130809721,,1.0495306831664608,104.9530683166461,,,
4,4,2.5,0.016,300,1,100000.0,,100000.0,100.0,300.0,0.299641855313132,0.1555400044562823,0.0644932562909059,,1.0011961927987068,100.11961927987068,,,
5,5,2.5,0.016,350,1,100000.0,,100000.0,100.0,350.0,0.3494261383100309,0.1540996003434121,0.0602495247980616,,1.0016442016940412,100.16442016940417,,,
6,6,2.5,0.016,400,1,100000.0,,100000.0,100.0,400.0,0.3993847301833966,0.1543155047197481,0.0567208902880547,,1.0015420877204184,100.15420877204184,,,
7,7,2.5,0.016,450,1,100000.0,,100000.0,100.0,450.0,0.4480679388287228,0.1458092043088101,0.0555282480020278,,1.0043525651447909,100.43525651447912,,,
8,8,2.5,0.016,500,1,100000.0,,100000.0,100.0,500.0,0.4830895697520473,0.1483580538629157,0.0505415366862595,,1.0490724967997564,104.90724967997564,,,
9,9,2.5,0.016,550,1,100000.0,,100000.0,100.0,550.0,0.5297786872723811,0.146005662878886,0.0499146988648277,,1.0518368862544274,105.18368862544273,,,
10,10,2.5,0.016,600,1,100000.0,,100000.0,100.0,600.0,0.5984224911691512,0.1485680062689261,0.0486922912861594,,1.0026493785510238,100.2649378551024,,,
11,11,2.5,0.016,650,1,100000.0,,100000.0,100.0,650.0,0.647505606637435,0.1528314223217642,0.0470687236826642,,1.003894283746154,100.3894283746154,,,
12,12,2.5,0.016,700,1,100000.0,,100000.0,100.0,700.0,0.6986108455367571,0.1521359515702283,0.0460442194785631,,1.0019890062161796,100.19890062161798,,,
13,13,2.5,0.016,750,1,100000.0,,100000.0,100.0,750.0,0.7481774628134759,0.1470931246713442,0.0435102884254654,,1.0024550260801013,100.24550260801011,,,
14,14,2.5,0.016,800,1,100000.0,,100000.0,100.0,800.0,0.7948050224439385,0.1469247857256881,0.0435570995890544,,1.006813604574678,100.68136045746785,,,
15,15,2.5,0.016,850,1,100000.0,,100000.0,100.0,850.0,0.8488099765402239,0.1473008679482874,0.0422034733673418,,1.0014026395143385,100.14026395143382,,,
16,16,2.5,0.016,900,1,100000.0,,100000.0,100.0,900.0,0.8700669122399246,0.1429624902728527,0.0423372243471697,,1.0483482617758937,104.8348261775894,,,
17,17,2.5,0.016,950,1,100000.0,,100000.0,100.0,950.0,0.9434233941717366,0.1479438726238486,0.0413991125466095,,1.0072517624084274,100.72517624084274,,,
18,18,2.5,0.016,1000,1,100000.0,,100000.0,100.0,1000.0,0.9968829850082102,0.1459579393652979,0.0415666085910331,,1.003136442958223,100.31364429582234,,,
19,19,2.5,0.016,1050,1,100000.0,,100000.0,100.0,1050.0,1.0457373743506877,0.1487601812170048,0.0413834816192133,,1.004095482322552,100.40954823225518,,,
20,20,2.5,0.016,1100,1,100000.0,,100000.0,100.0,1100.0,1.0984952747672196,0.1474896121066304,0.0383470981061628,,1.0013708859350476,100.13708859350476,,,
21,21,2.5,0.016,1150,1,100000.0,,100000.0,100.0,1150.0,1.1474513429443505,0.1476177227408145,0.0377226972582153,,1.0022316768985662,100.22316768985662,,,
22,22,2.5,0.016,1200,1,100000.0,,100000.0,100.0,1200.0,1.1980872712909103,0.142153299605273,0.0377360332368929,,1.0015980315097497,100.15980315097497,,,
23,23,2.5,0.016,1250,1,100000.0,,100000.0,100.0,1250.0,1.2486629337908652,0.1438579692490521,0.0376417162416737,,1.0010712622706976,100.10712622706976,,,
24,24,2.5,0.016,1300,1,100000.0,,100000.0,100.0,1300.0,1.2565529770775272,0.1495928254842905,0.0373416796043787,,1.0484359871556683,104.84359871556686,,,
25,25,2.5,0.016,1350,1,100000.0,,100000.0,100.0,1350.0,1.30447582326379,0.1435341196000957,0.0360460827332347,,1.0486121757463314,104.86121757463316,,,
26,26,2.5,0.016,1400,1,100000.0,,100000.0,100.0,1400.0,1.398225016385254,0.1444119748907287,0.0362215311091954,,1.0012717279448622,100.12717279448624,,,
27,27,2.5,0.016,1450,1,100000.0,,100000.0,100.0,1450.0,1.445268207705908,0.1463455633942528,0.035831752032667,,1.0033033975030328,100.33033975030328,,,
28,28,2.5,0.016,1500,1,100000.0,,100000.0,100.0,1500.0,1.4941581014647227,0.148778519325743,0.0352008166585599,,1.0039808793819869,100.39808793819866,,,
29,29,2.5,0.016,1550,1,100000.0,,100000.0,100.0,1550.0,1.548080580126134,0.1449833951324565,0.0356767371986857,,1.0012405262040338,100.1240526204034,,,
30,30,2.5,0.016,1600,1,100000.0,,100000.0,100.0,1600.0,1.595629403336875,0.1420182737388206,0.0348443365308894,,1.002760366170436,100.27603661704362,,,
31,31,2.5,0.016,1650,1,100000.0,,100000.0,100.0,1650.0,1.6475821239865127,0.1462314458410429,0.0336667115516051,,1.0014685386767934,100.14685386767935,,,
32,32,2.5,0.016,1700,1,100000.0,,100000.0,100.0,1700.0,1.64243666765941,0.1441802525522348,0.0335929202910198,,1.0489119846915105,104.89119846915104,,,
33,33,2.5,0.016,1750,1,100000.0,,100000.0,100.0,1750.0,1.7388669255201197,0.1507676069362901,0.0341631950812889,,1.0065274433673803,100.65274433673804,,,
34,34,2.5,0.016,1800,1,100000.0,,100000.0,100.0,1800.0,1.6826699119205937,0.1450623862061643,0.0339799952752754,,1.0954616878721768,109.54616878721768,,,
35,35,2.5,0.016,1850,1,100000.0,,100000.0,100.0,1850.0,1.788072543610186,0.1462077186606844,0.0323139071887128,,1.0485289795908006,104.85289795908008,,,
36,36,2.5,0.016,1900,1,100000.0,,100000.0,100.0,1900.0,1.8908215058704851,0.1392182075598707,0.034412845987857,,1.0049139832205478,100.49139832205478,,,
37,37,2.5,0.016,1950,1,100000.0,,100000.0,100.0,1950.0,1.938624880757152,0.1492372107082453,0.0333389429207578,,1.0060671559882808,100.60671559882807,,,
38,38,2.5,0.016,2000,1,100000.0,,100000.0,100.0,2000.0,1.9976994951660567,0.1440007332232201,0.0347456947710246,,1.0011518754632098,100.11518754632098,,,
39,39,2.5,0.016,2050,1,100000.0,,100000.0,100.0,2050.0,2.046501290439346,0.1430425852736327,0.0327122654942534,,1.001711615202897,100.1711615202897,,,
40,40,2.5,0.016,2100,1,100000.0,,100000.0,100.0,2100.0,2.096412903016244,0.1461438648035717,0.0341343635343693,,1.0017119778034058,100.17119778034058,,,
