P0	SU_photonEnergy	DetectorAtFocus_outgoingMaxF_X	DetectorAtFocus_outgoingMinF_X	DetectorAtFocus_outgoingMaxF_Y	DetectorAtFocus_outgoingMinF_Y	DetectorAtFocus_intensityH_width_X	DetectorAtFocus_intensityH_centerWidth_X	DetectorAtFocus_intensityH_centerMass_X	DetectorAtFocus_intensityH_width_Y	DetectorAtFocus_intensityH_centerWidth_Y	DetectorAtFocus_intensityH_centerMass_Y	DetectorAtFocus_energyH_width	DetectorAtFocus_energyH_centerWidth	DetectorAtFocus_energyH_centerMass	DetectorAtFocus_pathlengthH_width	DetectorAtFocus_pathlengthH_centerWidth	DetectorAtFocus_pathlengthH_centerMass	DetectorAtFocus_phi_width	DetectorAtFocus_phi_centerWidth	DetectorAtFocus_phi_centerMass	DetectorAtFocus_psi_width	DetectorAtFocus_psi_centerWidth	DetectorAtFocus_psi_centerMass	DetectorAtFocus_incoming_NO	DetectorAtFocus_absorbed_NO	DetectorAtFocus_outgoing_NO	DetectorAtFocus_incoming_R	DetectorAtFocus_absorbed_R	DetectorAtFocus_outgoing_R	DetectorAtFocus_efficiency	DetectorAtFocus_S1S0	DetectorAtFocus_S2S0	DetectorAtFocus_S3S0	DetectorAtFocus_focus_horizontal_z0	DetectorAtFocus_focus_horizontal_width	DetectorAtFocus_focus_horizontal_theta	DetectorAtFocus_focus_horizontal_depth	DetectorAtFocus_focus_vertical_z0	DetectorAtFocus_focus_vertical_width	DetectorAtFocus_focus_vertical_theta	DetectorAtFocus_focus_vertical_depth
10	612.820512821	0.0623536973083565	-0.0657006543608257	0.00430236246767546	-0.0042301564149656	0.03446213164041	2.90982123315221e-05	-0.00040561365822292	0.00748441998881317	-6.03023267277923e-07	3.61030263549278e-05	0.0278258717634245	612.820494545575	612.820589890248	0.993949484275869	0.000482803428600964	0.000673572674094736	0.00483339159834685	5.88580487463227e-05	2.95851665335807e-05	0.0283438542872343	1.02619058641173e-05	-0.000221660733256787	89961	0	89961	4.49805	0	4.49805	100	1.000	-0.000	0.000	203.847	0.0129273	3.55495e-05	727.284	-0.287306	0.00216707	0.000264725	16.3722
11	664.102564103	0.0561991676265952	-0.0652814044309374	0.00419254172683559	-0.00421853007783057	0.03253011427179	0.000271774479643924	0.000269993362483664	0.00747970525194991	8.84820243545869e-07	-1.29941754974938e-05	0.0310520221248057	664.102967029331	664.102292728313	0.993147784941751	0.000569994812358643	-0.000890161034249104	0.00458484119945903	2.505149258776e-05	2.08244419243921e-05	0.0266029613931696	0.000102337277567817	-0.000793112355801637	93232	0	93232	4.6616	0	4.6616	100	1.000	-0.000	0.000	200.316	0.0124915	3.43053e-05	728.256	-0.301275	0.00217311	0.000246242	17.6501
12	715.384615385	0.0591629874202593	-0.0609126976017884	0.00413570979067424	-0.00408070912335812	0.0324712041469023	-3.72080021731717e-05	0.000314013077770577	0.0074775229471836	-8.43092757229309e-06	2.75003336580593e-05	0.0339627967629295	715.384447663569	715.384350970644	0.994974724500392	0.000605292513675859	-0.00158791021272009	0.00448271604755725	3.07785381090664e-05	-1.20576761571123e-05	0.0255556215894056	0.000146524925572688	-0.000106684583074862	96302	0	96302	4.8151	0	4.8151	100	1.000	-0.000	0.000	194.592	0.0122069	3.33189e-05	732.734	-0.423354	0.0021614	0.000234948	18.399
13	766.666666667	0.0588077387079811	-0.0575737152703269	0.00406720839515451	-0.00413740701316834	0.0320221247091372	-0.000149465242393308	0.000617011718827075	0.00748413786701256	-5.84689241757246e-06	-3.5099309006914e-05	0.0386251138001103	766.666785362809	766.666443250999	0.995529842573363	-0.000839675812147112	-0.00196403718723559	0.00429814477384736	3.6049724659802e-05	-2.69617375935026e-05	0.0243799136832133	0.000145670552886222	0.000603231167172757	99423	0	99423	4.97115	0	4.97115	100	1.000	-0.000	0.000	188.228	0.0119074	3.23789e-05	735.503	-0.419102	0.0021623	0.000223174	19.3778
14	817.948717949	0.0546273888880439	-0.0536845655785812	0.0040824207060306	-0.00405683808488155	0.0302477558684295	0.000123209783949208	0.000471411654731343	0.00748750102494371	-2.58291565641191e-06	1.27913105745225e-05	0.0423616924707794	817.9486779421	817.949042395364	0.995041190487656	-0.00015485491319539	-0.000713597014168954	0.00424094082223276	1.35826848781931e-05	6.7356071403262e-05	0.0230259706353371	0.000106432875532882	9.79008672567783e-05	102926	0	102926	5.1463	0	5.1463	100	1.000	-0.000	0.000	184.232	0.0117244	3.17846e-05	737.742	-0.487831	0.0021668	0.000212712	20.3731
15	869.230769231	0.0579581406984091	-0.0530386485061599	0.00404761186704516	-0.00408384227551095	0.0293570217859293	0.000104096269576175	0.000261789874251947	0.00748732253356453	-4.61763381607531e-06	-1.81152042328936e-05	0.0455483779795604	869.230724699655	869.230616818204	0.996699991688197	0.00100407005497316	0.00467423370580289	0.00410749667017428	1.99168228807414e-05	4.1342730822045e-05	0.0226276325927544	-6.86498171364579e-05	-0.000403843233548459	106169	0	106169	5.30845	0	5.30845	100	1.000	-0.000	0.000	182.498	0.0114913	3.08854e-05	744.122	-0.540728	0.00215912	0.000202962	21.2761
16	920.512820513	0.0544227436463216	-0.0535751045182786	0.00406773376449854	-0.00404096379545571	0.0292706297242993	0.000198896777924252	0.000423819564021495	0.00748063067955383	-2.0365254564678e-06	1.3384984521414e-05	0.0499836591367993	920.512662739384	920.51293973654	0.996906132639057	0.000585063738784031	0.00166161627771544	0.00409416380547279	1.58348027964163e-05	2.46152167618537e-05	0.0221421239018062	8.93676914885642e-05	-0.000242859185740782	109833	0	109833	5.49165	0	5.49165	100	1.000	-0.000	0.000	177.035	0.0112392	3.03893e-05	739.685	-0.592386	0.00216063	0.000193936	22.282
17	971.794871795	0.0516860755709122	-0.0524865324181568	0.00405330545802363	-0.00411960044308346	0.0285708102990418	0.000237608227271034	-0.000400228423622313	0.007484720662013	1.42168636414145e-07	4.77723678770844e-05	0.0535549169724611	971.794924542292	971.795517994791	0.995179601529472	-0.000617086213722084	0.00255070828557402	0.0039379080103014	2.00801358786109e-05	-2.77514911882232e-06	0.0212147556149444	4.95320171574193e-05	0.000351389080806078	112498	0	112498	5.6249	0	5.6249	100	1.000	-0.000	0.000	175.262	0.0110277	2.98299e-05	739.37	-0.546474	0.0021648	0.000187221	23.1256
18	1023.07692308	0.0551897815926769	-0.0608147206215108	0.00402055052783812	-0.00400302770365402	0.0276092916287834	-0.000136760051058095	0.000633208769172763	0.0074882383491241	-5.98019291642637e-06	8.76141209205095e-06	0.0591722638740151	1023.07702202661	1023.07627141603	0.995723819918229	-0.000445940620351859	-0.00143006435507687	0.00396216331783585	-2.26038919785673e-05	-1.23767717736638e-05	0.0203837209471653	3.01110921170616e-05	-0.000202366567831264	115663	0	115663	5.78315	0	5.78315	100	1.000	-0.000	0.000	170.741	0.010859	2.93071e-05	741.049	-0.64236	0.00217152	0.000181055	23.9874
19	1074.35897436	0.0489263328060743	-0.0543849814015814	0.00398933384313138	-0.00404422768713131	0.0274951517770767	-2.25717199649946e-05	0.000339328599503565	0.00747834248126713	-1.36356829101396e-06	5.2093291170955e-05	0.0636679448909393	1074.35884080308	1074.35907576424	0.996402159091391	0.000279543085074552	0.00139731989679603	0.00380860042726774	-1.96045838084338e-05	-7.18354267991664e-06	0.0201414346590221	0.000118916314402187	0.00053930131921346	118355	0	118355	5.91775	0	5.91775	100	1.000	-0.000	0.000	168.621	0.0106724	2.88255e-05	740.487	-0.678046	0.00216017	0.000174824	24.7124
20	1125.64102564	0.0475087669744588	-0.0472300136182196	0.00402631052498714	-0.00401281380606955	0.0267087499000201	6.57243222956499e-05	0.000139376678119592	0.00748389447379797	-9.8871746363337e-06	6.74835945879693e-06	0.0676202309776476	1125.64079292948	1125.64109597746	0.996413610052352	0.000162713984547869	-0.00265931868591451	0.00375981550698949	-1.37810961829666e-06	3.97956725898992e-05	0.0197401821448516	6.49748469286112e-05	-0.000439942404474217	120916	0	120916	6.0458	0	6.0458	100	1.000	-0.000	0.000	162.361	0.0105511	2.84481e-05	741.778	-0.687179	0.00215796	0.000169002	25.5377
21	1176.92307692	0.050704548272322	-0.0469672341933162	0.00400372726627651	-0.00398127244697744	0.0260045351543595	0.000178637279043235	-6.54376627869449e-05	0.00748528156257508	-3.26445377074646e-06	1.12274096495391e-05	0.0718558894578154	1176.92301138	1176.92304461103	0.998499296110661	3.55534629311594e-05	-0.000405111881036646	0.00374469381801417	-2.28175614800947e-05	4.39224576218693e-05	0.0191599363473525	-4.26917345285483e-05	0.000102735860940582	124308	0	124308	6.2154	0	6.2154	100	1.000	-0.000	0.000	156.539	0.0104045	2.78833e-05	746.289	-0.67774	0.0021616	0.000164284	26.3154
22	1228.20512821	0.0492113197599851	-0.0467005034691416	0.00398534790731331	-0.00396467550078439	0.0258261513178388	2.07965699387212e-05	0.000305786133252169	0.00748485039903951	-2.43300899351994e-06	1.03362032644605e-05	0.0767841195602751	1228.20475772899	1228.20547086774	0.995934416602418	0.000515619637082687	-0.00201128244720894	0.00367366972145941	2.97146365959428e-06	6.35933807490302e-05	0.018905684945005	-1.3859631914033e-05	-4.93834850658487e-05	127470	0	127470	6.3735	0	6.3735	100	1.000	-0.000	0.000	156.076	0.0102995	2.75846e-05	746.758	-0.800845	0.00216501	0.000159163	27.2048
23	1279.48717949	0.0494853177376733	-0.0484851080261715	0.00394996163051864	-0.00393596471219282	0.0255445290657682	8.2420762874149e-05	0.000500104855750916	0.00748873815299723	-8.71538959230662e-06	6.9984591629102e-06	0.0813080023196433	1279.48728040131	1279.4874411075	0.99676087772252	-0.000251873470275055	0.00730886590592561	0.00362217563948405	7.36810975325336e-06	-4.41148631919689e-06	0.0180538898570067	1.13393014083262e-05	-0.00032845606085178	128458	0	128458	6.4229	0	6.4229	100	1.000	-0.000	0.000	154.015	0.01014	2.73397e-05	741.782	-0.769457	0.00216394	0.000155019	27.9183
24	1330.76923077	0.0519576358820323	-0.0471779881456742	0.00401642217113318	-0.00401399023846816	0.0257032119497069	-0.000133628576375422	0.000426742204264072	0.00749134071826704	-5.84639013063515e-06	1.21596633251286e-06	0.0870240503168098	1330.76874822867	1330.76824894967	0.998501494922555	0.000133540815055566	0.00695792167800502	0.00358821106922486	-9.37572652946967e-06	4.29788108685658e-05	0.0180236226549346	-6.59894073627761e-05	0.000251061872257423	131953	0	131953	6.59765	0	6.59765	100	1.000	-0.000	0.000	151.086	0.0100547	2.69145e-05	747.161	-0.877671	0.00215801	0.000150636	28.652
25	1382.05128205	0.0507270683237279	-0.0476270573878207	0.00390473406120251	-0.00393908630313944	0.0248439360488479	0.000113485770069319	-0.000397600981780002	0.00749549494124209	-4.38876604153503e-06	-1.71761209684651e-05	0.0920427372974589	1382.05119099636	1382.05214614622	0.997215534654288	-0.00025916313762564	0.0020322283811538	0.00356835699334615	-3.83975526147085e-05	4.59511385202047e-05	0.0176199486278405	-3.05369367228393e-06	0.000513008137253183	134030	0	134030	6.7015	0	6.7015	100	1.000	-0.000	0.000	147.276	0.00995534	2.66667e-05	746.649	-0.913656	0.00216484	0.000146786	29.4964
26	1433.33333333	0.0444930505835762	-0.0453502368041861	0.00397908593002771	-0.00392975001362739	0.0246496966688218	0.000116157531142152	0.000460944388583802	0.00749479517952824	-4.20254662753623e-06	2.46679582001641e-05	0.0975018867346681	1433.33319853369	1433.33283626795	0.996866157861068	-7.79637048126669e-05	0.00235503505257384	0.00352841162197804	2.70038112423657e-06	2.34561716270917e-05	0.0169159729173786	1.52282002549298e-05	0.000290900179945486	136519	0	136519	6.82595	0	6.82595	100	1.000	-0.000	0.000	145.404	0.00985394	2.63758e-05	747.197	-0.971432	0.00216206	0.000143483	30.1369
27	1484.61538462	0.0420225910964158	-0.0437969396451265	0.00391613668489854	-0.0039810194666805	0.0240265038897179	4.04172361754326e-05	-3.74759501816993e-05	0.00749575647978896	-1.82626104358206e-06	-3.24413908909804e-05	0.102250710597681	1484.61546714656	1484.61421839666	0.998744152177696	-3.54556908396808e-05	-0.00126697204348147	0.00349016350407742	1.71038279282157e-06	-5.08022522917742e-05	0.0167672965465283	1.6593803690252e-05	1.68397752559057e-05	139198	0	139198	6.9599	0	6.9599	100	1.000	-0.000	0.000	144.119	0.00971557	2.60537e-05	745.812	-1.07622	0.00215746	0.000140222	30.7722
28	1535.8974359	0.0457300061546177	-0.0410653109555331	0.00390502283726013	-0.00392529968190214	0.0244964685132196	6.26132726210225e-05	-0.000245731126501801	0.00749651848592832	-9.43817232268657e-06	-1.01384223210044e-05	0.107557765067306	1535.89753390655	1535.89712877956	0.998621475144872	-0.000524478378847726	0.00411373348856614	0.00356748226391855	6.80574231671756e-06	-1.70247282684621e-05	0.0166355800801909	-2.32516422819552e-05	-4.62946252823906e-05	141154	0	141154	7.0577	0	7.0577	100	1.000	-0.000	0.000	140.754	0.00962763	2.58154e-05	745.884	-1.10745	0.00216378	0.000137373	31.5024
29	1587.17948718	0.0422525841112313	-0.042293143806996	0.00395863081497227	-0.00399161398413517	0.023701242332311	0.000151505450673028	-2.02798478823388e-05	0.00748473784029156	-7.2995705151205e-06	-1.64915845814462e-05	0.112243027088397	1587.179114404	1587.17861458028	0.999175787338057	-0.000476214553611021	-0.000793583600625425	0.00342987409203602	3.59047164093197e-06	7.64495715285113e-07	0.0163029408743702	3.14303660299154e-05	0.000401046810648474	144486	0	144486	7.2243	0	7.2243	100	1.000	-0.000	0.000	138.305	0.00955382	2.55664e-05	747.374	-1.06646	0.00216	0.000134424	32.137
30	1638.46153846	0.0435768152416059	-0.0454093907333173	0.00389960917544363	-0.00394163522573487	0.0233677270269231	1.55567742556734e-06	-3.52362015495281e-05	0.00749159391809733	-6.89261846504013e-06	-2.1013025145622e-05	0.118751181810279	1638.4615484411	1638.46140267937	0.998701061286769	0.000206879515572855	0.00235190807939034	0.00342834015953231	2.57515879940433e-05	-3.29066521058989e-05	0.0161084356866501	2.57628997262453e-05	0.000426963187310288	146226	0	146226	7.3113	0	7.3113	100	1.000	-0.000	0.000	134.53	0.00946713	2.52793e-05	749.002	-1.11215	0.00216064	0.000131261	32.9212
31	1689.74358974	0.0448157714354103	-0.0426926989648581	0.00394211652003618	-0.00397059414840695	0.0235064737653587	8.92220387085172e-05	0.000195115736263546	0.00748491780324528	-4.16769424513687e-06	-1.42388141853855e-05	0.124268525109035	1689.74343068991	1689.74437864676	0.997870342053418	0.000115748348899769	0.00144954226243499	0.00335350533004592	8.37195517477594e-06	-5.37019449748637e-05	0.0157324560842029	-3.01267625571928e-05	0.000390594175768408	148879	0	148879	7.44395	0	7.44395	100	1.000	-0.000	0.000	133.999	0.00939462	2.51535e-05	746.985	-1.27278	0.00216009	0.00012868	33.5731
32	1741.02564103	0.0409805562712926	-0.041816812953411	0.00392858038463739	-0.00394240423267955	0.0228820305872752	2.91483248168901e-05	0.000401647591858678	0.00749588073883114	-4.86639924672299e-06	-6.91192402108021e-06	0.13043378811968	1741.02602492369	1741.02517294407	0.999234401576498	0.000190330727024068	0.000906718865849143	0.00341764071814691	8.73274176161959e-06	2.71153925715259e-05	0.0154924936145672	-1.06019597541094e-05	0.000243950606311993	150256	0	150256	7.5128	0	7.5128	100	1.000	-0.000	0.000	129.871	0.00930881	2.49119e-05	747.338	-1.28507	0.00215772	0.000127205	33.925
33	1792.30769231	0.0403346066393634	-0.0466238185356175	0.00391426340536027	-0.00389267813157612	0.022678905493996	0.000210073074455676	0.000299292078604851	0.00748862968172633	2.70247450129095e-07	1.07926368920759e-05	0.134954894624175	1792.3073768475	1792.30849103404	0.99830578608447	-0.000237267247204853	0.00255959899573099	0.00336385402722484	1.4597349494111e-05	2.62174491021836e-05	0.0153809780068077	3.12027105594994e-05	0.000125476612505185	152847	0	152847	7.64235	0	7.64235	100	1.000	-0.000	0.000	128.514	0.00925068	2.46666e-05	750.059	-1.30873	0.00215469	0.000124413	34.6379
34	1843.58974359	0.0465058359534982	-0.0414369959319266	0.00391467999309947	-0.00394393263537529	0.022568466272665	-0.000125898072122719	-7.7743312543628e-05	0.00749643507453087	-4.49957236253523e-06	-1.46263211379116e-05	0.142670868321263	1843.58912203462	1843.5903089129	0.998204443047156	0.000447077649179117	-0.000758647649377053	0.003308933201414	3.23637587557632e-06	-3.83120057152065e-05	0.0150345514266308	4.02969033392511e-05	-0.000125444569506881	154629	0	154629	7.73145	0	7.73145	100	1.000	-0.000	0.000	128.001	0.00916043	2.45637e-05	745.85	-1.36206	0.00216325	0.000122347	35.3624
35	1894.87179487	0.0402949427333539	-0.0402177354508056	0.00387023515575224	-0.00387036786043216	0.022324422789261	0.000101787251797804	3.86036412741153e-05	0.00748640953386475	-3.01291341330868e-06	-6.63523399557775e-08	0.148135114953207	1894.8721119331	1894.87122216891	0.997911210844257	-0.00021983606140491	-0.00587019209854134	0.00325980112511647	7.08545331934191e-06	-4.91833138571689e-05	0.014681860290305	1.56769866884498e-05	-0.00038754477082667	157339	0	157339	7.86695	0	7.86695	100	1.000	-0.000	0.000	122.725	0.00913505	2.43228e-05	751.15	-1.40892	0.00216055	0.00011956	36.1418
36	1946.15384615	0.0438260723297371	-0.042124266082802	0.0038717710048341	-0.00393329672139564	0.0224159316123076	2.90155118568142e-05	-9.03261615295414e-08	0.00748939693816586	-4.99473512382241e-06	4.65150399987322e-05	0.152945335019393	1946.15404844608	1946.15460028289	0.998973559493901	0.000281129956058279	-0.00111360337609767	0.00325070851784702	-4.73174100630211e-06	-5.09722675007098e-05	0.0147076044483037	-2.15722120727475e-06	-0.000139753774880763	159078	0	159078	7.9539	0	7.9539	100	1.000	-0.000	0.000	122.161	0.00905195	2.42474e-05	746.633	-1.40591	0.00215475	0.000117906	36.5502
37	1997.43589744	0.0428681271602855	-0.0408482076311327	0.00386006541999817	-0.00388391733200633	0.0222233674832627	5.70440095878279e-05	0.000181085162681179	0.00749149419996611	-3.95287215960733e-06	-1.19259560040774e-05	0.157190631846914	1997.43584048003	1997.43673095643	0.997312787577611	-0.000153386843947279	0.000356866990955496	0.00324772296665645	1.82956679783204e-06	-6.33362102572029e-06	0.0144572569246385	0.000111853697609461	-0.000227383549586818	161494	0	161494	8.0747	0	8.0747	100	1.000	-0.000	0.000	119.367	0.00896389	2.40323e-05	745.986	-1.50636	0.00215912	0.000117122	36.8697
38	2048.71794872	0.0406438474594934	-0.0402262429662536	0.00388244126092407	-0.00389431343220958	0.0218486896109035	0.000137453519185565	0.000208802246619941	0.00748601707018585	-5.207919813335e-06	-5.93608564275526e-06	0.166122462771624	2048.71810821077	2048.7172877187	0.997863339394644	0.000158985272559142	0.00108257635588416	0.00324157885515924	1.71379198032505e-06	6.85791439397707e-06	0.0142034153803093	9.01094554130785e-06	-0.000140117677688498	163838	0	163838	8.1919	0	8.1919	100	1.000	-0.000	0.000	119.499	0.008938	2.39094e-05	747.656	-1.58839	0.00215859	0.000113976	37.878
39	2100	0.0427447282085306	-0.0393611570819561	0.00389084173738974	-0.00390561473831319	0.0218413309962774	4.49688406117966e-05	6.59264486241387e-05	0.00749021621178482	-5.20148312157685e-06	-7.38650046172573e-06	0.171260667393267	2100.00007417766	2100.00128648826	0.997937290484291	0.000375105415287846	-0.00237230744733097	0.00317046329271939	5.97800971061904e-06	-2.63795040962578e-06	0.013862346285283	2.45041390169419e-05	0.000120304148515181	165690	0	165690	8.2845	0	8.2845	100	1.000	-0.000	0.000	117.089	0.00887422	2.37438e-05	747.497	-1.68582	0.0021586	0.000113083	38.1772
