,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,2.5,0.027,100,1,100000.0,,1736.6,1.7366,,100.0,0.005988599197684153,0.10160784814135285,0.00590037780419273,16.782046691957127,29.167450867885293,
1,1,2.5,0.027,200,1,100000.0,,1014.0,1.014,,200.0,0.013093386491465252,0.0795014088875059,0.006097930608283679,15.367891233221195,15.58141166931999,
2,2,2.5,0.027,300,1,100000.0,,1108.2,1.1082,,300.0,0.020477600992592212,0.08160665620975865,0.0055703271351921655,14.698527310768055,16.3051174891608,
3,3,2.5,0.027,400,1,100000.0,,1286.0,1.286,,400.0,0.02929379123846729,0.08238897020019496,0.005869801476465921,13.79032343656801,17.740934766168618,
4,4,2.5,0.027,500,1,100000.0,,1476.4,1.4764,,500.0,0.03934720518861922,0.08031739913112576,0.00620296921962962,12.834371680147708,18.95526913536716,
5,5,2.5,0.027,600,1,100000.0,,1648.6,1.6486,,600.0,0.05146844012579095,0.07616229922856521,0.006147386048152636,11.689271521928038,19.263023860468618,
6,6,2.5,0.027,700,1,100000.0,,1888.2,1.8882,,700.0,0.059176315865056485,0.07979129867642556,0.005822078707373184,12.005402626491785,22.642114563897863,
7,7,2.5,0.027,800,1,100000.0,,2066.4,2.0664,,800.0,0.07776897051976446,0.07171508254488117,0.005832870341977354,10.367469826538285,21.431184218722912,
8,8,2.5,0.027,900,1,100000.0,,2300.6,2.3006,,900.0,0.08140801306522008,0.07570919888854671,0.005935343625444999,11.086871261327428,25.49402879268167,
9,9,2.5,0.027,1000,1,100000.0,,2543.4,2.5434,,1000.0,0.10637463682405723,0.06912134450058273,0.005831606215255128,9.45128090102514,24.032588407080567,
10,10,2.5,0.027,1100,1,100000.0,,2684.0,2.684,,1100.0,0.11190143056769555,0.07788659821701027,0.006246166669136394,9.867341912578016,26.482678910242797,
11,11,2.5,0.027,1200,1,100000.0,,2811.2,2.8112000000000004,,1200.0,0.12513446340722112,0.0734278242420378,0.0059550178364400925,9.628468598929656,27.07874993117668,
12,12,2.5,0.027,1300,1,100000.0,,2989.4,2.9894,,1300.0,0.14293948134177295,0.07311693895682643,0.005922589130402084,9.144504693841647,27.341448706738415,
13,13,2.5,0.027,1400,1,100000.0,,3039.0,3.039,,1400.0,0.16432338498993887,0.07572602503861559,0.005849611541456674,8.562459636645366,26.056151131535422,
14,14,2.5,0.027,1500,1,100000.0,,3072.4,3.0724,,1500.0,0.17095264185140877,0.06850601279951056,0.006048768359230368,8.794345002850694,27.013963265622777,
15,15,2.5,0.027,1600,1,100000.0,,3092.0,3.092,,1600.0,0.1858985999776905,0.07171431752476368,0.006138155769168712,8.660293845859865,26.75838562639626,
16,16,2.5,0.027,1700,1,100000.0,,3007.2,3.0072,,1700.0,0.21444582013723448,0.07312476998741495,0.00571164474110891,7.949011634798726,23.905062356069045,
17,17,2.5,0.027,1800,1,100000.0,,2815.8,2.8158,,1800.0,0.2254306651194838,0.0716860468775214,0.006190807024871621,8.015141046703842,22.56268915285137,
18,18,2.5,0.027,1900,1,100000.0,,2498.8,2.4988,,1900.0,0.250753874140446,0.07006036928751765,0.005615439165089496,7.607750849722734,19.0118715260825,
19,19,2.5,0.027,2000,1,100000.0,,1829.2,1.8292,,2000.0,0.2657691656027964,0.07241550445857271,0.00607303678945644,7.553066413851858,13.833698094756391,
20,20,2.5,0.027,2100,1,100000.0,,88.79999999999998,0.08879999999999999,,2100.0,0.2990942403324357,0.08530611241473654,0.005483622777907224,7.037077167587152,0.6250375767773617,
