,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,100000.0,100.0,,0.04992125150323403,0.22714668792200532,0.160010112786349
1,1,0.02,1200,1,100000.0,150,,100000.0,100.0,,0.14971411079756647,0.17125728778479762,0.08861665222199369
2,2,0.02,1200,1,100000.0,250,,100000.0,100.0,,0.2493697431536816,0.16402808977863087,0.06892085091279185
3,3,0.02,1200,1,100000.0,350,,100000.0,100.0,,0.3486568375149773,0.16317439257103616,0.061942977251948576
4,4,0.02,1200,1,100000.0,450,,100000.0,100.0,,0.4494455506275699,0.16492663274617966,0.05713869079338416
5,5,0.02,1200,1,100000.0,550,,100000.0,100.0,,0.5494782337425704,0.1584350395497234,0.04758013142902169
6,6,0.02,1200,1,100000.0,650,,100000.0,100.0,,0.6490910405907243,0.15080025266548353,0.04773292766908312
7,7,0.02,1200,1,100000.0,750,,100000.0,100.0,,0.749023101368539,0.1584564260012434,0.045854530726304334
8,8,0.02,1200,1,100000.0,850,,100000.0,100.0,,0.8484063835348934,0.1484521954447695,0.0412053662180306
9,9,0.02,1200,1,100000.0,950,,100000.0,100.0,,0.9468146265949373,0.1557217880213035,0.04014035770134308
10,10,0.02,1200,1,100000.0,1050,,100000.0,100.0,,1.0485904501957066,0.14605698463801192,0.037404723459357726
11,11,0.02,1200,1,100000.0,1150,,100000.0,100.0,,1.1468824684279295,0.1507885258981831,0.03810247383554991
12,12,0.02,1200,1,100000.0,1250,,100000.0,100.0,,1.2486839951847286,0.1574129989933586,0.03506182861808821
13,13,0.02,1200,1,100000.0,1350,,100000.0,100.0,,1.3491807766843975,0.15270498173512342,0.0371492934677082
14,14,0.02,1200,1,100000.0,1450,,100000.0,100.0,,1.448748899434213,0.1569325120149804,0.035089021665252046
15,15,0.02,1200,1,100000.0,1550,,100000.0,100.0,,1.5440943624264947,0.15762121558247175,0.03258109397594718
16,16,0.02,1200,1,100000.0,1650,,100000.0,100.0,,1.645533669604174,0.15579513365990744,0.033168824700490755
17,17,0.02,1200,1,100000.0,1750,,100000.0,100.0,,1.7434372817234816,0.15026364862480596,0.031857341859314665
18,18,0.02,1200,1,100000.0,1850,,100000.0,100.0,,1.837801801604064,0.15586843348040302,0.03141329415052765
19,19,0.02,1200,1,100000.0,1950,,100000.0,100.0,,1.9484907005216427,0.14363197865638555,0.03103558085332885
20,20,0.02,1200,1,100000.0,2050,,100000.0,100.0,,2.0420274319548297,0.15033509714363769,0.03050660450129949
21,21,0.02,2400,1,100000.0,50,,100000.0,100.0,,0.04995886173494455,0.2101628504026281,0.1423955755493646
22,22,0.02,2400,1,100000.0,150,,100000.0,100.0,,0.14969203461276379,0.1795768491491835,0.08795620439579846
23,23,0.02,2400,1,100000.0,250,,100000.0,100.0,,0.2498463823791212,0.16365172385425114,0.07099868769547858
24,24,0.02,2400,1,100000.0,350,,100000.0,100.0,,0.34900190706933926,0.15008791410409003,0.057987111642166
25,25,0.02,2400,1,100000.0,450,,100000.0,100.0,,0.448840513497612,0.1539110689190254,0.053435763878519206
26,26,0.02,2400,1,100000.0,550,,100000.0,100.0,,0.5486728111472757,0.1572437129898996,0.04687053393635562
27,27,0.02,2400,1,100000.0,650,,100000.0,100.0,,0.649320801944873,0.1494130034700733,0.04770528458009075
28,28,0.02,2400,1,100000.0,750,,100000.0,100.0,,0.7014068509381753,0.1542856696540237,0.04422864993894119
29,29,0.02,2400,1,100000.0,850,,100000.0,100.0,,0.847828132295899,0.1448355682585442,0.04175600431008988
30,30,0.02,2400,1,100000.0,950,,100000.0,100.0,,0.9485056979992803,0.1529342999318135,0.03954920550577683
31,31,0.02,2400,1,100000.0,1050,,100000.0,100.0,,1.048286383532877,0.1490810562698977,0.03782693685137324
32,32,0.02,2400,1,100000.0,1150,,100000.0,100.0,,1.1474614997654495,0.1563218589800734,0.03675259283972488
33,33,0.02,2400,1,100000.0,1250,,100000.0,100.0,,1.2487290729914549,0.1482062162100378,0.036191064094169355
34,34,0.02,2400,1,100000.0,1350,,100000.0,100.0,,1.344648843532741,0.15222640688924063,0.03421053522499663
35,35,0.02,2400,1,100000.0,1450,,100000.0,100.0,,1.44850710326491,0.1458182011473378,0.03554728253362694
36,36,0.02,2400,1,100000.0,1550,,100000.0,100.0,,1.5481413950835758,0.15282802380782395,0.0344526095176705
37,37,0.02,2400,1,100000.0,1650,,100000.0,100.0,,1.6474549459594527,0.1520706019257601,0.03219539410750942
38,38,0.02,2400,1,100000.0,1750,,100000.0,100.0,,1.745732947695251,0.1488936087702462,0.03134215700109642
39,39,0.02,2400,1,100000.0,1850,,100000.0,100.0,,1.8483158286425805,0.14211947762446414,0.03307702490372535
40,40,0.02,2400,1,100000.0,1950,,100000.0,100.0,,1.9395252839416568,0.1481642122006322,0.03145352588649086
41,41,0.02,2400,1,100000.0,2050,,100000.0,100.0,,2.044909800808909,0.15040481688001012,0.031709712400441854
