,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,20000.0,20.0,,0.009984250300646806,0.04542933758440106,0.0320020225572698
1,1,0.02,1200,1,100000.0,150,,20000.0,20.0,,0.029942822159513296,0.034251457556959526,0.017723330444398742
2,2,0.02,1200,1,100000.0,250,,20000.0,20.0,,0.04987394863073632,0.032805617955726174,0.013784170182558368
3,3,0.02,1200,1,100000.0,350,,20000.0,20.0,,0.06973136750299545,0.03263487851420723,0.012388595450389716
4,4,0.02,1200,1,100000.0,450,,20000.0,20.0,,0.08988911012551398,0.03298532654923593,0.011427738158676832
5,5,0.02,1200,1,100000.0,550,,20000.0,20.0,,0.10989564674851408,0.03168700790994468,0.009516026285804339
6,6,0.02,1200,1,100000.0,650,,20000.0,20.0,,0.12981820811814487,0.030160050533096703,0.009546585533816624
7,7,0.02,1200,1,100000.0,750,,20000.0,20.0,,0.14980462027370775,0.03169128520024868,0.009170906145260867
8,8,0.02,1200,1,100000.0,850,,20000.0,20.0,,0.1696812767069787,0.029690439088953902,0.008241073243606118
9,9,0.02,1200,1,100000.0,950,,20000.0,20.0,,0.18936292531898744,0.031144357604260695,0.008028071540268614
10,10,0.02,1200,1,100000.0,1050,,20000.0,20.0,,0.20971809003914127,0.029211396927602384,0.007480944691871546
11,11,0.02,1200,1,100000.0,1150,,20000.0,20.0,,0.22937649368558596,0.030157705179636615,0.0076204947671099825
12,12,0.02,1200,1,100000.0,1250,,20000.0,20.0,,0.24973679903694573,0.03148259979867172,0.007012365723617642
13,13,0.02,1200,1,100000.0,1350,,20000.0,20.0,,0.26983615533687955,0.030540996347024684,0.00742985869354164
14,14,0.02,1200,1,100000.0,1450,,20000.0,20.0,,0.2897497798868426,0.03138650240299608,0.007017804333050409
15,15,0.02,1200,1,100000.0,1550,,20000.0,20.0,,0.30881887248529893,0.03152424311649435,0.006516218795189437
16,16,0.02,1200,1,100000.0,1650,,20000.0,20.0,,0.3291067339208348,0.03115902673198149,0.0066337649400981516
17,17,0.02,1200,1,100000.0,1750,,20000.0,20.0,,0.34868745634469633,0.030052729724961192,0.006371468371862933
18,18,0.02,1200,1,100000.0,1850,,20000.0,20.0,,0.3675603603208129,0.031173686696080605,0.0062826588301055294
19,19,0.02,1200,1,100000.0,1950,,20000.0,20.0,,0.38969814010432857,0.028726395731277114,0.006207116170665769
20,20,0.02,1200,1,100000.0,2050,,20000.0,20.0,,0.408405486390966,0.030067019428727536,0.006101320900259899
21,21,0.02,2400,1,100000.0,50,,20000.0,20.0,,0.00999177234698891,0.042032570080525626,0.02847911510987292
22,22,0.02,2400,1,100000.0,150,,20000.0,20.0,,0.02993840692255276,0.0359153698298367,0.017591240879159694
23,23,0.02,2400,1,100000.0,250,,20000.0,20.0,,0.04996927647582424,0.032730344770850225,0.014199737539095716
24,24,0.02,2400,1,100000.0,350,,20000.0,20.0,,0.06980038141386785,0.03001758282081801,0.0115974223284332
25,25,0.02,2400,1,100000.0,450,,20000.0,20.0,,0.08976810269952239,0.03078221378380508,0.01068715277570384
26,26,0.02,2400,1,100000.0,550,,20000.0,20.0,,0.10973456222945514,0.03144874259797992,0.009374106787271123
27,27,0.02,2400,1,100000.0,650,,20000.0,20.0,,0.12986416038897458,0.02988260069401466,0.009541056916018148
28,28,0.02,2400,1,100000.0,750,,20000.0,20.0,,0.14028137018763506,0.030857133930804748,0.008845729987788238
29,29,0.02,2400,1,100000.0,850,,20000.0,20.0,,0.16956562645917983,0.02896711365170884,0.008351200862017974
30,30,0.02,2400,1,100000.0,950,,20000.0,20.0,,0.18970113959985607,0.030586859986362708,0.007909841101155366
31,31,0.02,2400,1,100000.0,1050,,20000.0,20.0,,0.2096572767065754,0.02981621125397954,0.007565387370274648
32,32,0.02,2400,1,100000.0,1150,,20000.0,20.0,,0.22949229995308995,0.03126437179601468,0.007350518567944976
33,33,0.02,2400,1,100000.0,1250,,20000.0,20.0,,0.24974581459829095,0.02964124324200756,0.007238212818833869
34,34,0.02,2400,1,100000.0,1350,,20000.0,20.0,,0.2689297687065482,0.030445281377848125,0.006842107044999326
35,35,0.02,2400,1,100000.0,1450,,20000.0,20.0,,0.28970142065298204,0.029163640229467564,0.007109456506725388
36,36,0.02,2400,1,100000.0,1550,,20000.0,20.0,,0.3096282790167152,0.030565604761564794,0.0068905219035341
37,37,0.02,2400,1,100000.0,1650,,20000.0,20.0,,0.32949098919189057,0.03041412038515202,0.006439078821501884
38,38,0.02,2400,1,100000.0,1750,,20000.0,20.0,,0.3491465895390502,0.02977872175404924,0.006268431400219284
39,39,0.02,2400,1,100000.0,1850,,20000.0,20.0,,0.3696631657285161,0.028423895524892828,0.006615404980745069
40,40,0.02,2400,1,100000.0,1950,,20000.0,20.0,,0.38790505678833137,0.02963284244012644,0.006290705177298172
41,41,0.02,2400,1,100000.0,2050,,20000.0,20.0,,0.40898196016178184,0.030080963376002023,0.006341942480088371
