,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.01,1200,1,100000.0,100,,42.61,0.04261,,0.0002468629680311096,0.006626630836322173,0.00029914330687774894
1,1,0.01,1200,1,100000.0,150,,63.42999999999999,0.06343000000000001,,0.0003940412157268725,0.0058740081943539375,0.0003190546719045174
2,2,0.01,1200,1,100000.0,200,,77.89,0.07789,,0.0005642035808847368,0.004889771452273513,0.0003239546279425267
3,3,0.01,1200,1,100000.0,250,,88.61,0.08861,,0.0006907730399859702,0.004348216250050151,0.000320774509654452
4,4,0.01,1200,1,100000.0,300,,97.84,0.09784000000000001,,0.0009148838488772525,0.004212301150197023,0.0003051578409366376
5,5,0.01,1200,1,100000.0,350,,106.08,0.10608,,0.001157702661497524,0.00400180397080173,0.0003190409179594764
6,6,0.01,1200,1,100000.0,400,,115.32,0.11532,,0.0014233287240358549,0.003742136459877117,0.0003113756630768339
7,7,0.01,1200,1,100000.0,450,,123.78,0.12378,,0.00167054022962418,0.0037223811600334057,0.0003130906505800559
8,8,0.01,1200,1,100000.0,500,,130.24,0.13024,,0.0019167506877863611,0.003416115461360688,0.0003191528914287411
9,9,0.01,1200,1,100000.0,550,,138.65,0.13865,,0.0020406621610823093,0.0034881101485182207,0.0003363901701088924
10,10,0.01,1200,1,100000.0,600,,144.32,0.14432,,0.002404301502732551,0.0032956897316470607,0.00031554119406191044
11,11,0.01,1200,1,100000.0,650,,150.24,0.15023999999999998,,0.002698363637058492,0.0032433963485550264,0.00031813218792082565
12,12,0.01,1200,1,100000.0,700,,154.64,0.15464,,0.0030654015155596424,0.002970110155975621,0.00031255227278988607
13,13,0.01,1200,1,100000.0,750,,162.94,0.16294,,0.003313796120880852,0.0030631185796469508,0.0003334836711377919
14,14,0.01,1200,1,100000.0,800,,169.07999999999998,0.16908,,0.003561597541137189,0.0030333731200281287,0.00031325548098420735
15,15,0.01,1200,1,100000.0,850,,175.42,0.17541999999999996,,0.003864284528208373,0.0028750041326881665,0.00031291038575460893
16,16,0.01,1200,1,100000.0,900,,179.78,0.17978,,0.004319170830333405,0.002975005535198108,0.00032128742198150515
17,17,0.01,1200,1,100000.0,950,,186.4,0.18639999999999995,,0.004467746094303493,0.00297527979534314,0.00031400752300166063
18,18,0.01,1200,1,100000.0,1000,,187.56,0.18756,,0.004831467583014728,0.002949898354573492,0.00032625175198127744
19,19,0.01,1200,1,100000.0,1050,,194.56,0.19456,,0.004877386422670041,0.002694958110806789,0.0003141603545028792
20,20,0.01,1200,1,100000.0,1100,,201.41,0.20141000000000003,,0.005498601254093956,0.0027886966624762364,0.00031939127768232064
21,21,0.01,1200,1,100000.0,1150,,203.99,0.20399000000000003,,0.0061052338982312895,0.002679416865460408,0.00032494605072844955
22,22,0.01,1200,1,100000.0,1200,,193.44,0.19344,,0.00630491285315884,0.0027813312266973702,0.0003092337406546331
23,23,0.01,1200,1,100000.0,1250,,153.68,0.15367999999999998,,0.006628108861989404,0.0025776135596721796,0.0003157549936714816
24,24,0.01,1200,1,100000.0,1300,,76.71,0.07671,,0.006475574520673036,0.002511202043853117,0.0003246655628711089
25,25,0.01,1200,1,100000.0,1350,,21.28,0.02128,,0.00705878271657184,0.0024288054404974424,0.0002611635790633383
26,26,0.01,1200,1,100000.0,1400,,3.2,0.0032,,0.008929970954075174,0.002921470213195366,0.00035547529445222764
27,27,0.01,1200,1,100000.0,1450,,,,,,,
28,28,0.01,1200,1,100000.0,1500,,0.0,0.0,0.0,0.0,0.0,0.0
29,29,0.01,1200,1,100000.0,1550,,0.0,0.0,0.0,0.0,0.0,0.0
30,30,0.01,1200,1,100000.0,1600,,0.0,0.0,0.0,0.0,0.0,0.0
31,31,0.01,1200,1,100000.0,1650,,0.0,0.0,0.0,0.0,0.0,0.0
32,32,0.01,1200,1,100000.0,1700,,0.0,0.0,0.0,0.0,0.0,0.0
33,33,0.01,1200,1,100000.0,1750,,0.0,0.0,0.0,0.0,0.0,0.0
34,34,0.01,1200,1,100000.0,1800,,0.0,0.0,0.0,0.0,0.0,0.0
35,35,0.01,1200,1,100000.0,1850,,0.0,0.0,0.0,0.0,0.0,0.0
36,36,0.01,1200,1,100000.0,1900,,0.0,0.0,0.0,0.0,0.0,0.0
37,37,0.01,1200,1,100000.0,1950,,0.0,0.0,0.0,0.0,0.0,0.0
38,38,0.01,1200,1,100000.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0
39,39,0.01,1200,1,100000.0,2050,,0.0,0.0,0.0,0.0,0.0,0.0
40,40,0.01,1200,1,100000.0,2100,,0.0,0.0,0.0,0.0,0.0,0.0
