,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.01,1200,1,100000.0,100,,426.1,0.4261,,0.0024686296803110965,0.06626630836322173,0.0029914330687774897
1,1,0.01,1200,1,100000.0,150,,634.3,0.6343000000000001,,0.003940412157268725,0.05874008194353937,0.0031905467190451735
2,2,0.01,1200,1,100000.0,200,,778.8999999999999,0.7789,,0.005642035808847368,0.04889771452273513,0.003239546279425267
3,3,0.01,1200,1,100000.0,250,,886.1,0.8861000000000001,,0.006907730399859702,0.04348216250050151,0.0032077450965445203
4,4,0.01,1200,1,100000.0,300,,978.4,0.9784000000000002,,0.009148838488772525,0.04212301150197023,0.0030515784093663764
5,5,0.01,1200,1,100000.0,350,,1060.8,1.0608,,0.011577026614975238,0.040018039708017296,0.0031904091795947635
6,6,0.01,1200,1,100000.0,400,,1153.2,1.1532,,0.014233287240358548,0.03742136459877116,0.003113756630768339
7,7,0.01,1200,1,100000.0,450,,1237.8,1.2378,,0.0167054022962418,0.037223811600334056,0.003130906505800559
8,8,0.01,1200,1,100000.0,500,,1302.4,1.3024,,0.019167506877863612,0.03416115461360688,0.003191528914287411
9,9,0.01,1200,1,100000.0,550,,1386.5,1.3865,,0.020406621610823093,0.034881101485182205,0.003363901701088924
10,10,0.01,1200,1,100000.0,600,,1443.2,1.4432,,0.02404301502732551,0.032956897316470606,0.0031554119406191046
11,11,0.01,1200,1,100000.0,650,,1502.4,1.5024,,0.02698363637058492,0.03243396348555026,0.0031813218792082565
12,12,0.01,1200,1,100000.0,700,,1546.4,1.5464,,0.030654015155596424,0.02970110155975621,0.0031255227278988605
13,13,0.01,1200,1,100000.0,750,,1629.4,1.6294,,0.03313796120880852,0.030631185796469503,0.003334836711377919
14,14,0.01,1200,1,100000.0,800,,1690.8,1.6908,,0.03561597541137189,0.030333731200281287,0.0031325548098420737
15,15,0.01,1200,1,100000.0,850,,1754.2,1.7541999999999995,,0.038642845282083726,0.028750041326881665,0.003129103857546089
16,16,0.01,1200,1,100000.0,900,,1797.8,1.7978,,0.04319170830333405,0.029750055351981077,0.003212874219815052
17,17,0.01,1200,1,100000.0,950,,1864.0,1.864,,0.04467746094303493,0.029752797953431404,0.0031400752300166064
18,18,0.01,1200,1,100000.0,1000,,1875.6,1.8756,,0.04831467583014728,0.02949898354573492,0.0032625175198127744
19,19,0.01,1200,1,100000.0,1050,,1945.6,1.9456,,0.048773864226700415,0.02694958110806789,0.003141603545028792
20,20,0.01,1200,1,100000.0,1100,,2014.1,2.0141000000000004,,0.05498601254093956,0.027886966624762363,0.0031939127768232066
21,21,0.01,1200,1,100000.0,1150,,2039.9,2.0399,,0.061052338982312895,0.02679416865460408,0.003249460507284496
22,22,0.01,1200,1,100000.0,1200,,1934.4,1.9344,,0.0630491285315884,0.027813312266973703,0.0030923374065463314
23,23,0.01,1200,1,100000.0,1250,,1536.8,1.5368,,0.06628108861989404,0.025776135596721796,0.003157549936714816
24,24,0.01,1200,1,100000.0,1300,,767.1,0.7671,,0.06475574520673036,0.025112020438531172,0.0032466556287110886
25,25,0.01,1200,1,100000.0,1350,,212.8,0.2128,,0.0705878271657184,0.024288054404974425,0.002611635790633383
26,26,0.01,1200,1,100000.0,1400,,32.0,0.032,,0.08929970954075171,0.02921470213195366,0.0035547529445222764
27,27,0.01,1200,1,100000.0,1450,,,,,,,
28,28,0.01,1200,1,100000.0,1500,,0.0,0.0,0.0,0.0,0.0,0.0
29,29,0.01,1200,1,100000.0,1550,,0.0,0.0,0.0,0.0,0.0,0.0
30,30,0.01,1200,1,100000.0,1600,,0.0,0.0,0.0,0.0,0.0,0.0
31,31,0.01,1200,1,100000.0,1650,,0.0,0.0,0.0,0.0,0.0,0.0
32,32,0.01,1200,1,100000.0,1700,,0.0,0.0,0.0,0.0,0.0,0.0
33,33,0.01,1200,1,100000.0,1750,,0.0,0.0,0.0,0.0,0.0,0.0
34,34,0.01,1200,1,100000.0,1800,,0.0,0.0,0.0,0.0,0.0,0.0
35,35,0.01,1200,1,100000.0,1850,,0.0,0.0,0.0,0.0,0.0,0.0
36,36,0.01,1200,1,100000.0,1900,,0.0,0.0,0.0,0.0,0.0,0.0
37,37,0.01,1200,1,100000.0,1950,,0.0,0.0,0.0,0.0,0.0,0.0
38,38,0.01,1200,1,100000.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0
39,39,0.01,1200,1,100000.0,2050,,0.0,0.0,0.0,0.0,0.0,0.0
40,40,0.01,1200,1,100000.0,2100,,0.0,0.0,0.0,0.0,0.0,0.0
