,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,86.96000000000001,0.08696,10.0,0.0002469292470402,0.0127776689350901,0.0003585972372918,,4.097200548493644,3.5582328025032224,,,
1,1,2.5,0.016,150,1,100000.0,,108.8,0.1087999999999999,15.0,0.0003801416282846,0.0119193177738351,0.0003481605722193,,4.012703982790517,4.369082368851748,,,
2,2,2.5,0.016,200,1,100000.0,,133.62,0.13362,20.0,0.0005261987590992,0.0108520565442438,0.0003589433480165,,3.821471166502196,5.106003812241124,,,
3,3,2.5,0.016,250,1,100000.0,,147.32,0.1473199999999999,25.0,0.0006937725610919,0.0103969571591655,0.0003598079245601,,3.61097409720258,5.318616851541373,,,
4,4,2.5,0.016,300,1,100000.0,,164.3,0.1643,30.0,0.0008260997406847,0.0104347857568191,0.0003592578601933,,3.654539097195456,6.002294136590572,,,
5,5,2.5,0.016,350,1,100000.0,,179.17000000000002,0.17917,35.0,0.0010908617799486,0.0096463984037748,0.0003586925744866,,3.240884358507633,5.807162222185385,,,
6,6,2.5,0.016,400,1,100000.0,,194.18,0.19418,40.0,0.0012340300455957,0.0099684221231328,0.0003668377647054,,3.2651986158557333,6.3388044550614255,,,
7,7,2.5,0.016,450,1,100000.0,,204.62,0.2046199999999999,45.0,0.001403277876538,0.0094989594101959,0.0003630075143193,,3.2321809341828107,6.616908443064557,,,
8,8,2.5,0.016,500,1,100000.0,,214.0,0.2139999999999999,50.0,0.0016071337319345,0.0094610930179614,0.000365786520257,,3.1215736749378107,6.67709106303227,,,
9,9,2.5,0.016,550,1,100000.0,,225.97,0.22597,55.0,0.001747654562223,0.0091071729978839,0.0003677292593992,,3.182042521085045,7.196320755248744,,,
10,10,2.5,0.016,600,1,100000.0,,238.29,0.2382899999999999,60.0,0.0019709686858493,0.0088798764715878,0.0003635699600656,,3.0650431032751166,7.306234813781484,,,
11,11,2.5,0.016,650,1,100000.0,,245.59,0.24559,65.0,0.002339570114475,0.0085108340074403,0.0003704985066145,,2.7811794601886883,6.830016220993583,,,
12,12,2.5,0.016,700,1,100000.0,,253.29,0.25329,70.0,0.0023966545473012,0.009053707945586,0.0003646843983846,,2.943997173588493,7.457240825388837,,,
13,13,2.5,0.016,750,1,100000.0,,263.21,0.26321,75.0,0.0025691492641669,0.0089857601095214,0.0003663357745875,,2.926141701923682,7.700438182904416,,,
14,14,2.5,0.016,800,1,100000.0,,273.94,0.2739399999999999,80.0,0.0030406930402932,0.0087307816608034,0.0003671322356977,,2.643842013296905,7.240859033832916,,,
15,15,2.5,0.016,850,1,100000.0,,281.14,0.28114,85.0,0.0031272049408551,0.0091257932066299,0.000369043554395,,2.7370576243324534,7.694945706636252,,,
16,16,2.5,0.016,900,1,100000.0,,286.57,0.28657,90.0,0.0034916017008617,0.0088417014412089,0.0003709288887449,,2.585658769236425,7.406085147821105,,,
17,17,2.5,0.016,950,1,100000.0,,293.83000000000004,0.29383,95.0,0.0038100589350779,0.0087988267624053,0.0003664305548262,,2.511382552607932,7.376447876419869,,,
18,18,2.5,0.016,1000,1,100000.0,,304.85,0.3048499999999999,100.0,0.0039358481451665,0.0087822352877295,0.0003725830322555,,2.5544958049781474,7.789096156689967,,,
19,19,2.5,0.016,1050,1,100000.0,,310.78000000000003,0.31078,105.0,0.0041443557071102,0.0087495737048945,0.0003681001017174,,2.5380749667305333,7.8865246994092,,,
20,20,2.5,0.016,1100,1,100000.0,,315.82,0.31582,110.0,0.0046325721628363,0.0085922398715661,0.0003699931457564,,2.383526138436693,7.529109377273822,,,
21,21,2.5,0.016,1150,1,100000.0,,325.62,0.3256199999999999,115.0,0.0049274832104288,0.0087290586394515,0.0003678612283373,,2.3496069779437354,7.650693941211077,,,
22,22,2.5,0.016,1200,1,100000.0,,332.42,0.33242,120.0,0.0052615777258665,0.0084360459700966,0.0003713145829808,,2.2852490737710403,7.594095253066515,,,
23,23,2.5,0.016,1250,1,100000.0,,340.07,0.34007,125.0,0.0055765479785327,0.0078994611487197,0.0003690629820295,,2.257145045944408,7.669209925740569,,,
24,24,2.5,0.016,1300,1,100000.0,,347.56,0.34756,130.0,0.005887064417086,0.0086752949376842,0.0003659724636922,,2.2144785308729618,7.694810685042668,,,
25,25,2.5,0.016,1350,1,100000.0,,357.26,0.35726,135.0,0.0062033233736587,0.0085278365166539,0.0003705712424497,,2.185286215098305,7.80785617509418,,,
26,26,2.5,0.016,1400,1,100000.0,,359.58000000000004,0.3595799999999999,140.0,0.0063526694269762,0.0086452390156869,0.0003735004807546,,2.2199935658894865,7.981921199544251,,,
27,27,2.5,0.016,1450,1,100000.0,,370.23,0.3702299999999999,145.0,0.0066622159631697,0.0083479621484593,0.0003689281815635,,2.1849844763967026,8.089972478037863,,,
28,28,2.5,0.016,1500,1,100000.0,,375.3,0.3753,150.0,0.0069552222388824,0.0085526801483601,0.0003706275434547,,2.1630658992770333,8.117017051936935,,,
29,29,2.5,0.016,1550,1,100000.0,,381.1,0.3811000000000001,155.0,0.0074479180802541,0.008407901252829,0.0003722789471452,,2.0897705033455654,7.970136917611498,,,
30,30,2.5,0.016,1600,1,100000.0,,383.69,0.38369,160.0,0.0076405275808565,0.0085587615047876,0.0003724341219688,,2.101577432065293,8.064808779685105,,,
31,31,2.5,0.016,1650,1,100000.0,,387.15,0.38715,165.0,0.0077662516342775,0.0087199342443651,0.0003800260446059,,2.1321849742535828,8.254692161992098,,,
32,32,2.5,0.016,1700,1,100000.0,,398.17,0.3981699999999999,170.0,0.0085744195638562,0.0078865960319055,0.000371147908304,,1.9962532498876944,7.946020858180233,,,
