# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.000000000000000000e+01	9.986712322263002761e-03	1.113400765734750240e-02	1.044540464424021167e-02	1.001331059266952483e-01	1.001331059266952295e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	2.000000000000000000e+01	1.996098596163335334e-02	8.276283528808756063e-03	7.551521929114277110e-03	1.001956518701922760e-01	1.001956518701922860e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	3.000000000000000000e+01	2.899929583524184576e-02	6.785307061386226801e-03	5.883471818708463363e-03	1.048634901235690337e-01	1.048634901235690187e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	4.000000000000000000e+01	3.865387943687044470e-02	6.336859909863669024e-03	5.240048843336170617e-03	1.048719606596601323e-01	1.048719606596601395e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	5.000000000000000000e+01	4.976985220495805384e-02	6.009369814400498076e-03	4.665988779197295482e-03	1.004664486619169378e-01	1.004664486619169494e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	6.000000000000000000e+01	5.984092514392728296e-02	5.532958092176987544e-03	4.449015965292783814e-03	1.002664341474127224e-01	1.002664341474127063e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	7.000000000000000000e+01	6.987571562275321502e-02	5.335252489392516492e-03	3.887317275262221813e-03	1.001781693925302835e-01	1.001781693925302896e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	8.000000000000000000e+01	7.985473259043374128e-02	4.964811736171246756e-03	3.740846651621514054e-03	1.001821493176610067e-01	1.001821493176610112e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	9.000000000000000000e+01	8.702678208715611263e-02	4.973270239570976893e-03	3.524520144555520935e-03	1.048039801647176611e-01	1.048039801647176361e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.000000000000000000e+02	9.938929288525968908e-02	5.064734991577839358e-03	3.428603334708456817e-03	1.006398467449205886e-01	1.006398467449206002e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.100000000000000000e+02	1.098247824273994311e-01	4.811306623642641438e-03	3.062718470002586627e-03	1.001597143237382415e-01	1.001597143237382426e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.200000000000000000e+02	1.197159978322997614e-01	4.624260089737430857e-03	3.070943508642338775e-03	1.002378304759187905e-01	1.002378304759188055e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.300000000000000000e+02	1.298497577542821191e-01	4.653336954406837520e-03	2.928563100926559991e-03	1.001157335699125878e-01	1.001157335699125994e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.400000000000000000e+02	1.397815849234280150e-01	4.569522809077581314e-03	2.819410814437939890e-03	1.001563438977937925e-01	1.001563438977938070e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.500000000000000000e+02	1.496831284341419432e-01	4.345847858254071883e-03	2.739322577680362511e-03	1.002128657304297565e-01	1.002128657304297477e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.600000000000000000e+02	1.593904029982513848e-01	4.478551574045359744e-03	2.706946925573776915e-03	1.003879063453531062e-01	1.003879063453531195e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.700000000000000000e+02	1.695880838172342808e-01	4.295577453088289185e-03	2.594126468559135919e-03	1.002433941058797906e-01	1.002433941058797728e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.800000000000000000e+02	1.797611564892122316e-01	4.122049498528864916e-03	2.545733997960407564e-03	1.001330836783701217e-01	1.001330836783701272e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	1.900000000000000000e+02	1.897794916342695759e-01	4.272339809039066641e-03	2.477970557776572238e-03	1.001162226974377789e-01	1.001162226974377845e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	2.000000000000000000e+02	1.992223075141009714e-01	4.235107454475097420e-03	2.395255908824587415e-03	1.003936775297305795e-01	1.003936775297305672e+01	nan
nan	1.000000000000000000e+04	1.000000000000000000e+01	nan	2.100000000000000000e+02	2.097883500147145475e-01	4.339572559513667042e-03	2.292149888346170332e-03	1.001009096721104108e-01	1.001009096721103830e+01	nan
