,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.01,1200,1,100000.0,100,,29.99,0.02999,,0.0002299710243534037,0.006783175203536174,0.0002504742561777091
1,1,0.01,1200,1,100000.0,150,,33.3,0.0333,,0.00042328051000993126,0.005717811548808094,0.0002493058744872844
2,2,0.01,1200,1,100000.0,200,,21.18,0.02118,,0.00047798632319057783,0.004890067790429014,0.0002821580363492768
3,3,0.01,1200,1,100000.0,250,,20.4,0.0204,,0.0006937312752720003,0.0036635310704297695,0.00029498517460555505
4,4,0.01,1200,1,100000.0,300,,22.16,0.02216,,0.0008929593149730408,0.003756543114286308,0.00024982912045541373
5,5,0.01,1200,1,100000.0,350,,23.76,0.023760000000000003,,0.0011423641137622551,0.004061959659793556,0.0003001634120818783
6,6,0.01,1200,1,100000.0,400,,27.13,0.02713,,0.0014169495093085515,0.0033728904655507632,0.0002504476704458848
7,7,0.01,1200,1,100000.0,450,,29.43,0.029429999999999994,,0.0016110250994125863,0.0036355573788831056,0.0002592723893514172
8,8,0.01,1200,1,100000.0,500,,32.29,0.03229,,0.0016452067722036647,0.0034410893303039734,0.00027558019635920764
9,9,0.01,1200,1,100000.0,550,,31.78,0.031779999999999996,,0.00194138770586278,0.0033500890258398785,0.00029281457261810047
10,10,0.01,1200,1,100000.0,600,,35.1,0.0351,,0.002297514103412368,0.0027589153242883408,0.0002903509444611209
11,11,0.01,1200,1,100000.0,650,,39.11,0.039110000000000006,,0.0024990006961638756,0.002938055152736833,0.00032377534609140325
12,12,0.01,1200,1,100000.0,700,,39.1,0.0391,,0.0026222354172784888,0.0028170432922696312,0.000288660151003049
13,13,0.01,1200,1,100000.0,750,,42.54,0.04254000000000001,,0.003160043515642883,0.003018835528626874,0.00032068248440178743
14,14,0.01,1200,1,100000.0,800,,43.94,0.04394,,0.003462086320790832,0.003295045550500664,0.0003004220639352863
15,15,0.01,1200,1,100000.0,850,,47.23,0.047229999999999994,,0.003761747173001595,0.0029305242446039824,0.0002974154721235921
16,16,0.01,1200,1,100000.0,900,,49.12,0.04912,,0.003920516465789206,0.002970843813026618,0.0002967952805745178
17,17,0.01,1200,1,100000.0,950,,52.05,0.05205,,0.004468071192990237,0.002576346606451747,0.00032268209841059974
18,18,0.01,1200,1,100000.0,1000,,52.87,0.05286999999999999,,0.00443755529563191,0.002697818163595991,0.0003019979472853897
19,19,0.01,1200,1,100000.0,1050,,55.56,0.05556,,0.005358508171493668,0.0027418686268896,0.000315614650850462
20,20,0.01,1200,1,100000.0,1100,,57.08,0.05708,,0.005420023295753253,0.002563093267151823,0.00029940866460157785
21,21,0.01,1200,1,100000.0,1150,,59.57000000000001,0.05957,,0.0054369477868749525,0.0027479549932624674,0.00028739072388807307
22,22,0.01,1200,1,100000.0,1200,,57.21,0.05721,,0.006016509193914317,0.002545049493549769,0.0002902992386699336
23,23,0.01,1200,1,100000.0,1250,,46.12,0.04612,,0.006299020737455976,0.002471944351032192,0.00027148333568973246
24,24,0.01,1200,1,100000.0,1300,,22.92,0.02292,,0.006720317648948822,0.0023794145804668905,0.00030482069386850033
25,25,0.01,1200,1,100000.0,1350,,6.49,0.006490000000000001,,0.008203996582460946,0.003004367595089864,0.0003408998217386286
26,26,0.01,1200,1,100000.0,1400,,1.04,0.00104,,0.0074735077068457615,0.0025610797138195104,0.00035604960133360167
27,27,0.01,1200,1,100000.0,1450,,,,,,,
28,28,0.01,1200,1,100000.0,1500,,0.0,0.0,0.0,0.0,0.0,0.0
29,29,0.01,1200,1,100000.0,1550,,0.0,0.0,0.0,0.0,0.0,0.0
30,30,0.01,1200,1,100000.0,1600,,0.0,0.0,0.0,0.0,0.0,0.0
31,31,0.01,1200,1,100000.0,1650,,0.0,0.0,0.0,0.0,0.0,0.0
32,32,0.01,1200,1,100000.0,1700,,0.0,0.0,0.0,0.0,0.0,0.0
33,33,0.01,1200,1,100000.0,1750,,0.0,0.0,0.0,0.0,0.0,0.0
34,34,0.01,1200,1,100000.0,1800,,0.0,0.0,0.0,0.0,0.0,0.0
35,35,0.01,1200,1,100000.0,1850,,0.0,0.0,0.0,0.0,0.0,0.0
36,36,0.01,1200,1,100000.0,1900,,0.0,0.0,0.0,0.0,0.0,0.0
37,37,0.01,1200,1,100000.0,1950,,0.0,0.0,0.0,0.0,0.0,0.0
38,38,0.01,1200,1,100000.0,2000,,0.0,0.0,0.0,0.0,0.0,0.0
39,39,0.01,1200,1,100000.0,2050,,0.0,0.0,0.0,0.0,0.0,0.0
40,40,0.01,1200,1,100000.0,2100,,0.0,0.0,0.0,0.0,0.0,0.0
