,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.01,1200,1,100000.0,100,,100000.0,100.0,,0.09981054246494096,0.11157336684534602,0.10465018117994417
1,1,0.01,1200,1,100000.0,150,,100000.0,100.0,,0.14967546527982165,0.09047344936169172,0.08594243145467467
2,2,0.01,1200,1,100000.0,200,,100000.0,100.0,,0.1997784395188148,0.0828610569782686,0.0732367036316196
3,3,0.01,1200,1,100000.0,250,,100000.0,100.0,,0.24955809654247216,0.07410279018277427,0.06518827629501298
4,4,0.01,1200,1,100000.0,300,,100000.0,100.0,,0.2899644543497578,0.06929447466529913,0.05890787582734756
5,5,0.01,1200,1,100000.0,350,,100000.0,100.0,,0.34888184294367763,0.06718918285541718,0.05581919635659173
6,6,0.01,1200,1,100000.0,400,,100000.0,100.0,,0.3993190396092416,0.06294450906026008,0.05255370817235559
7,7,0.01,1200,1,100000.0,450,,100000.0,100.0,,0.44896395423033936,0.061309114578977274,0.047713165013171126
8,8,0.01,1200,1,100000.0,500,,100000.0,100.0,,0.49918954816271827,0.05975180372535831,0.04736869193839921
9,9,0.01,1200,1,100000.0,550,,100000.0,100.0,,0.5478142568116141,0.05800412467000576,0.044028183028086906
10,10,0.01,1200,1,100000.0,600,,100000.0,100.0,,0.5802655322950537,0.05499984392462448,0.04262369637418389
11,11,0.01,1200,1,100000.0,650,,100000.0,100.0,,0.6495217245200593,0.05405853353449177,0.04048578367879846
12,12,0.01,1200,1,100000.0,700,,100000.0,100.0,,0.6980530970842892,0.05337555436254027,0.039563969438633294
13,13,0.01,1200,1,100000.0,750,,100000.0,100.0,,0.7488905856172777,0.052018032644643206,0.03813746950538597
14,14,0.01,1200,1,100000.0,800,,100000.0,100.0,,0.7988958903647017,0.05067365089254794,0.03562757374414215
15,15,0.01,1200,1,100000.0,850,,100000.0,100.0,,0.8474309208839144,0.0518195362795847,0.036303066541350536
16,16,0.01,1200,1,100000.0,900,,100000.0,100.0,,0.8693757956520856,0.051766793393517786,0.03494848566520653
17,17,0.01,1200,1,100000.0,950,,100000.0,100.0,,0.9439065681687338,0.0482677878160198,0.03452661747232744
18,18,0.01,1200,1,100000.0,1000,,100000.0,100.0,,0.9978462027095134,0.04859025772311172,0.03298596765637534
19,19,0.01,1200,1,100000.0,1050,,100000.0,100.0,,1.0483359081429853,0.04887137329776648,0.03238848771788461
20,20,0.01,1200,1,100000.0,1100,,100000.0,100.0,,1.0972381016041708,0.04730777776024862,0.03249977381372727
21,21,0.01,1200,1,100000.0,1150,,100000.0,100.0,,1.148201626774312,0.04764415912845391,0.03146304249427599
22,22,0.01,1200,1,100000.0,1200,,100000.0,100.0,,1.1965794745174432,0.04712070940472018,0.03139162338384628
23,23,0.01,1200,1,100000.0,1250,,100000.0,100.0,,1.248334990051512,0.04629252550540137,0.03035671143428612
24,24,0.01,1200,1,100000.0,1300,,100000.0,100.0,,1.2977421716253048,0.04703549251797797,0.02933393681647756
25,25,0.01,1200,1,100000.0,1350,,100000.0,100.0,,1.3483173085839095,0.043937618804872895,0.02882957371572268
26,26,0.01,1200,1,100000.0,1400,,100000.0,100.0,,1.3508872774023477,0.04597371779040742,0.02840984383450564
27,27,0.01,1200,1,100000.0,1450,,100000.0,100.0,,1.4481399190041655,0.044891881971097496,0.028573291681056247
28,28,0.01,1200,1,100000.0,1500,,100000.0,100.0,,1.4981405698688832,0.04508158453380338,0.026605989750444255
29,29,0.01,1200,1,100000.0,1550,,100000.0,100.0,,1.5472480819286147,0.04521451855266621,0.026951238707132924
30,30,0.01,1200,1,100000.0,1600,,100000.0,100.0,,1.5984090514419675,0.044852274345470254,0.026566458197413555
31,31,0.01,1200,1,100000.0,1650,,100000.0,100.0,,1.6464379434836018,0.04441668407287883,0.025822330006076463
32,32,0.01,1200,1,100000.0,1700,,100000.0,100.0,,1.6431073772074378,0.042591212254532815,0.026193137255107808
33,33,0.01,1200,1,100000.0,1750,,100000.0,100.0,,1.74462694342717,0.043360095846804926,0.025770364533155357
34,34,0.01,1200,1,100000.0,1800,,100000.0,100.0,,1.7976324339563916,0.0433936181815576,0.02430386141689509
35,35,0.01,1200,1,100000.0,1850,,100000.0,100.0,,1.8478118501778,0.042715265955155166,0.024222709376000892
36,36,0.01,1200,1,100000.0,1900,,100000.0,100.0,,1.897149854224176,0.04297177301756441,0.0245261432733141
37,37,0.01,1200,1,100000.0,1950,,100000.0,100.0,,1.9432934635769925,0.04378680631357319,0.024502822218085675
38,38,0.01,1200,1,100000.0,2000,,100000.0,100.0,,1.9908196638248,0.04359672632362303,0.023885829973429563
39,39,0.01,1200,1,100000.0,2050,,100000.0,100.0,,2.0379479311249726,0.04239556226932396,0.02288037508509612
40,40,0.01,1200,1,100000.0,2100,,100000.0,100.0,,2.0966455734855574,0.04179880134253684,0.02411647202214613
