,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,62.11,0.06211,10.0,0.0002216562549227,0.0068733766041664,0.0003456021717173,,4.677809007187999,2.902300534591627,,,
1,1,2.5,0.016,150,1,100000.0,,56.33,0.05633,15.0,0.0003443308901134,0.0063840263412284,0.0003624386407741,,4.445972480432101,2.4971186531650127,,,
2,2,2.5,0.016,200,1,100000.0,,33.910000000000004,0.03391,20.0,0.0004950298757498,0.0068492965962688,0.0003264107797329,,4.172220890721556,1.413055549301259,,,
3,3,2.5,0.016,250,1,100000.0,,36.0,0.036,25.0,0.00056254002303,0.005976464757498,0.0003505020247993,,4.552937466880643,1.6413581382414086,,,
4,4,2.5,0.016,300,1,100000.0,,37.66,0.0376599999999999,30.0,0.0007606948161105,0.0062981924315219,0.000360014487529,,4.039491854319103,1.5237128930609407,,,
5,5,2.5,0.016,350,1,100000.0,,40.86,0.0408599999999999,35.0,0.0008392541169609,0.0061429808396963,0.0003567990152094,,4.524865148179803,1.8348290896155837,,,
6,6,2.5,0.016,400,1,100000.0,,46.3,0.0462999999999999,40.0,0.0010840836390099,0.0055331344416978,0.0003561607279507,,3.78140584882615,1.7561443673664492,,,
7,7,2.5,0.016,450,1,100000.0,,51.1,0.0511,45.0,0.0012391127806932,0.005734461650246,0.0003688919760322,,3.690929235685781,1.886337981221735,,,
8,8,2.5,0.016,500,1,100000.0,,53.86,0.05386,50.0,0.0013651101257727,0.0062330231960314,0.0003580585634689,,3.704816972739928,2.001334102598089,,,
9,9,2.5,0.016,550,1,100000.0,,52.75,0.05275,55.0,0.0016401035685555,0.0061459345757317,0.0003537429915999,,3.3888557682159357,1.787120589535133,,,
