P0	SU_photonEnergy	DetectorAtFocus_outgoingMaxF_X	DetectorAtFocus_outgoingMinF_X	DetectorAtFocus_outgoingMaxF_Y	DetectorAtFocus_outgoingMinF_Y	DetectorAtFocus_intensityH_width_X	DetectorAtFocus_intensityH_centerWidth_X	DetectorAtFocus_intensityH_centerMass_X	DetectorAtFocus_intensityH_width_Y	DetectorAtFocus_intensityH_centerWidth_Y	DetectorAtFocus_intensityH_centerMass_Y	DetectorAtFocus_energyH_width	DetectorAtFocus_energyH_centerWidth	DetectorAtFocus_energyH_centerMass	DetectorAtFocus_pathlengthH_width	DetectorAtFocus_pathlengthH_centerWidth	DetectorAtFocus_pathlengthH_centerMass	DetectorAtFocus_phi_width	DetectorAtFocus_phi_centerWidth	DetectorAtFocus_phi_centerMass	DetectorAtFocus_psi_width	DetectorAtFocus_psi_centerWidth	DetectorAtFocus_psi_centerMass	DetectorAtFocus_incoming_NO	DetectorAtFocus_absorbed_NO	DetectorAtFocus_outgoing_NO	DetectorAtFocus_incoming_R	DetectorAtFocus_absorbed_R	DetectorAtFocus_outgoing_R	DetectorAtFocus_efficiency	DetectorAtFocus_S1S0	DetectorAtFocus_S2S0	DetectorAtFocus_S3S0	DetectorAtFocus_focus_horizontal_z0	DetectorAtFocus_focus_horizontal_width	DetectorAtFocus_focus_horizontal_theta	DetectorAtFocus_focus_horizontal_depth	DetectorAtFocus_focus_vertical_z0	DetectorAtFocus_focus_vertical_width	DetectorAtFocus_focus_vertical_theta	DetectorAtFocus_focus_vertical_depth
10	600	0.0462080291942441	-0.0502259915125672	0.00804050924298305	-0.00817684021539122	0.0262418477704199	-0.000301155741209459	-9.93965907098229e-05	0.0154202643968395	-7.30565332666012e-06	-6.81654862040859e-05	0.113984480877033	1000.00098447525	999.999829866588	0.992406518914601	-0.00140645270904022	-0.00477707925427795	0.00383620818776366	2.78486488126512e-05	6.92259859300078e-05	0.0200388072124572	0.000233215011105011	0.000280598624024797	23342	0	23342	11.671	0	11.671	100	1.000	-0.000	0.000	169.54	0.0110487	2.97821e-05	741.969	-3.75665	0.00439848	0.000152673	57.6198
11	650	0.0443571258113151	-0.048526208843983	0.00793721995445185	-0.00809932583293149	0.0289953084331597	-0.000320322362932843	-0.000245267562763704	0.0154631577056317	-9.93013457676033e-06	7.77247418233783e-05	0.115563779271547	1000.00072215471	1000.00016940482	0.997711430471502	0.000829700882057971	0.00314362019025793	0.00377987023761997	0.000129371052857607	-1.64408028801031e-05	0.0184954224516369	-0.000266338358769559	-0.000138247613162834	23691	0	23691	11.8455	0	11.8455	100	1.000	-0.000	0.000	173.579	0.0109937	2.96545e-05	741.454	-4.11452	0.00442948	0.000152299	58.1681
12	700	0.0444447673708436	-0.050600726133194	0.00808139563716836	-0.00809133324680633	0.0278150742986525	0.000341465144182615	-0.000254845910758278	0.0154310882588367	-4.44714404201343e-05	-0.000165094833373187	0.115951908941432	999.99929124133	999.999504999457	0.992170282648775	-0.00177610138426237	0.0072304841555999	0.00397155185345158	8.35440624174025e-06	5.06337228719112e-05	0.0197757030708774	-0.000153525704167152	-4.62361844174863e-05	23299	0	23299	11.6495	0	11.6495	100	1.000	-0.000	0.000	173.622	0.0109601	2.9418e-05	745.127	-3.4292	0.00445125	0.000152042	58.553
13	750	0.0450921211497145	-0.0509668444311259	0.00803440675950229	-0.00800960689113672	0.0274379173177467	0.000209989610375268	-8.41250392945928e-05	0.0154623295364094	-1.51767971483504e-05	1.2399934182783e-05	0.115196422767919	1000.00005212172	999.999732202753	0.988489347532806	0.00186586114727416	0.000616174507513279	0.00378805719603753	3.94526645984357e-05	2.63018835326458e-05	0.0195119717033647	0.000153682053415474	0.000279295605153877	23408	0	23408	11.704	0	11.704	100	1.000	-0.000	0.000	171.968	0.0109839	2.96964e-05	739.747	-3.93583	0.00445198	0.000151886	58.6225
14	800	0.0483477826196224	-0.0489520905123196	0.00802225019873437	-0.00812759557113985	0.0279778281486364	9.82421501892396e-05	0.000661211134165632	0.0154493619126137	-3.42575194260935e-05	-5.26726862027371e-05	0.115013690053026	1000.00101529958	999.999229063821	0.986727509199001	-1.03677428166526e-05	0.000247416264642197	0.00398798172208618	5.71529591559573e-06	1.25940191215493e-05	0.0186980940737727	-0.000137058838639145	-0.000220401156220199	23631	0	23631	11.8155	0	11.8155	100	1.000	-0.000	0.000	171.812	0.0109318	2.96715e-05	736.857	-3.5619	0.00445252	0.000150671	59.1026
15	850	0.0525919872225226	-0.0449452584859881	0.00808427075161233	-0.00797473886591449	0.0260236562680339	0.000425576984337806	-3.949684791138e-05	0.015414685513701	-8.67103289481017e-07	5.47659428489222e-05	0.113900836159947	1000.00089076203	1000.00120068488	0.989497748117921	0.000595987169815237	-0.00732774814045378	0.00392172721933756	1.53380523590109e-05	-1.42515837038334e-05	0.0192460918426593	-0.000191837602302132	-0.00025574458325469	23965	0	23965	11.9825	0	11.9825	100	1.000	-0.000	0.000	172.014	0.0109399	2.95528e-05	740.364	-3.74872	0.00442935	0.000153052	57.8803
16	900	0.0503807194919542	-0.0472971462579485	0.00800038691478822	-0.00819571903065197	0.0271837822751173	-0.000122444346475238	-0.000392428546361519	0.0154039338275102	-2.78245366182725e-05	-9.76660579318778e-05	0.116562139563193	1000.00030980948	999.999979848623	0.994612175068327	-0.000562375271489612	-0.00586000540221165	0.0038613639141114	2.45707581003076e-06	-5.16898610770913e-05	0.0182452947503925	6.76046661921264e-05	0.000272862495016332	23566	0	23566	11.783	0	11.783	100	1.000	-0.000	0.000	172.861	0.0109455	2.96611e-05	738.037	-3.51346	0.00443669	0.00015216	58.316
17	950	0.0522547726343425	-0.0458369713832399	0.00811462477763858	-0.00811313428570237	0.0267794850146228	6.60787158579534e-05	0.000295284466613241	0.0154736704029364	-1.44733188864139e-05	7.45245968103436e-07	0.112711561799063	999.999496355263	999.999478441792	0.994479466824515	0.000930410406058679	-0.00145133185060331	0.00395679436496931	-2.24995162798878e-05	5.4651941110137e-05	0.0195945263916079	5.08198213893668e-05	-0.000306744528822456	24008	0	24008	12.004	0	12.004	100	1.000	-0.000	0.000	170.452	0.0109208	2.95038e-05	740.3	-3.75185	0.00442234	0.000152073	58.1607
18	1000	0.0469070002349259	-0.0471634010509606	0.00799986375816275	-0.00799893489902537	0.0278366380042727	0.000273603557871144	-0.000128200408017316	0.0154098463472981	-1.89339032602674e-05	4.64429568691749e-07	0.114782841679587	1000.00135485686	1000.00017041853	0.990729774219896	0.00160130207234221	-0.000901465687547898	0.00405041180827507	4.42147687271725e-05	-1.41563119227164e-05	0.0197412191925849	9.1752777268736e-05	-7.598506539961e-05	23629	0	23629	11.8145	0	11.8145	100	1.000	-0.000	0.000	172.715	0.0110224	2.9739e-05	741.279	-3.69484	0.00445903	0.000153143	58.2334
19	1050	0.0471551696934496	-0.0450206576727462	0.00797986328170341	-0.00794592700173719	0.0280671491899312	-4.18395872862475e-05	0.000154624056230922	0.0155591306276789	-0.000101232541237111	-0.000140712951932138	0.115436458661722	999.999369420489	999.999504276165	1.00047600206709	0.000796164503456709	-0.000105258371381645	0.00391521921838331	2.87539278954613e-05	-3.61221079217587e-05	0.0190139322172139	-7.7510908225947e-05	0.000272924227763129	23778	0	23778	11.889	0	11.889	100	1.000	-0.000	0.000	172.709	0.0109035	2.95293e-05	738.488	-3.98367	0.00443883	0.00015189	58.448
20	1100	0.0481695796589902	-0.0522575597299366	0.00806002907670422	-0.00807452077296089	0.027114937702417	-0.00014794280084437	-5.53338099499034e-05	0.0154623133366236	-1.90636163434552e-05	-0.00016699386644185	0.117348753338133	999.999621364562	999.999341391395	0.988225218768886	0.00222496319113386	0.00587807901229997	0.0038994657863948	-4.16745964868584e-05	-1.27044301515156e-05	0.019676918029133	0.000245694787685323	0.000110257232083154	23470	0	23470	11.735	0	11.735	100	1.000	-0.000	0.000	173.089	0.0109456	2.97521e-05	735.79	-3.82809	0.00444739	0.000153561	57.9234
21	1150	0.0457165779105931	-0.0470840119219297	0.00795099491978923	-0.0081075305717454	0.0274665410325006	-3.33137422962263e-05	0.000235100715445781	0.0154619188266975	-1.44151929660245e-05	-7.82678259780845e-05	0.113917686389743	1000.00059457333	999.999998187285	0.991530958369456	-0.000566432329500932	-0.000441359513956741	0.00407178009728813	4.30002716404823e-05	-2.83875756079688e-06	0.0186582592644811	-4.02417688396065e-07	-0.000264866263162682	23641	0	23641	11.8205	0	11.8205	100	1.000	-0.000	0.000	169.932	0.0109306	2.95723e-05	739.248	-3.61335	0.00446534	0.000152484	58.5678
22	1200	0.0526182227592383	-0.0478979204484426	0.00808885810295479	-0.00801641292936994	0.0281416432749583	-0.00049261227464286	0.000369732478017998	0.0154471178264163	-1.69914529348451e-05	3.62225867924226e-05	0.115103439665661	1000.00001835496	999.999128762034	0.988656956076846	0.00210192835163142	-0.00113152979963616	0.00389848170045474	1.92584241746738e-05	-6.60423567966353e-05	0.019704897195694	-0.000295331239954405	-0.000127034531503104	23529	0	23529	11.7645	0	11.7645	100	1.000	-0.000	0.000	172.743	0.0108645	2.95289e-05	735.857	-3.76545	0.00443853	0.000153285	57.9123
23	1250	0.0493309957026098	-0.0456479094076534	0.00796502081482886	-0.00810259173523842	0.0276954617193339	0.000354928260342856	-3.92272507448513e-05	0.0154580900434374	-1.72619880386268e-05	-6.87854602047788e-05	0.112610253514322	999.999426239507	999.999988517642	0.998671226620583	-0.000461342911506679	-0.000967114026242499	0.00402254922307109	1.92525953803904e-05	7.80949615268312e-05	0.0195907260818936	0.000532482582146557	0.000400621507378941	23734	0	23734	11.867	0	11.867	100	1.000	-0.000	0.000	174.149	0.0109512	2.96305e-05	739.185	-3.53495	0.00444759	0.000151583	58.6818
24	1300	0.0519227198492165	-0.0423386485478595	0.00798257514271938	-0.00812753646510667	0.0271111173736031	-0.000522178358345469	0.000125631274585647	0.0154418161635179	-4.04630223112814e-05	8.70253943293896e-05	0.113959677859441	999.999646482644	999.999159166949	0.994051193386359	-0.000540176793245195	0.00481647211492964	0.00378089908110424	5.36687392433902e-05	-5.1543064919485e-05	0.0192598277437065	-4.0499686939463e-05	0.000337203859892179	23605	0	23605	11.8025	0	11.8025	100	1.000	-0.000	0.000	172.61	0.0110273	2.93577e-05	751.24	-3.48652	0.00443166	0.000151323	58.572
25	1350	0.0463228974888046	-0.0472239339375619	0.00807487383918359	-0.00807474094105809	0.0275496845723805	0.000419183620814528	0.000475688027367596	0.015433959562623	-1.85010644922585e-05	6.64490627522163e-08	0.115666150496732	1000.00023612177	999.998710813465	0.989681774180298	-0.00110201267386756	-0.00134130482138062	0.00395574170518834	4.13468316035059e-05	-2.91468457858449e-05	0.0193088242102556	-0.000119900949019675	-0.000324315783595444	23311	0	23311	11.6555	0	11.6555	100	1.000	-0.000	0.000	173.362	0.0109368	2.9671e-05	737.202	-3.65643	0.0044458	0.000152451	58.3243
26	1400	0.0469486251142141	-0.0492730991571337	0.00796752133473311	-0.00809881661846223	0.0272209612407602	0.000279789719420404	-0.000209546682139558	0.0154441454222665	-3.67997562841079e-05	-6.56476418645635e-05	0.11675890441974	999.999284567913	999.999377825824	0.991554197343301	0.00157854291400872	0.00287136616284311	0.00376393275741338	-5.43194792795984e-06	-1.02301739965498e-05	0.0192637525277179	0.000194428955599502	-0.000356253997702401	23794	0	23794	11.897	0	11.897	100	1.000	-0.000	0.000	174.714	0.0109263	2.94662e-05	741.616	-3.82445	0.0044511	0.000151923	58.5968
27	1450	0.0477837766754821	-0.0522088320012434	0.00796145748179489	-0.0081672554378126	0.0265251123739453	0.000187632462291816	-0.000232476005915784	0.0154297759464928	-1.50506504592836e-05	5.67912489179475e-05	0.11601849157479	1000.00085871386	1000.00028301069	0.994444112990489	0.00147066397361223	0.00343291318006322	0.00386463984975599	1.94823073173772e-05	3.07570538105291e-05	0.0189895102056249	0.000338541594850021	-0.000261895379147233	23912	0	23912	11.956	0	11.956	100	1.000	-0.000	0.000	172.539	0.0110001	2.97401e-05	739.75	-3.41505	0.00445622	0.000152583	58.4103
28	1500	0.0530435391149612	-0.0505022641631002	0.00792070246128235	-0.0079408439544435	0.0280376679728966	0.000428221241470569	0.000245431502880415	0.0155168496663356	-5.03585413068018e-05	-1.00707465805761e-05	0.115360484609364	999.999255731007	1000.00023104227	0.993730242753616	0.00220629824315671	8.83531174622476e-05	0.00382285378803999	-4.51311226446057e-06	2.29172351820985e-05	0.0198092181197089	0.000476727492464399	-0.000334760103095036	23337	0	23337	11.6685	0	11.6685	100	1.000	-0.000	0.000	167.911	0.0110301	2.93558e-05	751.479	-3.84223	0.0044418	0.000154401	57.536
29	1550	0.046311849652507	-0.0501112815221385	0.00812888467841355	-0.00811139596452048	0.0283504484825926	0.000281337581235866	9.6529993356409e-06	0.015461367687342	-2.07509049788774e-05	8.74435694653286e-06	0.113216327282219	1000.00029434381	1000.00043960249	0.99593651740779	0.000477623142696282	0.00152156721439112	0.00392072536522859	-1.22922195379188e-05	-3.81976631192802e-05	0.0193921530497704	0.000118292029347938	0.000365491273579328	23385	0	23385	11.6925	0	11.6925	100	1.000	-0.000	0.000	175.234	0.0109096	2.94449e-05	741.014	-3.70317	0.00443679	0.00015183	58.4443
30	1600	0.05027555189897	-0.0559871442917454	0.00796282869443687	-0.00799081044199673	0.0276800969924969	-0.000135697781330607	0.00030052151224743	0.0154836415698915	-4.90230405315144e-05	-1.39908737799288e-05	0.116067194604782	1000.00007598354	1000.00028198116	0.993468971483419	-0.00136916976384921	-0.00325223443041978	0.00390228606128907	-3.8146636588196e-05	1.78176197622188e-06	0.0195906188082315	-0.000132641329437584	-2.08322288493407e-05	23608	0	23608	11.804	0	11.804	100	1.000	-0.000	0.000	170.712	0.0110182	2.94496e-05	748.276	-3.7808	0.00446966	0.000152434	58.6438
31	1650	0.050938179316758	-0.0498345771961589	0.00806040064369551	-0.00800339379623927	0.02887812002944	0.000208406172264978	-0.000445949004184751	0.0154394509569103	1.79173764941129e-07	2.85034237281212e-05	0.114039693145123	999.99977705959	1000.00022609578	0.991403588869135	0.0022424335803547	0.00142773603704427	0.00398880268760825	-1.71197940635639e-05	3.59919148505373e-05	0.0193668746655044	-1.66293498493585e-05	-0.000184071728441731	23531	0	23531	11.7655	0	11.7655	100	1.000	-0.000	0.000	172.378	0.0110586	2.94397e-05	751.272	-3.81191	0.00444976	0.000152047	58.5314
32	1700	0.045482933793771	-0.047174610413896	0.00806313954115889	-0.00806731166522734	0.0283604087149507	0.000132582487104443	7.15631177361994e-05	0.015431013954879	-6.86955175251136e-06	-2.08606203422335e-06	0.113224680460484	999.999460667541	1000.00030026181	0.99367314328532	0.00315389215605805	-0.00330354461402749	0.00402659547819606	-1.19010287290798e-06	6.10157615523882e-05	0.0193886842329002	-0.000318529467700999	0.000274626629650186	23788	0	23788	11.894	0	11.894	100	1.000	-0.000	0.000	173.905	0.0108762	2.95925e-05	735.064	-3.8321	0.00444675	0.00015184	58.5714
33	1750	0.0471554262621207	-0.0499816852703568	0.00793243975513724	-0.00798798294491027	0.0273699039507765	0.000410194990406572	0.000510377654940899	0.0154072745957882	-3.00392250088041e-05	-2.77715948865109e-05	0.113929498559547	999.999150612513	999.99903889404	0.98445038148116	-0.00255981569051844	-0.00305661140180291	0.00390310479614931	2.67898498109913e-05	3.32114093827204e-06	0.0199582554508368	0.000159543239293356	0.000297791848695952	23330	0	23330	11.665	0	11.665	100	1.000	-0.000	0.000	173.528	0.0109764	2.94803e-05	744.658	-3.85551	0.00441673	0.000153811	57.4307
34	1800	0.0488297879344912	-0.0510696445155819	0.00806692931780706	-0.00801395871957988	0.0285209785678341	-9.52027900733513e-05	-0.000130824998960465	0.0154015759427058	-1.85010102875735e-05	-0.000132731414127866	0.113723703309198	999.999197341731	999.999854773272	0.987918485995743	0.000373544374638435	0.000788243201441219	0.00385206348393981	8.51104308350462e-05	9.81535351824731e-05	0.0198227871875258	-6.13195546427612e-05	0.000221111552093887	23449	0	23449	11.7245	0	11.7245	100	1.000	-0.000	0.000	173.12	0.0109626	2.94808e-05	743.709	-3.63864	0.00441121	0.000152308	57.925
35	1850	0.0478983885781464	-0.0491016328740201	0.00798503424250496	-0.00799314178833743	0.0276918356917962	0.000155818571323397	0.000358774104064777	0.0154327677008714	-4.65772832000033e-05	-4.05377291623488e-06	0.117089631521524	999.999507145096	999.999407748126	0.990412908430994	-0.00167793105999198	0.00292679462791057	0.00386615491576123	-4.88437931691417e-06	-6.13222956373557e-05	0.0190764282365256	-0.000192245744129859	-0.00016555883826902	23671	0	23671	11.8355	0	11.8355	100	1.000	-0.000	0.000	170.337	0.0109384	2.945e-05	742.847	-4.00135	0.00443615	0.000153183	57.9194
36	1900	0.0482565180260785	-0.0446506656934348	0.00799339409457328	-0.00809095906786772	0.028767694150466	-0.00039881761146358	-3.68200459457332e-05	0.0154330603491654	-2.07434852691063e-05	0.000110468534763087	0.115919567154156	999.999656774615	1000.00014461422	0.99508294068708	-0.000547991743351461	-0.00539382009126954	0.00390585970956561	-3.75549460072148e-05	-4.25229949920988e-06	0.0194562911027079	0.000283944687821969	-0.000257229748444124	23655	0	23655	11.8275	0	11.8275	100	1.000	-0.000	0.000	173.584	0.0110053	2.95362e-05	745.208	-3.62463	0.00442959	0.000151267	58.5667
37	1950	0.0475877016497566	-0.0464700598814182	0.00797417711043796	-0.00802256318485517	0.0280915125125381	-0.000497729236554972	-0.000372444081485984	0.0154071082921748	-2.43815426445027e-05	-2.4193037208603e-05	0.116932841873437	999.999773220222	999.999887256541	0.994732278759939	0.000484137639893412	-0.00319393658014633	0.0037011354450891	2.30138561909199e-05	-2.74299187700555e-05	0.0192843181686268	-0.000104698823251351	-0.000161085718481252	23796	0	23796	11.898	0	11.898	100	1.000	-0.000	0.000	171.709	0.0108604	2.94452e-05	737.669	-3.56355	0.00443681	0.000151406	58.6082
38	2000	0.051959785619887	-0.0477889191881445	0.00796350877979385	-0.00816893168653365	0.0272559149276358	6.19042817005498e-05	0.000110211338484469	0.0154597120414057	-3.723582513752e-05	-0.000102711453369903	0.114611082185723	1000.0004511712	999.999542916303	0.988723099658649	0.00189922061705639	0.00270240753798134	0.00368503589768433	-3.77118774281548e-05	-3.83243035292583e-05	0.0197134217668212	9.85800539552769e-05	0.000133993175994475	23762	0	23762	11.881	0	11.881	100	1.000	-0.000	0.000	167.921	0.0109926	2.94057e-05	747.653	-3.57669	0.0044552	0.00015153	58.8029
39	2050	0.0457872392643022	-0.0459723221989401	0.00807643154420912	-0.00816519514864489	0.028487193943111	0.000423307720299563	-9.25414673189351e-05	0.0154551713965122	-1.62920054850354e-05	-4.43818022178855e-05	0.1132902512854	1000.00003294153	1000.00049115035	0.997621624888776	0.000256664662231232	-0.00227774788788793	0.00373349247072654	3.69820174252399e-05	-7.78017316747674e-05	0.0200049831835987	0.000115669595057341	0.000161451709268734	23551	0	23551	11.7755	0	11.7755	100	1.000	-0.000	0.000	172.058	0.0108985	2.95095e-05	738.645	-3.68967	0.0044252	0.000152059	58.2038
40	2100	0.0449139757141128	-0.0466345724305635	0.00800100579565477	-0.0080551527730669	0.027836354119658	0.000171589664077433	4.61229105338246e-05	0.0154479707441489	-3.24929841725554e-05	-2.70734887060642e-05	0.11558832376234	1000.00070800219	999.999377229381	0.990604506219872	0.00207736059286912	0.00228876757228136	0.00394032549574557	-1.50219051572053e-05	4.19097543819889e-05	0.0198003009335978	0.000389007382237525	0.000288112488282984	23774	0	23774	11.887	0	11.887	100	1.000	-0.000	0.000	172.32	0.0109172	2.95087e-05	739.931	-3.42688	0.00444176	0.000152491	58.2559
