,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.024,100,1,100000.0,,94.36,0.09436,10.0,0.0002404171461814,0.0072185528701966,0.0005110975559744,,4.211570992692345,3.9727981672904784,,,
1,1,2.5,0.024,150,1,100000.0,,87.7,0.0877,15.0,0.0004182470774071,0.0058922722714013,0.0005427016413612,,3.650329997777768,3.2004423914080595,,,
2,2,2.5,0.024,200,1,100000.0,,52.35,0.05235,20.0,0.000546333099285,0.0044517156039049,0.0005165777646998,,3.763575336986204,1.968292724800469,,,
3,3,2.5,0.024,250,1,100000.0,,53.17,0.05317,25.0,0.0008157363160617,0.0044666683474789,0.0004789056959512,,3.093334055909947,1.6451898949271908,,,
4,4,2.5,0.024,300,1,100000.0,,58.75,0.0587499999999999,30.0,0.001020256730074,0.0041775249645646,0.0005046645861998,,3.023957240870085,1.7790427212512394,,,
5,5,2.5,0.024,350,1,100000.0,,62.15,0.06215,35.0,0.0011707810199004,0.0039425702242399,0.0004849071817075,,3.0984163070860413,1.9172649696204964,,,
6,6,2.5,0.024,400,1,100000.0,,69.55,0.06955,40.0,0.0015297328964521,0.0038240097894629,0.0005101711758148,,2.636547388944826,1.835023784351768,,,
7,7,2.5,0.024,450,1,100000.0,,76.94,0.07694,45.0,0.001831392686326,0.003517204789823,0.0005203763934,,2.4701895648956294,1.8986048420606745,,,
8,8,2.5,0.024,500,1,100000.0,,81.24,0.08124,50.0,0.0020389268718326,0.0034413068445378,0.0004939149097259,,2.4850916330285107,2.0182849933171534,,,
9,9,2.5,0.024,550,1,100000.0,,79.6,0.0796,55.0,0.002213379611162,0.003349013740223,0.000501968453723,,2.5332252291891484,2.016222028625515,,,
10,10,2.5,0.024,600,1,100000.0,,88.22,0.0882199999999999,60.0,0.0024760903658625,0.0032753731257509,0.0004968472008654,,2.4685699981163625,2.1805855768926774,,,
11,11,2.5,0.024,650,1,100000.0,,95.13,0.09513,65.0,0.0030447530855496,0.0032398468481788,0.0004980829428865,,2.1557319122553373,2.051975515140257,,,
12,12,2.5,0.024,700,1,100000.0,,100.05,0.10005,70.0,0.0033313897211814,0.0031711204110368,0.0005523056221895,,2.136648348551582,2.1444984022764157,,,
13,13,2.5,0.024,750,1,100000.0,,103.83,0.10383,75.0,0.0034486095215936,0.0030090852969087,0.0005255855722302,,2.198298982326622,2.2828059794069078,,,
14,14,2.5,0.024,800,1,100000.0,,109.55,0.10955,80.0,0.003943035505373,0.0029608596752859,0.0005056771894475,,2.053970984086303,2.2534393548521763,,,
15,15,2.5,0.024,850,1,100000.0,,115.19,0.1151899999999999,85.0,0.0042312051159899,0.0027110688829452,0.000521025452427,,2.021431653415423,2.328110261156077,,,
16,16,2.5,0.024,900,1,100000.0,,121.04,0.12104,90.0,0.004644911760223,0.0029483976317835,0.0005598650332264,,1.944973266927939,2.354187559828373,,,
17,17,2.5,0.024,950,1,100000.0,,126.56,0.12656,95.0,0.0050298716916688,0.002785595205015,0.0005313469425696,,1.9220175554691443,2.4321843526522744,,,
18,18,2.5,0.024,1000,1,100000.0,,131.79000000000002,0.13179,100.0,0.0053373152068286,0.0028559521843865,0.0005387971763793,,1.8944869931484525,2.498729405287388,,,
19,19,2.5,0.024,1050,1,100000.0,,136.41,0.13641,105.0,0.0059500351245105,0.0027474408006919,0.0005092737250551,,1.780352727155141,2.4299038783802844,,,
20,20,2.5,0.024,1100,1,100000.0,,142.25,0.14225,110.0,0.0063296428601233,0.0028347635179272,0.0005384212316046,,1.7589967468336716,2.501432826072344,,,
21,21,2.5,0.024,1150,1,100000.0,,146.81,0.1468099999999999,115.0,0.0067782038179006,0.0025965781574127,0.0005384456450283,,1.710930508877577,2.5101829085763745,,,
22,22,2.5,0.024,1200,1,100000.0,,150.45999999999998,0.1504599999999999,120.0,0.0071372828377775,0.0026254433965117,0.0005166125811883,,1.7003936560055135,2.558988806263156,,,
23,23,2.5,0.024,1250,1,100000.0,,155.04000000000002,0.1550399999999999,125.0,0.0079303691560835,0.0026933029948414,0.0005230422086699,,1.582564354483451,2.452802400949867,,,
24,24,2.5,0.024,1300,1,100000.0,,155.17000000000002,0.1551699999999999,130.0,0.0078816668159743,0.0026079176105135,0.0005350480893086,,1.6692535313846886,2.5919034466542263,,,
25,25,2.5,0.024,1350,1,100000.0,,158.14,0.15814,135.0,0.0086372953513705,0.0026246669408386,0.0005339470459993,,1.5819464661302325,2.5007220247294635,,,
26,26,2.5,0.024,1400,1,100000.0,,159.26,0.15926,140.0,0.0090989492542689,0.0025272733515414,0.0005340395219325,,1.552190106250762,2.474135592013801,,,
27,27,2.5,0.024,1450,1,100000.0,,162.34,0.16234,145.0,0.0092373807502713,0.0026168210879578,0.0005436773107268,,1.5757761270548167,2.5563565180910874,,,
28,28,2.5,0.024,1500,1,100000.0,,163.27,0.16327,150.0,0.0104894491465779,0.0027639012691151,0.0005336534014079,,1.4396119836408772,2.3504266772758107,,,
29,29,2.5,0.024,1550,1,100000.0,,166.87,0.16687,155.0,0.0104213935864277,0.0025302000429196,0.0005379029317005,,1.4973199985389225,2.4995892033895912,,,
30,30,2.5,0.024,1600,1,100000.0,,163.82,0.16382,160.0,0.0112887635943366,0.0025721021737628,0.0005256383578864,,1.4316891140145258,2.34403626572176,,,
31,31,2.5,0.024,1650,1,100000.0,,162.84,0.1628399999999999,165.0,0.0116589906532999,0.0025982122129542,0.0005463596987834,,1.4201439923957178,2.3137594595784274,,,
32,32,2.5,0.024,1700,1,100000.0,,159.6,0.1596,170.0,0.0117324208743411,0.0024310151074226,0.000526353277786,,1.4646809219217911,2.340730819163518,,,
33,33,2.5,0.024,1750,1,100000.0,,155.22,0.1552199999999999,175.0,0.0119731884621273,0.0025061114065103,0.0005432890967944,,1.466618396687897,2.2776422432179126,,,
34,34,2.5,0.024,1800,1,100000.0,,150.34,0.15034,180.0,0.0130407542908324,0.0025926392793547,0.0005437502764793,,1.3849023407010042,2.0819571980123834,,,
35,35,2.5,0.024,1850,1,100000.0,,144.19,0.1441899999999999,185.0,0.0132020045326134,0.0022549292882568,0.0005172690004585,,1.4289306009444431,2.0594358851686163,,,
36,36,2.5,0.024,1900,1,100000.0,,131.8,0.1318,190.0,0.0139788351300467,0.002266543648475,0.0005241131314365,,1.3655688541686015,1.80034448240635,,,
37,37,2.5,0.024,1950,1,100000.0,,115.88,0.1158799999999999,195.0,0.014124237716328,0.002516796351102,0.0005211200703694,,1.3956527912890866,1.6189314349702624,,,
38,38,2.5,0.024,2000,1,100000.0,,94.38,0.0943799999999999,200.0,0.01499861305791,0.0023905662108843,0.0005232990499194,,1.3518293705344189,1.2746625230637851,,,
39,39,2.5,0.024,2050,1,100000.0,,63.63,0.0636299999999999,205.0,0.0141101020875475,0.0024620548712971,0.0005220779267059,,1.4971795865779365,0.9514411303059898,,,
40,40,2.5,0.024,2100,1,100000.0,,4.36,0.0043599999999999,210.0,0.0176328873501096,0.0026649652998583,0.000506717420108,,1.2098516435047082,0.0527342583705676,,,
41,41,2.5,0.016,100,1,100000.0,,60.71,0.06071,10.0,0.000248738364224,0.006796189622913,0.0003685112122907,,4.161224235098709,2.517853124631842,,,
42,42,2.5,0.016,150,1,100000.0,,56.06,0.05606,15.0,0.0003985943697031,0.0058516320409728,0.0003535894801905,,3.837428155213599,2.152415991716263,,,
43,43,2.5,0.016,200,1,100000.0,,33.739999999999995,0.03374,20.0,0.0005414712267688,0.00526721228592,0.0003507418537244,,3.83100547288354,1.2888548163477236,,,
44,44,2.5,0.016,250,1,100000.0,,34.38,0.03438,25.0,0.000758232385971,0.0050168237320773,0.0003550533254066,,3.424472666473548,1.1796318231838627,,,
45,45,2.5,0.016,300,1,100000.0,,38.43,0.0384299999999999,30.0,0.0008987564943907,0.0042406575570171,0.0003731354149598,,3.424472822171025,1.3170886875192367,,,
46,46,2.5,0.016,350,1,100000.0,,39.56,0.03956,35.0,0.0011732941498479,0.0037505571994341,0.0003609936139996,,3.047511397955548,1.2052730169476455,,,
47,47,2.5,0.016,400,1,100000.0,,45.68,0.0456799999999999,40.0,0.0014504620380426,0.0036242654342239,0.0003994727711983,,2.8262591849718595,1.2886101391282292,,,
48,48,2.5,0.016,450,1,100000.0,,50.71,0.05071,45.0,0.0015730540013203,0.0034536664780002,0.000375280454684,,2.9201967814075327,1.4736549088251238,,,
49,49,2.5,0.016,500,1,100000.0,,53.260000000000005,0.0532599999999999,50.0,0.0017551779956437,0.0032870963529852,0.000368844867695,,2.909934037547079,1.5549423532538131,,,
50,50,2.5,0.016,550,1,100000.0,,53.260000000000005,0.05326,55.0,0.0020494761242969,0.0033543241300036,0.0003641482054298,,2.733988471252456,1.4527984207624645,,,
51,51,2.5,0.016,600,1,100000.0,,57.84,0.0578399999999999,60.0,0.0021946306887309,0.0033082943077711,0.0003590907227834,,2.7702988258501704,1.605432228166732,,,
52,52,2.5,0.016,650,1,100000.0,,63.33,0.06333,65.0,0.0025396263214531,0.0029942541548315,0.0003736005995519,,2.6146498374766765,1.6538919611951148,,,
53,53,2.5,0.016,700,1,100000.0,,66.4,0.0664,70.0,0.0029785342353579,0.0028841586333434,0.000385276562432,,2.4085458594902898,1.5947491330342412,,,
54,54,2.5,0.016,750,1,100000.0,,69.67,0.06967,75.0,0.0034897124902306,0.002987261536688,0.0003752883791204,,2.174677489427613,1.5124055567631498,,,
55,55,2.5,0.016,800,1,100000.0,,71.76,0.0717599999999999,80.0,0.0040278384432167,0.0029418428987475,0.0003656073553544,,2.005221267694023,1.4382881520138766,,,
56,56,2.5,0.016,850,1,100000.0,,75.89,0.0758899999999999,85.0,0.0039768039535806,0.0030319486406486,0.00036858474998,,2.177883191122204,1.651944099664781,,,
57,57,2.5,0.016,900,1,100000.0,,81.84,0.08184,90.0,0.0040362542325829,0.0028228193247481,0.0003494002436245,,2.26835538185263,1.8595536839960036,,,
58,58,2.5,0.016,950,1,100000.0,,85.77000000000001,0.08577,95.0,0.004577343529844,0.0027765387819751,0.0003615853833602,,2.112295282726175,1.8132778603221895,,,
59,59,2.5,0.016,1000,1,100000.0,,87.07000000000001,0.08707,100.0,0.0046484578589036,0.0027522540940632,0.0003907165063146,,2.1999981225326533,1.9158940428415705,,,
60,60,2.5,0.016,1050,1,100000.0,,92.01,0.09201,105.0,0.005116232457567,0.0028355318369498,0.0003826681921154,,2.076530663516568,1.9106648034984248,,,
61,61,2.5,0.016,1100,1,100000.0,,96.52,0.09652,110.0,0.0055671689442874,0.0027235197218318,0.0003878801551356,,1.989360379637462,1.919171834524759,,,
62,62,2.5,0.016,1150,1,100000.0,,95.92,0.09592,115.0,0.0061282492144414,0.0027526567923815,0.0003757654872794,,1.9101723113652729,1.8322627374851344,,,
63,63,2.5,0.016,1200,1,100000.0,,100.29,0.1002899999999999,120.0,0.0065848361677012,0.0026534017822231,0.000382626187484,,1.847224112373946,1.8529738559315028,,,
64,64,2.5,0.016,1250,1,100000.0,,102.34,0.10234,125.0,0.0071390103883663,0.0025670765689565,0.0003665582522875,,1.7824658642779976,1.8220338500259896,,,
65,65,2.5,0.016,1300,1,100000.0,,103.87,0.1038699999999999,130.0,0.0067675847694135,0.0026814292041964,0.0003830965993945,,1.942103416693011,2.016116284995418,,,
66,66,2.5,0.016,1350,1,100000.0,,106.31,0.1063099999999999,135.0,0.0073713383958488,0.0026747424260049,0.000392955148121,,1.8377179466878708,1.952412369571381,,,
67,67,2.5,0.016,1400,1,100000.0,,109.3,0.1093,140.0,0.007745202812066,0.0027287292734236,0.000385655185095,,1.823120711956984,1.9908714622689736,,,
68,68,2.5,0.016,1450,1,100000.0,,108.66,0.10866,145.0,0.0091052998900499,0.0025362428568739,0.0003990319651927,,1.622849236734957,1.763586455845935,,,
69,69,2.5,0.016,1500,1,100000.0,,107.64,0.10764,150.0,0.0086750111979586,0.0025089318296862,0.0003935141236782,,1.7453348196643372,1.8765005259714849,,,
70,70,2.5,0.016,1550,1,100000.0,,108.69,0.10869,155.0,0.0094133399031761,0.0026075091611376,0.0003619195396526,,1.6768736403743147,1.8215321718045447,,,
71,71,2.5,0.016,1600,1,100000.0,,108.61,0.10861,160.0,0.0095805500297797,0.0025350349370522,0.0003601461440182,,1.6754051163434407,1.8198636519603872,,,
72,72,2.5,0.016,1650,1,100000.0,,106.99,0.10699,165.0,0.0098655529560073,0.0023737354610735,0.0003752848664572,,1.686974949221529,1.8062469230935243,,,
73,73,2.5,0.016,1700,1,100000.0,,107.9,0.1079,170.0,0.0108008256718107,0.0024676476065022,0.0004038631057395,,1.5965952718514207,1.7252881775629845,,,
74,74,2.5,0.016,1750,1,100000.0,,102.87,0.10287,175.0,0.0115627820298891,0.0023319648788473,0.0003745073821731,,1.5254347361458462,1.5687786512171726,,,
