2024-07-10 12:16:11,848 - INFO - Simulation started, using 10 workers
2024-07-10 12:16:11,853 - INFO - Start round 0
2024-07-10 12:16:11,870 - INFO - Prepared sim number: 0: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/0_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:11,888 - INFO - Prepared sim number: 1: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/1_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:11,912 - INFO - Prepared sim number: 2: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/2_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:11,922 - INFO - Prepared sim number: 3: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/3_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:11,931 - INFO - Prepared sim number: 4: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/4_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:11,940 - INFO - Prepared sim number: 5: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/5_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:11,946 - INFO - Prepared sim number: 6: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/6_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:11,952 - INFO - Prepared sim number: 7: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/7_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:11,957 - INFO - Prepared sim number: 8: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/8_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:11,963 - INFO - Prepared sim number: 9: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/9_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:11,968 - INFO - Prepared sim number: 10: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/10_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:11,973 - INFO - Prepared sim number: 11: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/11_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:11,978 - INFO - Prepared sim number: 12: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/12_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:11,984 - INFO - Prepared sim number: 13: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/13_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:11,993 - INFO - Prepared sim number: 14: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/14_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:11,999 - INFO - Prepared sim number: 15: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/15_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,004 - INFO - Prepared sim number: 16: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/16_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,009 - INFO - Prepared sim number: 17: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/17_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,023 - INFO - Prepared sim number: 18: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/18_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,035 - INFO - Prepared sim number: 19: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/19_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,044 - INFO - Prepared sim number: 20: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/20_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,052 - INFO - Prepared sim number: 21: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/21_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,058 - INFO - Prepared sim number: 22: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/22_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,064 - INFO - Prepared sim number: 23: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/23_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,069 - INFO - Prepared sim number: 24: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/24_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,082 - INFO - Prepared sim number: 25: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/25_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,088 - INFO - Prepared sim number: 26: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/26_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,095 - INFO - Prepared sim number: 27: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/27_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,102 - INFO - Prepared sim number: 28: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/28_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,108 - INFO - Prepared sim number: 29: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/29_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,113 - INFO - Prepared sim number: 30: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/30_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,118 - INFO - Prepared sim number: 31: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/31_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,123 - INFO - Prepared sim number: 32: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/32_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,128 - INFO - Prepared sim number: 33: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/33_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,133 - INFO - Prepared sim number: 34: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/34_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,140 - INFO - Prepared sim number: 35: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/35_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,146 - INFO - Prepared sim number: 36: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/36_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,151 - INFO - Prepared sim number: 37: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/37_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,156 - INFO - Prepared sim number: 38: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/38_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,162 - INFO - Prepared sim number: 39: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/39_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,169 - INFO - Prepared sim number: 40: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/40_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,177 - INFO - Prepared sim number: 41: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/41_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,185 - INFO - Prepared sim number: 42: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/42_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,193 - INFO - Prepared sim number: 43: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/43_Bessy2_LoBeta_long_FLUX.rml
2024-07-10 12:16:12,202 - INFO - Prepared sim number: 44: RAYPy_Simulation_Bessy2_LoBeta_long_FLUX/round_0/44_Bessy2_LoBeta_long_FLUX.rml
