,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,20000.0,20.0,,0.009980048502332578,0.03197203199330507,0.02876042526059715
1,1,0.02,1200,1,100000.0,100,,20000.0,20.0,,0.0199733374571764,0.02253155026073374,0.020844439323858127
2,2,0.02,1200,1,100000.0,150,,20000.0,20.0,,0.02994354266614323,0.01846314207141649,0.01718788477440047
3,3,0.02,1200,1,100000.0,200,,20000.0,20.0,,0.039901827188617754,0.015603577541988614,0.01444016054264729
4,4,0.02,1200,1,100000.0,250,,20000.0,20.0,,0.049935646090815446,0.01462526009370047,0.013590946519551204
5,5,0.02,1200,1,100000.0,300,,20000.0,20.0,,0.059926633290804145,0.014681826744133004,0.012275889710849648
6,6,0.02,1200,1,100000.0,350,,20000.0,20.0,,0.06984565869277957,0.01299168669417288,0.010820531856272592
7,7,0.02,1200,1,100000.0,400,,20000.0,20.0,,0.07985901928760086,0.012049619088876999,0.010853490186712975
8,8,0.02,1200,1,100000.0,450,,20000.0,20.0,,0.08988507310782552,0.01216040318404916,0.009883541976642433
9,9,0.02,1200,1,100000.0,500,,20000.0,20.0,,0.09990893337679836,0.011465529352319656,0.009498262011239444
10,10,0.02,1200,1,100000.0,550,,20000.0,20.0,,0.10984578117692761,0.011396999721827356,0.009349263711721054
11,11,0.02,1200,1,100000.0,600,,20000.0,20.0,,0.11983680756336526,0.010984496540054909,0.008449281484055944
12,12,0.02,1200,1,100000.0,650,,20000.0,20.0,,0.12984973534328675,0.011133213225098212,0.008499367592702185
13,13,0.02,1200,1,100000.0,700,,20000.0,20.0,,0.13977418461429353,0.010498534850725933,0.007685728022596109
14,14,0.02,1200,1,100000.0,750,,20000.0,20.0,,0.1497523462917479,0.010310130875328824,0.0075478290151855506
15,15,0.02,1200,1,100000.0,800,,20000.0,20.0,,0.15932156165841208,0.010181766893801347,0.007595698782019649
16,16,0.02,1200,1,100000.0,850,,20000.0,20.0,,0.16972860787765967,0.010108782534413049,0.007260451708564959
17,17,0.02,1200,1,100000.0,900,,20000.0,20.0,,0.17957481515677043,0.010184779193858016,0.007220601032644973
18,18,0.02,1200,1,100000.0,950,,20000.0,20.0,,0.1897593080315937,0.00946058657745096,0.006898170047004391
19,19,0.02,1200,1,100000.0,1000,,20000.0,20.0,,0.19975398881334963,0.009673216879046905,0.006711530384758785
20,20,0.02,1200,1,100000.0,1050,,20000.0,20.0,,0.20979849627403385,0.00969073552962613,0.006503573044265891
21,21,0.02,1200,1,100000.0,1100,,20000.0,20.0,,0.21978168411730625,0.009246387341080808,0.006205999997918741
22,22,0.02,1200,1,100000.0,1150,,20000.0,20.0,,0.2298084398323772,0.009540492349294109,0.006534306976205537
23,23,0.02,1200,1,100000.0,1200,,20000.0,20.0,,0.23826966170297964,0.009339247064166839,0.006174009563992118
24,24,0.02,1200,1,100000.0,1250,,20000.0,20.0,,0.2493248650952592,0.009655104100246822,0.005882092270450912
25,25,0.02,1200,1,100000.0,1300,,20000.0,20.0,,0.25914957325065185,0.008783166833802104,0.005953546605830968
26,26,0.02,1200,1,100000.0,1350,,20000.0,20.0,,0.26964708286732275,0.009402417925892052,0.005687788840811728
27,27,0.02,1200,1,100000.0,1400,,20000.0,20.0,,0.27951146875856464,0.009467909550157779,0.005917925444063168
28,28,0.02,1200,1,100000.0,1450,,20000.0,20.0,,0.2896809383870732,0.008719437270160241,0.005572256466321951
29,29,0.02,1200,1,100000.0,1500,,20000.0,20.0,,0.2992288886795996,0.0088059930524693,0.005619531416285388
30,30,0.02,1200,1,100000.0,1550,,20000.0,20.0,,0.30938034985944796,0.009034359558429008,0.005149655755788964
31,31,0.02,1200,1,100000.0,1600,,20000.0,20.0,,0.31957674078152193,0.00875233035532905,0.005334417625653578
32,32,0.02,1200,1,100000.0,1650,,20000.0,20.0,,0.3293226352200781,0.008915628733616985,0.0053222442041250175
33,33,0.02,1200,1,100000.0,1700,,20000.0,20.0,,0.33957871071905166,0.00882904073656705,0.005167201757438863
34,34,0.02,1200,1,100000.0,1750,,20000.0,20.0,,0.3495753835053711,0.008704553716142918,0.005266696336370455
35,35,0.02,1200,1,100000.0,1800,,20000.0,20.0,,0.3591535516947988,0.008737670828118126,0.005029687624423761
36,36,0.02,1200,1,100000.0,1850,,20000.0,20.0,,0.36974389849274303,0.00864735186132105,0.005085459208722989
37,37,0.02,1200,1,100000.0,1900,,20000.0,20.0,,0.37981087500902505,0.008896946424511571,0.004932044351655428
38,38,0.02,1200,1,100000.0,1950,,20000.0,20.0,,0.389521104998048,0.008809381112322604,0.004857895972689776
