,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,100000.0,100.0,,0.0499002425116629,0.15986015996652533,0.14380212630298575
1,1,0.02,1200,1,100000.0,100,,100000.0,100.0,,0.099866687285882,0.1126577513036687,0.10422219661929064
2,2,0.02,1200,1,100000.0,150,,100000.0,100.0,,0.14971771333071615,0.09231571035708243,0.08593942387200237
3,3,0.02,1200,1,100000.0,200,,100000.0,100.0,,0.19950913594308872,0.07801788770994307,0.07220080271323645
4,4,0.02,1200,1,100000.0,250,,100000.0,100.0,,0.24967823045407728,0.07312630046850235,0.06795473259775602
5,5,0.02,1200,1,100000.0,300,,100000.0,100.0,,0.2996331664540207,0.073409133720665,0.06137944855424824
6,6,0.02,1200,1,100000.0,350,,100000.0,100.0,,0.3492282934638979,0.0649584334708644,0.054102659281362965
7,7,0.02,1200,1,100000.0,400,,100000.0,100.0,,0.3992950964380043,0.060248095444385,0.05426745093356487
8,8,0.02,1200,1,100000.0,450,,100000.0,100.0,,0.4494253655391276,0.06080201592024581,0.04941770988321217
9,9,0.02,1200,1,100000.0,500,,100000.0,100.0,,0.49954466688399174,0.05732764676159828,0.047491310056197215
10,10,0.02,1200,1,100000.0,550,,100000.0,100.0,,0.5492289058846381,0.056984998609136785,0.046746318558605275
11,11,0.02,1200,1,100000.0,600,,100000.0,100.0,,0.5991840378168263,0.05492248270027454,0.04224640742027972
12,12,0.02,1200,1,100000.0,650,,100000.0,100.0,,0.6492486767164337,0.055666066125491055,0.042496837963510926
13,13,0.02,1200,1,100000.0,700,,100000.0,100.0,,0.6988709230714676,0.052492674253629655,0.03842864011298054
14,14,0.02,1200,1,100000.0,750,,100000.0,100.0,,0.7487617314587395,0.05155065437664412,0.03773914507592776
15,15,0.02,1200,1,100000.0,800,,100000.0,100.0,,0.7966078082920603,0.050908834469006736,0.03797849391009825
16,16,0.02,1200,1,100000.0,850,,100000.0,100.0,,0.8486430393882982,0.05054391267206524,0.0363022585428248
17,17,0.02,1200,1,100000.0,900,,100000.0,100.0,,0.8978740757838521,0.05092389596929009,0.036103005163224865
18,18,0.02,1200,1,100000.0,950,,100000.0,100.0,,0.9487965401579683,0.0473029328872548,0.03449085023502196
19,19,0.02,1200,1,100000.0,1000,,100000.0,100.0,,0.9987699440667485,0.04836608439523452,0.033557651923793924
20,20,0.02,1200,1,100000.0,1050,,100000.0,100.0,,1.0489924813701692,0.04845367764813065,0.032517865221329455
21,21,0.02,1200,1,100000.0,1100,,100000.0,100.0,,1.0989084205865312,0.04623193670540404,0.031029999989593705
22,22,0.02,1200,1,100000.0,1150,,100000.0,100.0,,1.149042199161886,0.047702461746470554,0.03267153488102768
23,23,0.02,1200,1,100000.0,1200,,100000.0,100.0,,1.191348308514898,0.0466962353208342,0.030870047819960594
24,24,0.02,1200,1,100000.0,1250,,100000.0,100.0,,1.2466243254762959,0.04827552050123411,0.02941046135225456
25,25,0.02,1200,1,100000.0,1300,,100000.0,100.0,,1.295747866253259,0.04391583416901052,0.029767733029154846
26,26,0.02,1200,1,100000.0,1350,,100000.0,100.0,,1.3482354143366135,0.04701208962946026,0.02843894420405864
27,27,0.02,1200,1,100000.0,1400,,100000.0,100.0,,1.3975573437928233,0.0473395477507889,0.029589627220315835
28,28,0.02,1200,1,100000.0,1450,,100000.0,100.0,,1.448404691935366,0.04359718635080121,0.027861282331609755
29,29,0.02,1200,1,100000.0,1500,,100000.0,100.0,,1.4961444433979976,0.04402996526234649,0.028097657081426936
30,30,0.02,1200,1,100000.0,1550,,100000.0,100.0,,1.54690174929724,0.04517179779214504,0.025748278778944814
31,31,0.02,1200,1,100000.0,1600,,100000.0,100.0,,1.5978837039076097,0.04376165177664525,0.02667208812826789
32,32,0.02,1200,1,100000.0,1650,,100000.0,100.0,,1.6466131761003908,0.04457814366808492,0.02661122102062509
33,33,0.02,1200,1,100000.0,1700,,100000.0,100.0,,1.6978935535952586,0.04414520368283525,0.025836008787194317
34,34,0.02,1200,1,100000.0,1750,,100000.0,100.0,,1.7478769175268551,0.0435227685807146,0.02633348168185228
