,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,100000.0,100.0,100.0,0.0998487648922107,0.4829930818648577,0.1089762566739582,,1.0015164852251668,100.15164852251668,,,
1,1,2.5,0.016,150,1,100000.0,,100000.0,100.0,150.0,0.1498804354653344,0.5042372292548222,0.0937060432686837,,1.0007978651428904,100.079786514289,,,
2,2,2.5,0.016,200,1,100000.0,,100000.0,100.0,200.0,0.1997629317802079,0.4716869320356148,0.0845909805350258,,1.0011888216244322,100.1188821624432,,,
3,3,2.5,0.016,250,1,100000.0,,100000.0,100.0,250.0,0.2494018213767816,0.4694493110072034,0.0796266740349636,,1.002402623976995,100.2402623976995,,,
4,4,2.5,0.016,300,1,100000.0,,100000.0,100.0,300.0,0.2995221811104273,0.4800722356744864,0.0727522968889253,,1.0015962709775872,100.15962709775872,,,
5,5,2.5,0.016,350,1,100000.0,,100000.0,100.0,350.0,0.3480773255064889,0.493254284239736,0.0675979764692349,,1.0056245821633714,100.56245821633712,,,
6,6,2.5,0.016,400,1,100000.0,,100000.0,100.0,400.0,0.39906134263137,0.4544600505961947,0.0641859171834644,,1.0023553362941224,100.23553362941226,,,
7,7,2.5,0.016,450,1,100000.0,,100000.0,100.0,450.0,0.4491897940361866,0.4880446610045419,0.0617823604245095,,1.0018069160131358,100.18069160131358,,,
8,8,2.5,0.016,500,1,100000.0,,100000.0,100.0,500.0,0.4835610711584402,0.4903692672767481,0.0591221867291249,,1.0480788336032578,104.8078833603258,,,
9,9,2.5,0.016,550,1,100000.0,,100000.0,100.0,550.0,0.5489232071347032,0.4750778735937099,0.0586176425603519,,1.0019647930715352,100.19647930715352,,,
10,10,2.5,0.016,600,1,100000.0,,100000.0,100.0,600.0,0.5987973346613671,0.4565993055501617,0.0569641216342675,,1.0020101140123894,100.20101140123892,,,
11,11,2.5,0.016,650,1,100000.0,,100000.0,100.0,650.0,0.6483541802448827,0.4666139044139873,0.0576827493239738,,1.0025405726841428,100.25405726841426,,,
12,12,2.5,0.016,700,1,100000.0,,100000.0,100.0,700.0,0.6746012608322441,0.4817947050342152,0.0537734309229224,,1.0514409895011054,105.14409895011052,,,
13,13,2.5,0.016,750,1,100000.0,,100000.0,100.0,750.0,0.7482141108792802,0.4611082557469452,0.0531003593755022,,1.0023910367080746,100.23910367080744,,,
14,14,2.5,0.016,800,1,100000.0,,100000.0,100.0,800.0,0.794487883567092,0.485571092346889,0.0553141018020816,,1.0072375803209117,100.72375803209115,,,
15,15,2.5,0.016,850,1,100000.0,,100000.0,100.0,850.0,0.8478353832466382,0.4623376945144113,0.0522063103901866,,1.0025580766539526,100.25580766539524,,,
16,16,2.5,0.016,900,1,100000.0,,100000.0,100.0,900.0,0.8985896294998952,0.4644496902094618,0.0517904603638416,,1.00157179536501,100.157179536501,,,
17,17,2.5,0.016,950,1,100000.0,,100000.0,100.0,950.0,0.9487899550795988,0.4798970059071272,0.0508580663458875,,1.001275911811035,100.12759118110353,,,
18,18,2.5,0.016,1000,1,100000.0,,100000.0,100.0,1000.0,0.997714379952788,0.4696585216170293,0.0520800847146231,,1.0023026342504795,100.23026342504794,,,
19,19,2.5,0.016,1050,1,100000.0,,100000.0,100.0,1050.0,1.048220628514264,0.4713007161902343,0.0499087202431308,,1.0016999049161568,100.16999049161566,,,
20,20,2.5,0.016,1100,1,100000.0,,100000.0,100.0,1100.0,1.0985321124228675,0.4774102411495905,0.0500091819723183,,1.0013369053998398,100.13369053998396,,,
21,21,2.5,0.016,1150,1,100000.0,,100000.0,100.0,1150.0,1.1479839020892542,0.4678834961226411,0.050859969361142,,1.0017571537433256,100.17571537433255,,,
22,22,2.5,0.016,1200,1,100000.0,,100000.0,100.0,1200.0,1.1970370659999616,0.4855398098187354,0.0491035089298222,,1.0024924091179024,100.24924091179028,,,
23,23,2.5,0.016,1250,1,100000.0,,100000.0,100.0,1250.0,1.2485662889565448,0.4784293683988718,0.0489441390330257,,1.0011488313787522,100.1148831378752,,,
24,24,2.5,0.016,1300,1,100000.0,,100000.0,100.0,1300.0,1.2945509025919364,0.4729523608971645,0.0493201884616125,,1.004233120897022,100.4233120897022,,,
25,25,2.5,0.016,1350,1,100000.0,,100000.0,100.0,1350.0,1.348549259174888,0.4968300972979225,0.0474712933347205,,1.001075972935122,100.1075972935122,,,
26,26,2.5,0.016,1400,1,100000.0,,100000.0,100.0,1400.0,1.3970665058134273,0.4829851591837628,0.0482153613931898,,1.0021051143988298,100.210511439883,,,
27,27,2.5,0.016,1450,1,100000.0,,100000.0,100.0,1450.0,1.4462661980635858,0.4737956974306985,0.0471814910208738,,1.0025924582888848,100.2592458288885,,,
28,28,2.5,0.016,1500,1,100000.0,,100000.0,100.0,1500.0,1.4969558340940012,0.4731021204933302,0.0492936192058357,,1.0020458845962434,100.20458845962432,,,
29,29,2.5,0.016,1550,1,100000.0,,100000.0,100.0,1550.0,1.5472703786932698,0.4724662494877057,0.0447911787303826,,1.0017671365855896,100.17671365855897,,,
30,30,2.5,0.016,1600,1,100000.0,,100000.0,100.0,1600.0,1.5982439814627925,0.4800517898725635,0.0463606941249485,,1.0011004334173674,100.11004334173674,,,
31,31,2.5,0.016,1650,1,100000.0,,100000.0,100.0,1650.0,1.6478812185087237,0.4799975652509621,0.0461434778917893,,1.0012862849274708,100.12862849274708,,,
32,32,2.5,0.016,1700,1,100000.0,,100000.0,100.0,1700.0,1.6975006195169953,0.4583207370589311,0.0475022265287391,,1.001473232811705,100.14732328117049,,,
33,33,2.5,0.016,1750,1,100000.0,,100000.0,100.0,1750.0,1.7472331809854722,0.4597900774279492,0.0466587385077336,,1.00158479454742,100.15847945474198,,,
34,34,2.5,0.016,1800,1,100000.0,,100000.0,100.0,1800.0,1.794196997236827,0.467874332398618,0.0465047034156034,,1.0032409102210142,100.32409102210144,,,
35,35,2.5,0.016,1850,1,100000.0,,100000.0,100.0,1850.0,1.844815123941612,0.4690266348821902,0.045660460012442,,1.0028452713364078,100.28452713364076,,,
36,36,2.5,0.016,1900,1,100000.0,,100000.0,100.0,1900.0,1.8973740985697305,0.4699424102014376,0.0458677697393416,,1.0013858542185052,100.13858542185052,,,
37,37,2.5,0.016,1950,1,100000.0,,100000.0,100.0,1950.0,1.9463092285950776,0.4572822195540952,0.0459760898222973,,1.0018971747707244,100.18971747707243,,,
38,38,2.5,0.016,2000,1,100000.0,,100000.0,100.0,2000.0,1.9947557791816053,0.4661265201454494,0.045836154722045,,1.0026465883444309,100.2646588344431,,,
39,39,2.5,0.016,2050,1,100000.0,,100000.0,100.0,2050.0,2.045932600958031,0.4629591032123392,0.0464146332823091,,1.0019915256566907,100.19915256566908,,,
40,40,2.5,0.016,2100,1,100000.0,,100000.0,100.0,2100.0,2.094505139714374,0.4630449411529748,0.0455781032664802,,1.0026292455807275,100.26292455807275,,,
