# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	2.531899999999999977e+02	2.531899999999999706e-01	nan	1.000000000000000000e+01	3.760631015194348882e-04	7.532716721946211211e-03	1.408201508849681125e-03	2.678471750980429000e+00	6.786660425848739742e+00	nan
nan	1.407099999999999795e+02	1.407100000000000017e-01	nan	2.000000000000000000e+01	9.414617919381385383e-04	5.016619826211140241e-03	1.367666753547615603e-03	2.142356866133221960e+00	3.012715213113423829e+00	nan
nan	1.533400000000000034e+02	1.533400000000000041e-01	nan	3.000000000000000000e+01	1.605005783455339726e-03	4.375767369679278533e-03	1.383002913129225157e-03	1.882106230631062971e+00	2.885893163730083533e+00	nan
nan	1.791200000000000045e+02	1.791200000000000014e-01	nan	4.000000000000000000e+01	2.703871786443983339e-03	3.850942828418431503e-03	1.396622541207954895e-03	1.486176490589017352e+00	2.663943040209772128e+00	nan
nan	2.106999999999999886e+02	2.107000000000000262e-01	nan	5.000000000000000000e+01	3.735321296462075589e-03	3.649937876252686529e-03	1.395753873907571753e-03	1.345604973896548540e+00	2.838204221474673439e+00	nan
nan	2.326800000000000068e+02	2.326799999999999979e-01	nan	6.000000000000000000e+01	4.806746238936057333e-03	3.361974191379027421e-03	1.395398527477711200e-03	1.250005646873136866e+00	2.908498463163830206e+00	nan
nan	2.617500000000000000e+02	2.617500000000000382e-01	nan	7.000000000000000000e+01	6.019167615675087915e-03	3.228617428247929771e-03	1.440013683367329924e-03	1.167269113068318598e+00	3.054713456337479371e+00	nan
nan	2.853899999999999864e+02	2.853899999999999215e-01	nan	8.000000000000000000e+01	7.556800203941520591e-03	3.062083301627727301e-03	1.387133965426588312e-03	1.061973406077044491e+00	3.031863654516752327e+00	nan
nan	3.181100000000000136e+02	3.181100000000000039e-01	nan	9.000000000000000000e+01	8.848284404417653543e-03	2.992619748643686722e-03	1.427764049278857240e-03	1.020655750054714428e+00	3.247797280289803634e+00	nan
nan	3.465500000000000114e+02	3.465500000000000247e-01	nan	1.000000000000000000e+02	1.069842288176914638e-02	2.907329483674878957e-03	1.425208299505626754e-03	9.365549568854959483e-01	3.246243374436866169e+00	nan
nan	3.735600000000000023e+02	3.735600000000000587e-01	nan	1.100000000000000000e+02	1.206663068776833887e-02	2.651754468170863278e-03	1.416069933105188871e-03	9.130528746010366792e-01	3.410408788340581587e+00	nan
nan	3.903199999999999932e+02	3.903199999999999448e-01	nan	1.200000000000000000e+02	1.375614176102317107e-02	2.791270119505755761e-03	1.450606174446883488e-03	8.733869476485853767e-01	3.408741538239783431e+00	nan
nan	4.073600000000000136e+02	4.073600000000000554e-01	nan	1.300000000000000000e+02	1.581522275988618206e-02	2.753778360138700674e-03	1.426124010330395361e-03	8.231358024870821799e-01	3.353995280371205645e+00	nan
nan	4.186999999999999886e+02	4.186999999999999611e-01	nan	1.400000000000000000e+02	1.764614845939376994e-02	2.684973475824920051e-03	1.427159537389748479e-03	7.944611002902848274e-01	3.326127331210467553e+00	nan
nan	4.261999999999999886e+02	4.262000000000000233e-01	nan	1.500000000000000000e+02	1.955520019015239211e-02	2.576513420614390867e-03	1.438606764191445843e-03	7.688502144549964612e-01	3.277834731677033098e+00	nan
nan	4.245899999999999750e+02	4.245900000000000785e-01	nan	1.600000000000000000e+02	2.173670588941831877e-02	2.609032604245718409e-03	1.436419344325420367e-03	7.375998633175915309e-01	3.132244900579437719e+00	nan
nan	4.152100000000000364e+02	4.152099999999999680e-01	nan	1.700000000000000000e+02	2.325664007988734877e-02	2.585583422245974535e-03	1.453727243252940071e-03	7.319955011912829823e-01	3.039795704864872938e+00	nan
nan	3.936599999999999682e+02	3.936600000000000099e-01	nan	1.800000000000000000e+02	2.582685625854537828e-02	2.455307309781714926e-03	1.439739603845375171e-03	6.973928561483430100e-01	2.745787275617667778e+00	nan
nan	3.403600000000000136e+02	3.403599999999999959e-01	nan	1.900000000000000000e+02	2.759103012407422215e-02	2.481725296020970920e-03	1.410720217500726053e-03	6.905442871725244736e-01	2.351270813807601279e+00	nan
nan	2.313400000000000034e+02	2.313400000000000178e-01	nan	2.000000000000000000e+02	2.988555837646572622e-02	2.414339652096227432e-03	1.435899045152695414e-03	6.726199808318712448e-01	1.556452041398925124e+00	nan
nan	8.589999999999999858e+00	8.590000000000000413e-03	nan	2.100000000000000000e+02	2.902930451073119575e-02	2.735815313917005186e-03	1.111926695661545790e-03	7.279928322670772278e-01	6.271170994200195303e-02	nan
