# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	3.700800000000000182e+03	3.700800000000000090e+00	nan	1.000000000000000000e+02	3.601914371047598793e-03	7.214155314403507269e-02	1.410092819779490761e-02	2.787090150494228880e+01	1.031570657553609180e+02	nan
nan	5.281899999999999636e+03	5.281900000000000261e+00	nan	2.000000000000000000e+02	9.749291556832417188e-03	5.575082665233218465e-02	1.454783582206519398e-02	2.056564033816743020e+01	1.086161820066785566e+02	nan
nan	6.452000000000000000e+03	6.452000000000000846e+00	nan	3.000000000000000000e+02	1.787737263632038776e-02	4.658087346751543789e-02	1.439986639697921587e-02	1.683551854691591743e+01	1.085985434235067686e+02	nan
nan	7.438000000000000000e+03	7.437999999999999723e+00	nan	4.000000000000000000e+02	2.669621919130236304e-02	4.102555124014441862e-02	1.429915791880405004e-02	1.500644251254407280e+01	1.115928025820962119e+02	nan
nan	8.384700000000000728e+03	8.384699999999998710e+00	nan	5.000000000000000000e+02	3.780687121583810317e-02	3.623241388212109643e-02	1.432234723195313295e-02	1.326380029149879292e+01	1.112278263263347498e+02	nan
nan	9.091000000000000000e+03	9.090999999999999304e+00	nan	6.000000000000000000e+02	5.062796961592539585e-02	3.478228056805114654e-02	1.432877218823991848e-02	1.185841053464253392e+01	1.078082425978957417e+02	nan
nan	9.869600000000000364e+03	9.869600000000000151e+00	nan	7.000000000000000000e+02	6.305902016206346716e-02	3.229354834028620724e-02	1.447156084062051207e-02	1.113835437778050164e+01	1.099318015101751200e+02	nan
nan	1.059200000000000000e+04	1.059200000000000053e+01	nan	8.000000000000000000e+02	7.481874678023814340e-02	3.150614134673838246e-02	1.448528717118415313e-02	1.073321513960517848e+01	1.136791120630909546e+02	nan
nan	1.120029999999999927e+04	1.120030000000000037e+01	nan	9.000000000000000000e+02	9.186710226923651412e-02	2.995368479621385305e-02	1.435474824321566686e-02	9.824583831647794696e+00	1.100190783492446087e+02	nan
nan	1.180929999999999927e+04	1.180930000000000213e+01	nan	1.000000000000000000e+03	1.112860074193918053e-01	2.974767559556132368e-02	1.432352534664529942e-02	8.998086567517082912e+00	1.062695681580865568e+02	nan
nan	1.238220000000000073e+04	1.238220000000000098e+01	nan	1.100000000000000000e+03	1.247019665839616265e-01	2.810420652355172244e-02	1.454827781111033350e-02	8.840932317137417229e+00	1.094881435699750512e+02	nan
nan	1.291960000000000036e+04	1.291959999999999908e+01	nan	1.200000000000000000e+03	1.414169364175222599e-01	2.810682194471582698e-02	1.438176297070420037e-02	8.501555003685783873e+00	1.098287131774023919e+02	nan
nan	1.350020000000000073e+04	1.350020000000000131e+01	nan	1.300000000000000000e+03	1.579175675650958399e-01	2.647687828847378189e-02	1.445809852764347661e-02	8.250770183684226211e+00	1.113909938754166404e+02	nan
nan	1.394620000000000073e+04	1.394619999999999926e+01	nan	1.400000000000000000e+03	1.802128644725826123e-01	2.695373481967962975e-02	1.439810772597059293e-02	7.788324844925442747e+00	1.086087464373308649e+02	nan
nan	1.448250000000000000e+04	1.448250000000000171e+01	nan	1.500000000000000000e+03	2.016806315841222497e-01	2.670701482179909172e-02	1.434925764334999722e-02	7.447033963277499780e+00	1.078559451154543751e+02	nan
nan	1.489950000000000000e+04	1.489949999999999974e+01	nan	1.600000000000000000e+03	2.186065559475992015e-01	2.582373543148697159e-02	1.444813103094396735e-02	7.332044286633340846e+00	1.092200284424853010e+02	nan
nan	1.544839999999999964e+04	1.544840000000000302e+01	nan	1.700000000000000000e+03	2.407946359116067414e-01	2.572331569224973330e-02	1.461886380526297713e-02	7.069734051420269338e+00	1.092212166426824496e+02	nan
nan	1.583129999999999927e+04	1.583129999999999882e+01	nan	1.800000000000000000e+03	2.614494030027117444e-01	2.469454385940384605e-02	1.452880292773747750e-02	6.897587834682761709e+00	1.091891833236844320e+02	nan
nan	1.626310000000000036e+04	1.626310000000000144e+01	nan	1.900000000000000000e+03	2.767463993450519633e-01	2.596147387450451621e-02	1.453515720822596766e-02	6.875115647006732722e+00	1.118137653120655557e+02	nan
nan	1.665959999999999854e+04	1.665959999999999752e+01	nan	2.000000000000000000e+03	3.066472524350501994e-01	2.469282455056056452e-02	1.450334196542507614e-02	6.529192980862984719e+00	1.087740386293733508e+02	nan
nan	1.707970000000000073e+04	1.707969999999999899e+01	nan	2.100000000000000000e+03	3.325938640315598827e-01	2.499296467012656481e-02	1.439538030370851596e-02	6.319738599185255268e+00	1.079416784062844670e+02	nan
