,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,88.17,0.08817,10.0,0.0002553651901003,0.0125058020595134,0.0003784976718188,,4.021973577358394,3.5468665090862017,,,
1,1,2.5,0.016,150,1,100000.0,,109.68,0.10968,15.0,0.0004606387972489,0.0119859737769165,0.000373534458952,,3.27158049590026,3.5867807004726666,,,
2,2,2.5,0.016,200,1,100000.0,,130.64,0.13064,20.0,0.0006411927173155,0.011359516539042,0.0003760973431986,,3.1779494144689107,4.159874828713312,,,
3,3,2.5,0.016,250,1,100000.0,,147.22,0.14722,25.0,0.0008340756384544,0.0100425676974749,0.0003888619813308,,3.0166547126806718,4.440762603196227,,,
4,4,2.5,0.016,300,1,100000.0,,161.64,0.16164,30.0,0.0010472193592289,0.0100280567849185,0.0003823767501014,,2.883026866372802,4.662807205666444,,,
5,5,2.5,0.016,350,1,100000.0,,177.29000000000002,0.17729,35.0,0.0012628235895078,0.0098852414723954,0.0003910791815967,,2.7923782257524645,4.9499799301016205,,,
6,6,2.5,0.016,400,1,100000.0,,190.57,0.19057,40.0,0.0016013883416587,0.0093420192072489,0.0003923308046955,,2.527376769542759,4.815256718738054,,,
7,7,2.5,0.016,450,1,100000.0,,204.82,0.20482,45.0,0.0019357605717487,0.0094417194554399,0.0003822979032055,,2.3360469062361213,4.783198727420815,,,
8,8,2.5,0.016,500,1,100000.0,,214.69,0.21469,50.0,0.002043530389152,0.00935079436167,0.000405948553901,,2.4572113190839096,5.275702240845943,,,
9,9,2.5,0.016,550,1,100000.0,,225.63,0.22563,55.0,0.0024194570709778,0.0093861714041659,0.0003974098629994,,2.2844243755789053,5.150739065253724,,,
10,10,2.5,0.016,600,1,100000.0,,233.75,0.23375,60.0,0.002834022781011,0.0091814991584013,0.0003838586993683,,2.131476808109503,4.982713682859718,,,
11,11,2.5,0.016,650,1,100000.0,,245.98,0.24598,65.0,0.0029825179040369,0.0091483334048204,0.0003919323653443,,2.1829081658414857,5.36932161938191,,,
12,12,2.5,0.016,700,1,100000.0,,252.15,0.25215,70.0,0.0036397213188376,0.008779856128923,0.0004184487475909,,1.938089453038604,4.881963464828233,,,
13,13,2.5,0.016,750,1,100000.0,,266.23,0.2662300000000001,75.0,0.0039299988691061,0.0086948952788702,0.0004012072913044,,1.915582378377057,5.097706658660021,,,
14,14,2.5,0.016,800,1,100000.0,,271.57,0.27157,80.0,0.0042804929799581,0.0086861333595344,0.000396001082879,,1.8750731693074407,5.0922818564385,,,
15,15,2.5,0.016,850,1,100000.0,,277.5,0.2774999999999999,85.0,0.0046998759515713,0.0089399883602803,0.0003963846702557,,1.8312987678654344,5.082452573360113,,,
16,16,2.5,0.016,900,1,100000.0,,283.76,0.2837599999999999,90.0,0.0048712070999772,0.0087816840967862,0.0003902089305696,,1.8572270719791493,5.267331565627895,,,
17,17,2.5,0.016,950,1,100000.0,,298.93,0.29893,95.0,0.0052266379336788,0.0087102395399359,0.0003963933850351,,1.8363986733808708,5.487004127065292,,,
18,18,2.5,0.016,1000,1,100000.0,,306.74,0.30674,100.0,0.0056205441420195,0.0083733154055867,0.0004076068938803,,1.7863439296044958,5.4820127921391855,,,
19,19,2.5,0.016,1050,1,100000.0,,311.12,0.31112,105.0,0.0060715573033939,0.0088156116607417,0.0003934366672193,,1.7339285503767563,5.396232440416029,,,
20,20,2.5,0.016,1100,1,100000.0,,318.98,0.31898,110.0,0.0066790501693276,0.0082794630277216,0.0003995073421584,,1.6536874343495722,5.277497318292042,,,
21,21,2.5,0.016,1150,1,100000.0,,327.13,0.32713,115.0,0.0070495879330906,0.0083977912586223,0.0004046732804695,,1.6387094268970348,5.361624668897616,,,
22,22,2.5,0.016,1200,1,100000.0,,334.57,0.33457,120.0,0.007586722426854,0.0086890117890488,0.0003957013313984,,1.5911988834838051,5.323971693100409,,,
23,23,2.5,0.016,1250,1,100000.0,,340.65,0.34065,125.0,0.0078659923028339,0.008318479655091,0.0004046792463398,,1.5967482613223385,5.435758609733446,,,
24,24,2.5,0.016,1300,1,100000.0,,348.18,0.34818,130.0,0.0084740163171295,0.0086328071602299,0.0003866095317824,,1.539494111411288,5.359052305566725,,,
25,25,2.5,0.016,1350,1,100000.0,,354.07,0.35407,135.0,0.0088871822619853,0.0087568540546687,0.0004034353579492,,1.5235350579550906,5.395998727268534,,,
26,26,2.5,0.016,1400,1,100000.0,,360.84,0.3608399999999999,140.0,0.0092888204078531,0.0085015578017223,0.0003892553170723,,1.508435954676577,5.442939439203778,,,
27,27,2.5,0.016,1450,1,100000.0,,367.24,0.36724,145.0,0.0095822382199889,0.0086042835980167,0.0003933285817692,,1.5150800503323052,5.563740579484284,,,
28,28,2.5,0.016,1500,1,100000.0,,371.12,0.3711199999999999,150.0,0.0101089350051438,0.0085980000360946,0.0003943704270035,,1.4963415045642947,5.557784127192369,,,
29,29,2.5,0.016,1550,1,100000.0,,380.72,0.38072,155.0,0.0110839604220609,0.008014724606212,0.0003816202411682,,1.4039248005487204,5.343153262826102,,,
30,30,2.5,0.016,1600,1,100000.0,,386.05,0.3860499999999999,160.0,0.0117058841744142,0.0081499993430115,0.0003831956831772,,1.37522139338401,5.312194512929837,,,
31,31,2.5,0.016,1650,1,100000.0,,391.05,0.39105,165.0,0.0119368849657735,0.0086043056440562,0.0003963067636262,,1.3873030051649065,5.42349037646745,,,
32,32,2.5,0.016,1700,1,100000.0,,398.53,0.39853,170.0,0.0130239930017023,0.0082889086398765,0.0004008866503918,,1.3128228558140955,5.232313350144982,,,
33,33,2.5,0.016,1750,1,100000.0,,401.27,0.40127,175.0,0.0128996772999334,0.007901467938017,0.0003984528285044,,1.36156724983144,5.46484656857596,,,
34,34,2.5,0.016,1800,1,100000.0,,404.97,0.4049699999999999,180.0,0.0139414941527797,0.008594076199686,0.0004009140660068,,1.2931405051650546,5.237387817340464,,,
35,35,2.5,0.016,1850,1,100000.0,,412.34,0.4123400000000001,185.0,0.0138038473022788,0.0084311052008974,0.0003971361961083,,1.3427239866069978,5.535367787035322,,,
36,36,2.5,0.016,1900,1,100000.0,,419.09,0.41909,190.0,0.0143386516950999,0.008329738911668,0.0004113725224294,,1.329677554371156,5.573863451489959,,,
37,37,2.5,0.016,1950,1,100000.0,,425.55,0.42555,195.0,0.015371551362266,0.0081376281638038,0.0004013372113007,,1.273382161409357,5.418022892227519,,,
38,38,2.5,0.016,2000,1,100000.0,,430.14,0.4301399999999999,200.0,0.0165993106147402,0.0083095814862012,0.0003897286207605,,1.2086906708008538,5.198788011518936,,,
39,39,2.5,0.016,2050,1,100000.0,,433.41,0.43341,205.0,0.0166346832476165,0.0085237614998935,0.0004031901239373,,1.2407650079906316,5.382519115409058,,,
40,40,2.5,0.016,2100,1,100000.0,,441.81000000000006,0.44181,210.0,0.0165229913826988,0.0082491204953517,0.0003915037658687,,1.2760130741824636,5.636659796825735,,,
