,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,160.72,0.16072,,0.0002850049106106667,0.014717092915734236,0.0008582147825059459
1,1,0.02,1200,1,100000.0,150,,323.2,0.32320000000000004,,0.0008556358761723005,0.009050997345578937,0.0009161503751911087
2,2,0.02,1200,1,100000.0,250,,420.2,0.4202,,0.0016650383668911672,0.006812455554324456,0.0009416868126158184
3,3,0.02,1200,1,100000.0,350,,514.36,0.5143600000000002,,0.002148335364774993,0.005912070682700077,0.0009488507033273129
4,4,0.02,1200,1,100000.0,450,,584.4,0.5843999999999999,,0.00306450898046478,0.005226335831544257,0.0009495210989518925
5,5,0.02,1200,1,100000.0,550,,648.8399999999999,0.6488400000000001,,0.0040234326829477135,0.004872054026611549,0.0009626139016919361
6,6,0.02,1200,1,100000.0,650,,687.12,0.68712,,0.0047517989588550325,0.004595991419141236,0.0009677750806032337
7,7,0.02,1200,1,100000.0,750,,747.16,0.74716,,0.005576345979197868,0.004385508736239834,0.0009618824397661266
8,8,0.02,1200,1,100000.0,850,,788.3199999999998,0.7883199999999998,,0.006900074348300223,0.004237638773533543,0.0009449349608102009
9,9,0.02,1200,1,100000.0,950,,833.72,0.8337199999999998,,0.007645151195492872,0.0043818301215494525,0.0009772896372948127
10,10,0.02,1200,1,100000.0,1050,,874.7999999999998,0.8748000000000001,,0.008643316361576581,0.004047215554365552,0.0009555723093808146
11,11,0.02,1200,1,100000.0,1150,,932.24,0.9322399999999998,,0.010210599299971364,0.0037393350160352017,0.0009555830938486911
12,12,0.02,1200,1,100000.0,1250,,958.08,0.95808,,0.011475964776573163,0.0037605076939773567,0.0009616333055180526
13,13,0.02,1200,1,100000.0,1350,,1012.8799999999998,1.01288,,0.01203462713932822,0.00359410899104876,0.0009570031723847384
14,14,0.02,1200,1,100000.0,1450,,1043.6399999999999,1.04364,,0.014374224604707704,0.0038252302444025015,0.0009618648606337956
15,15,0.02,1200,1,100000.0,1550,,1074.36,1.07436,,0.015633132139437296,0.0037191962713287374,0.0009603899471171743
16,16,0.02,1200,1,100000.0,1650,,1110.28,1.11028,,0.016369688056493033,0.003690796670488799,0.0009548674486635248
17,17,0.02,1200,1,100000.0,1750,,1141.92,1.14192,,0.017690498073752677,0.003453836175377299,0.0009635308167660145
18,18,0.02,1200,1,100000.0,1850,,1161.32,1.16132,,0.019665301061922946,0.003644063900593944,0.000980274237891978
19,19,0.02,1200,1,100000.0,1950,,1210.52,1.21052,,0.020805999325466472,0.003428852223580033,0.0009671870397550528
20,20,0.02,1200,1,100000.0,2050,,1232.52,1.2325199999999998,,0.02297423385807633,0.0034674690788531262,0.00096553368088594
21,21,0.02,2400,1,100000.0,50,,110.55999999999997,0.11056,,0.0001919424201759057,0.0140457850737581,0.0008551964370811877
22,22,0.02,2400,1,100000.0,150,,224.84,0.22484,,0.0006679446638156605,0.008568318746029526,0.0009264297396901254
23,23,0.02,2400,1,100000.0,250,,300.2,0.3002,,0.001138734018428522,0.006552654072728263,0.0009405705588952147
24,24,0.02,2400,1,100000.0,350,,367.4,0.36740000000000006,,0.0015760550522441008,0.006112991241721559,0.00093868710366754
25,25,0.02,2400,1,100000.0,450,,406.16,0.40616,,0.002170178966898675,0.005615766067556259,0.0009643993001747056
26,26,0.02,2400,1,100000.0,550,,456.36,0.45636,,0.002597541271220507,0.0051200261578151565,0.0009536883793676037
27,27,0.02,2400,1,100000.0,650,,490.76,0.49076,,0.003426281544798257,0.004420711650321458,0.00095107585724961
28,28,0.02,2400,1,100000.0,750,,519.72,0.5197200000000001,,0.0036781076076067617,0.004264795854624491,0.0009632501224197782
29,29,0.02,2400,1,100000.0,850,,554.2,0.5542,,0.004460799044072701,0.004105663253978653,0.0009574780747394504
30,30,0.02,2400,1,100000.0,950,,598.2,0.5982000000000001,,0.005543716389620385,0.004190465019063403,0.0009530496130396682
31,31,0.02,2400,1,100000.0,1050,,628.24,0.62824,,0.006503223759254979,0.003856754840069344,0.0009591164271244924
32,32,0.02,2400,1,100000.0,1150,,656.72,0.65672,,0.0066039351692779745,0.0037907114371060298,0.000956472732293153
33,33,0.02,2400,1,100000.0,1250,,679.8,0.6798,,0.007879087298406374,0.0038796854233590023,0.0009554559975997096
34,34,0.02,2400,1,100000.0,1350,,706.5600000000001,0.7065600000000001,,0.009043593968417552,0.003592240466906336,0.0009682621877705269
35,35,0.02,2400,1,100000.0,1450,,731.6,0.7316,,0.009809066404068287,0.0038617970704577288,0.0009632877478598793
36,36,0.02,2400,1,100000.0,1550,,747.6,0.7475999999999998,,0.010412580742522552,0.0034362261524749733,0.000963437767880994
37,37,0.02,2400,1,100000.0,1650,,780.76,0.7807600000000001,,0.011985416637398884,0.003437357949832258,0.0009627170318903432
38,38,0.02,2400,1,100000.0,1750,,801.16,0.80116,,0.012820457173256729,0.0035583321967990154,0.0009612808097783332
39,39,0.02,2400,1,100000.0,1850,,813.24,0.81324,,0.013647718872571204,0.0033853828359939127,0.0009701445553611197
40,40,0.02,2400,1,100000.0,1950,,855.8399999999998,0.85584,,0.01486808091621242,0.003552872559042206,0.0009775909391726665
41,41,0.02,2400,1,100000.0,2050,,870.72,0.87072,,0.016325952166134812,0.0035110023994200977,0.0009820787745106947
