,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.024,100,1,100000.0,,100000.0,100.0,100.0,0.0963383942915049,0.4723353724840529,0.1114674881095784,,1.0519002977136565,105.19002977136566,,,
1,1,2.5,0.024,150,1,100000.0,,100000.0,100.0,150.0,0.1498473011908458,0.4994154366150692,0.0909484188195412,,1.001019850774345,100.1019850774345,,,
2,2,2.5,0.024,200,1,100000.0,,100000.0,100.0,200.0,0.1997818006113817,0.4688691590038504,0.0815706341549637,,1.0010929237768995,100.10929237768994,,,
3,3,2.5,0.024,250,1,100000.0,,100000.0,100.0,250.0,0.2493053756879077,0.4929974847332348,0.0752503788755432,,1.002795037132275,100.2795037132275,,,
4,4,2.5,0.024,300,1,100000.0,,100000.0,100.0,300.0,0.2996479581233359,0.4647927608243883,0.0715950759380399,,1.0011759181754194,100.11759181754194,,,
5,5,2.5,0.024,350,1,100000.0,,100000.0,100.0,350.0,0.3489564730373274,0.4748834898622099,0.0669889649386308,,1.0030047134659916,100.30047134659917,,,
6,6,2.5,0.024,400,1,100000.0,,100000.0,100.0,400.0,0.3993061305224558,0.4754828807230967,0.0662611303711603,,1.0017396494653836,100.17396494653836,,,
7,7,2.5,0.024,450,1,100000.0,,100000.0,100.0,450.0,0.4474983638327557,0.4730720712082515,0.0644073485231463,,1.0056521559278038,100.5652155927804,,,
8,8,2.5,0.024,500,1,100000.0,,100000.0,100.0,500.0,0.4991576147144655,0.4825251040558246,0.0611577759072887,,1.001690154411686,100.16901544116858,,,
9,9,2.5,0.024,550,1,100000.0,,100000.0,100.0,550.0,0.5488515902271388,0.4664765253179285,0.05859726136314,,1.002103200379985,100.21032003799846,,,
10,10,2.5,0.024,600,1,100000.0,,100000.0,100.0,600.0,0.5989289396168829,0.4750500698261183,0.0582312460436177,,1.0017900811679694,100.17900811679696,,,
11,11,2.5,0.024,650,1,100000.0,,100000.0,100.0,650.0,0.6487818567411636,0.4582833554487405,0.0550743439732632,,1.001880394629389,100.18803946293892,,,
12,12,2.5,0.024,700,1,100000.0,,100000.0,100.0,700.0,0.6987284951842071,0.4742673978455888,0.0544178414190733,,1.001823320135331,100.18233201353311,,,
13,13,2.5,0.024,750,1,100000.0,,100000.0,100.0,750.0,0.7491602021769268,0.4674825783062696,0.0549407384513776,,1.0011215446071209,100.11215446071206,,,
14,14,2.5,0.024,800,1,100000.0,,100000.0,100.0,800.0,0.7988507448047812,0.4705108577050833,0.0563873492805819,,1.0014390864907496,100.14390864907496,,,
15,15,2.5,0.024,850,1,100000.0,,100000.0,100.0,850.0,0.84868192003687,0.4652553718083842,0.0535872019084297,,1.0015543535700764,100.15543535700763,,,
16,16,2.5,0.024,900,1,100000.0,,100000.0,100.0,900.0,0.8945285622605524,0.4755576818315575,0.0505007377468107,,1.0063158446333562,100.63158446333564,,,
17,17,2.5,0.024,950,1,100000.0,,100000.0,100.0,950.0,0.9448294934256408,0.4764310671125494,0.0529307941885397,,1.0056347648423145,100.56347648423144,,,
18,18,2.5,0.024,1000,1,100000.0,,100000.0,100.0,1000.0,0.9978956892740144,0.4712406070596911,0.0527133392177262,,1.0021117585133683,100.2111758513368,,,
19,19,2.5,0.024,1050,1,100000.0,,100000.0,100.0,1050.0,1.0478104642661266,0.47535046833909,0.0507199602646244,,1.0020933890898396,100.20933890898397,,,
20,20,2.5,0.024,1100,1,100000.0,,100000.0,100.0,1100.0,1.0981135829832285,0.4870729480783596,0.0491036090494125,,1.0017199169627349,100.17199169627348,,,
