,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,2.5,0.016,100,1,100000.0,,876.5,0.8765000000000001,100.0,0.0022879461317401,0.0723877174652063,0.0035416065631275,,44.63822029739416,39.14655904545411,,,
1,1,2.5,0.016,150,1,100000.0,,1104.0,1.104,150.0,0.0037370997711405,0.070010692568364,0.0036619929510784,,40.61256748031444,44.82524286274718,,,
2,2,2.5,0.016,200,1,100000.0,,1322.0,1.3220000000000005,200.0,0.0047645463687813,0.0655026798418163,0.0036765205261148,,42.38664739011145,55.99056535144299,,,
3,3,2.5,0.016,250,1,100000.0,,1459.8,1.4598,250.0,0.0063617851124404,0.0641505373084361,0.0037409347464309,,39.37044819383596,57.46102764796424,,,
4,4,2.5,0.016,300,1,100000.0,,1647.4,1.6474,300.0,0.0084110887970268,0.0628487496601194,0.0037226668300492,,35.83472694544039,59.01192494390239,,,
5,5,2.5,0.016,350,1,100000.0,,1792.7,1.7927,350.0,0.0096923772448462,0.064132723624827,0.0037235578229563,,36.23081293922758,65.0009225134244,,,
6,6,2.5,0.016,400,1,100000.0,,1920.4,1.9204,400.0,0.010386810107144,0.0617739296176163,0.003703655656095,,38.72534284823431,74.31995219880459,,,
7,7,2.5,0.016,450,1,100000.0,,2030.8,2.0308,450.0,0.0131423006117926,0.0618953016388983,0.0037555197473403,,34.439032366751455,69.95160223909238,,,
8,8,2.5,0.016,500,1,100000.0,,2162.6,2.1626,500.0,0.0143573361114476,0.0637211453940902,0.0037220730908794,,35.250929905507334,76.24550046876452,,,
9,9,2.5,0.016,550,1,100000.0,,2263.4,2.2634,550.0,0.0154797612204105,0.0624210311515345,0.0037268728754645,,35.684283629393214,80.73987761619371,,,
10,10,2.5,0.016,600,1,100000.0,,2354.1,2.3541,600.0,0.0179025469551902,0.0623080130657132,0.0037449971876252,,33.73488478820078,79.43741164318345,,,
11,11,2.5,0.016,650,1,100000.0,,2465.0,2.4650000000000003,650.0,0.0199825369423592,0.0633893019267216,0.0037085934696924,,32.59720005212283,80.33703099438262,,,
12,12,2.5,0.016,700,1,100000.0,,2547.7,2.5477,700.0,0.0228416391638688,0.0635111447078657,0.0037530962515594,,30.789136071200183,78.43835443194396,,,
13,13,2.5,0.016,750,1,100000.0,,2622.5,2.6225,750.0,0.0249195723769047,0.0631225646545107,0.0037134832633258,,30.144767604966034,79.06029405408091,,,
