# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	5.081999999999999886e+02	5.081999999999999851e-01	nan	2.000000000000000000e+01	1.076499610637142706e-03	1.665081249158220644e-02	1.141059839581493995e-03	3.718033902046817385e+00	9.445180374158150371e+00	nan
nan	7.540800000000000409e+02	7.540799999999999725e-01	nan	4.000000000000000000e+01	2.510826001495161056e-03	1.048619441737558972e-02	1.240164300471638002e-03	3.197057880427507826e+00	1.204572456369363387e+01	nan
nan	9.330799999999999272e+02	9.330800000000000205e-01	nan	6.000000000000000000e+01	3.748999406473103695e-03	8.325164079797140598e-03	1.206582179704144674e-03	3.204851385888738413e+00	1.495086201689156624e+01	nan
nan	1.094599999999999909e+03	1.094600000000000017e+00	nan	8.000000000000000000e+01	5.850721529309339981e-03	7.777521173355761083e-03	1.193567877507231137e-03	2.735375897031629755e+00	1.497072455605829688e+01	nan
nan	1.215920000000000073e+03	1.215919999999999890e+00	nan	1.000000000000000000e+02	7.150323473902061786e-03	7.504248707514857286e-03	1.225325312940110656e-03	2.826804724971693439e+00	1.719991918842424994e+01	nan
nan	1.326200000000000045e+03	1.326200000000000045e+00	nan	1.200000000000000000e+02	9.121562975424239370e-03	6.509531629455530058e-03	1.227112596239031709e-03	2.634004292935078873e+00	1.746722728027328131e+01	nan
nan	1.442839999999999918e+03	1.442839999999999900e+00	nan	1.400000000000000000e+02	1.119213813069563912e-02	5.979810151540230351e-03	1.197604599101030187e-03	2.522641344167107835e+00	1.819706361107170522e+01	nan
nan	1.548679999999999836e+03	1.548679999999999835e+00	nan	1.600000000000000000e+02	1.399514175325748330e-02	5.538096649852910364e-03	1.237707227279401679e-03	2.287558512758417262e+00	1.771246444030574096e+01	nan
nan	1.632279999999999973e+03	1.632280000000000175e+00	nan	1.800000000000000000e+02	1.537402420046419214e-02	5.503579855189943797e-03	1.243128874401367530e-03	2.350817028635134864e+00	1.918605229134049139e+01	nan
nan	1.716120000000000118e+03	1.716120000000000090e+00	nan	2.000000000000000000e+02	1.833614197125370965e-02	5.011914433164397706e-03	1.267671967705422034e-03	2.186984290460453284e+00	1.877010049492062649e+01	nan
nan	1.819079999999999927e+03	1.819080000000000252e+00	nan	2.200000000000000000e+02	2.034230559166644650e-02	5.281514767207772312e-03	1.239503188187753447e-03	2.175274987263500659e+00	1.978641346413297697e+01	nan
nan	1.891000000000000000e+03	1.891000000000000458e+00	nan	2.400000000000000000e+02	2.294424781433008348e-02	4.900761954763322228e-03	1.237285925169207598e-03	2.099558313256561615e+00	1.985310007739131066e+01	nan
nan	1.959440000000000055e+03	1.959440000000000071e+00	nan	2.600000000000000000e+02	2.577447551972909465e-02	4.871158526096604213e-03	1.239455721536843712e-03	2.022768566097789211e+00	1.982243054726996689e+01	nan
nan	2.057960000000000036e+03	2.057960000000000456e+00	nan	2.800000000000000000e+02	2.891325570741173218e-02	4.746284010913959760e-03	1.204234173798662735e-03	1.950251533154247596e+00	2.006341869473715889e+01	nan
nan	2.115599999999999909e+03	2.115599999999999703e+00	nan	3.000000000000000000e+02	3.217270551713227039e-02	4.542160732222052903e-03	1.261352555620361441e-03	1.867720751809135438e+00	1.975566031279366896e+01	nan
nan	2.192159999999999854e+03	2.192160000000000331e+00	nan	3.200000000000000000e+02	3.456119929751366726e-02	4.201679179747136277e-03	1.274714010461107383e-03	1.853510925370550622e+00	2.031421360710040602e+01	nan
nan	2.252240000000000236e+03	2.252239999999999576e+00	nan	3.400000000000000000e+02	3.862619267785703803e-02	4.261736901877423780e-03	1.207532922322176626e-03	1.762603163365735526e+00	1.985014932976357116e+01	nan
nan	2.315840000000000146e+03	2.315840000000000121e+00	nan	3.600000000000000000e+02	4.158531171679896721e-02	4.283667330027591744e-03	1.267778061651233601e-03	1.733917123846726582e+00	2.007562076790782157e+01	nan
nan	2.372720000000000255e+03	2.372720000000000162e+00	nan	3.800000000000000000e+02	4.419030134034073604e-02	4.383356444762441864e-03	1.198341344181532786e-03	1.723416482920287152e+00	2.044550156408365282e+01	nan
nan	2.450640000000000327e+03	2.450640000000000374e+00	nan	4.000000000000000000e+02	4.809295875739735132e-02	4.073013296648846440e-03	1.215648535917656769e-03	1.667960384557598319e+00	2.043404468183028655e+01	nan
nan	2.507240000000000236e+03	2.507240000000000357e+00	nan	4.200000000000000000e+02	5.111427638514214056e-02	4.053825784008384739e-03	1.263132866725442428e-03	1.644101134098862715e+00	2.060921930206858121e+01	nan
