Energy1[eV]	Photons1	Energy3[eV]	Photons3	Energy5[eV]	Photons5	Energy7[eV]	Photons7
3.99338e+2	8.23768e+14	1.19801e+3	1.31941e+14	1.99669e+3	2.39350e+13	2.79536e+3	4.46138e+12
3.99072e+2	8.24644e+14	1.19722e+3	1.32400e+14	1.99536e+3	2.40782e+13	2.79351e+3	4.49937e+12
3.98807e+2	8.25518e+14	1.19642e+3	1.32860e+14	1.99403e+3	2.42220e+13	2.79165e+3	4.53761e+12
3.98541e+2	8.26392e+14	1.19562e+3	1.33321e+14	1.99271e+3	2.43664e+13	2.78979e+3	4.57610e+12
3.98276e+2	8.26586e+14	1.19483e+3	1.33782e+14	1.99138e+3	2.45113e+13	2.78793e+3	4.61484e+12
3.98010e+2	8.27458e+14	1.19403e+3	1.34244e+14	1.99005e+3	2.46569e+13	2.78607e+3	4.65383e+12
3.97745e+2	8.28329e+14	1.19324e+3	1.34707e+14	1.98873e+3	2.48030e+13	2.78422e+3	4.69308e+12
3.97480e+2	8.29198e+14	1.19244e+3	1.35170e+14	1.98740e+3	2.49496e+13	2.78236e+3	4.73259e+12
3.97215e+2	8.30067e+14	1.19165e+3	1.35634e+14	1.98608e+3	2.50969e+13	2.78051e+3	4.77235e+12
3.96950e+2	8.31618e+14	1.19085e+3	1.36099e+14	1.98475e+3	2.52448e+13	2.77865e+3	4.81236e+12
3.96685e+2	8.32490e+14	1.19006e+3	1.36564e+14	1.98343e+3	2.53932e+13	2.77680e+3	4.85264e+12
3.96421e+2	8.33352e+14	1.18926e+3	1.37030e+14	1.98210e+3	2.55422e+13	2.77494e+3	4.89317e+12
3.96156e+2	8.34218e+14	1.18847e+3	1.37497e+14	1.98078e+3	2.56918e+13	2.77309e+3	4.93397e+12
3.95891e+2	8.35083e+14	1.18767e+3	1.37965e+14	1.97946e+3	2.58420e+13	2.77124e+3	4.97502e+12
3.95627e+2	8.35946e+14	1.18688e+3	1.38433e+14	1.97813e+3	2.59927e+13	2.76939e+3	5.01634e+12
3.95362e+2	8.36809e+14	1.18609e+3	1.38901e+14	1.97681e+3	2.61441e+13	2.76754e+3	5.05792e+12
3.95098e+2	8.37671e+14	1.18529e+3	1.39371e+14	1.97549e+3	2.62960e+13	2.76569e+3	5.09976e+12
3.94834e+2	8.38532e+14	1.18450e+3	1.39841e+14	1.97417e+3	2.64486e+13	2.76384e+3	5.14187e+12
3.94570e+2	8.39392e+14	1.18371e+3	1.40311e+14	1.97285e+3	2.66017e+13	2.76199e+3	5.18425e+12
3.94306e+2	8.40252e+14	1.18292e+3	1.40783e+14	1.97153e+3	2.67554e+13	2.76014e+3	5.22689e+12
3.94042e+2	8.41110e+14	1.18213e+3	1.41255e+14	1.97021e+3	2.69097e+13	2.75829e+3	5.26981e+12
3.93778e+2	8.41968e+14	1.18133e+3	1.41727e+14	1.96889e+3	2.70645e+13	2.75645e+3	5.31299e+12
3.93514e+2	8.42824e+14	1.18054e+3	1.42200e+14	1.96757e+3	2.72200e+13	2.75460e+3	5.35644e+12
3.93251e+2	8.43680e+14	1.17975e+3	1.42674e+14	1.96625e+3	2.73761e+13	2.75275e+3	5.40017e+12
3.92987e+2	8.44535e+14	1.17896e+3	1.43149e+14	1.96493e+3	2.75327e+13	2.75091e+3	5.44416e+12
3.92723e+2	8.45388e+14	1.17817e+3	1.43624e+14	1.96362e+3	2.76900e+13	2.74906e+3	5.48843e+12
3.92460e+2	8.46241e+14	1.17738e+3	1.44100e+14	1.96230e+3	2.78478e+13	2.74722e+3	5.53298e+12
3.92197e+2	8.47093e+14	1.17659e+3	1.44576e+14	1.96098e+3	2.80062e+13	2.74538e+3	5.57780e+12
3.91934e+2	8.47944e+14	1.17580e+3	1.45053e+14	1.95967e+3	2.81652e+13	2.74354e+3	5.62290e+12
3.91671e+2	8.48793e+14	1.17501e+3	1.45531e+14	1.95835e+3	2.83248e+13	2.74169e+3	5.66828e+12
3.91408e+2	8.49642e+14	1.17422e+3	1.46009e+14	1.95704e+3	2.84851e+13	2.73985e+3	5.71393e+12
3.91145e+2	8.50490e+14	1.17343e+3	1.46488e+14	1.95572e+3	2.86459e+13	2.73801e+3	5.75986e+12
3.90882e+2	8.50625e+14	1.17265e+3	1.46968e+14	1.95441e+3	2.88073e+13	2.73617e+3	5.80608e+12
3.90619e+2	8.51470e+14	1.17186e+3	1.47448e+14	1.95310e+3	2.89693e+13	2.73433e+3	5.85258e+12
3.90357e+2	8.52315e+14	1.17107e+3	1.47929e+14	1.95178e+3	2.91318e+13	2.73250e+3	5.89936e+12
3.90094e+2	8.53159e+14	1.17028e+3	1.48410e+14	1.95047e+3	2.92950e+13	2.73066e+3	5.94642e+12
3.89832e+2	8.54002e+14	1.16950e+3	1.48892e+14	1.94916e+3	2.94588e+13	2.72882e+3	5.99377e+12
3.89569e+2	8.55559e+14	1.16871e+3	1.49375e+14	1.94785e+3	2.96232e+13	2.72699e+3	6.04141e+12
3.89307e+2	8.56401e+14	1.16792e+3	1.49858e+14	1.94654e+3	2.97882e+13	2.72515e+3	6.08933e+12
3.89045e+2	8.57242e+14	1.16714e+3	1.50342e+14	1.94523e+3	2.99538e+13	2.72332e+3	6.13754e+12
3.88783e+2	8.58081e+14	1.16635e+3	1.50826e+14	1.94392e+3	3.01200e+13	2.72148e+3	6.18604e+12
3.88521e+2	8.58920e+14	1.16556e+3	1.51316e+14	1.94261e+3	3.02867e+13	2.71965e+3	6.23483e+12
3.88259e+2	8.59758e+14	1.16478e+3	1.51797e+14	1.94130e+3	3.04541e+13	2.71782e+3	6.28391e+12
3.87998e+2	8.60595e+14	1.16399e+3	1.52283e+14	1.93999e+3	3.06221e+13	2.71598e+3	6.33329e+12
3.87736e+2	8.61430e+14	1.16321e+3	1.52770e+14	1.93868e+3	3.07907e+13	2.71415e+3	6.38295e+12
3.87474e+2	8.62265e+14	1.16242e+3	1.53258e+14	1.93737e+3	3.09599e+13	2.71232e+3	6.43291e+12
3.87213e+2	8.63099e+14	1.16164e+3	1.53746e+14	1.93607e+3	3.11297e+13	2.71049e+3	6.48317e+12
3.86952e+2	8.63932e+14	1.16086e+3	1.54234e+14	1.93476e+3	3.13001e+13	2.70866e+3	6.53372e+12
3.86691e+2	8.64764e+14	1.16007e+3	1.54724e+14	1.93345e+3	3.14711e+13	2.70683e+3	6.58457e+12
3.86429e+2	8.65595e+14	1.15929e+3	1.55213e+14	1.93215e+3	3.16427e+13	2.70501e+3	6.63572e+12
3.86168e+2	8.66422e+14	1.15851e+3	1.55704e+14	1.93084e+3	3.18149e+13	2.70318e+3	6.68717e+12
3.85908e+2	8.67255e+14	1.15772e+3	1.56195e+14	1.92954e+3	3.19877e+13	2.70135e+3	6.73892e+12
3.85647e+2	8.68084e+14	1.15694e+3	1.56686e+14	1.92823e+3	3.21611e+13	2.69953e+3	6.79097e+12
3.85386e+2	8.68911e+14	1.15616e+3	1.57178e+14	1.92693e+3	3.23351e+13	2.69770e+3	6.84332e+12
3.85125e+2	8.69738e+14	1.15538e+3	1.57671e+14	1.92563e+3	3.25097e+13	2.69588e+3	6.89598e+12
3.84865e+2	8.70564e+14	1.15459e+3	1.58164e+14	1.92432e+3	3.26850e+13	2.69405e+3	6.94894e+12
3.84605e+2	8.71389e+14	1.15381e+3	1.58658e+14	1.92302e+3	3.28608e+13	2.69223e+3	7.00220e+12
3.84344e+2	8.72212e+14	1.15303e+3	1.59153e+14	1.92172e+3	3.30373e+13	2.69041e+3	7.05577e+12
3.84084e+2	8.73035e+14	1.15225e+3	1.59648e+14	1.92042e+3	3.32143e+13	2.68859e+3	7.10965e+12
3.83824e+2	8.73857e+14	1.15147e+3	1.60143e+14	1.91912e+3	3.33920e+13	2.68677e+3	7.16384e+12
3.83564e+2	8.73931e+14	1.15069e+3	1.60639e+14	1.91782e+3	3.35702e+13	2.68495e+3	7.21834e+12
3.83304e+2	8.74750e+14	1.14991e+3	1.61136e+14	1.91652e+3	3.37491e+13	2.68313e+3	7.27315e+12
3.83045e+2	8.75569e+14	1.14913e+3	1.61633e+14	1.91522e+3	3.39286e+13	2.68131e+3	7.32827e+12
3.82785e+2	8.76386e+14	1.14835e+3	1.62131e+14	1.91392e+3	3.41086e+13	2.67949e+3	7.38370e+12
3.82525e+2	8.77203e+14	1.14758e+3	1.62630e+14	1.91263e+3	3.42893e+13	2.67768e+3	7.43945e+12
3.82266e+2	8.78767e+14	1.14680e+3	1.63128e+14	1.91133e+3	3.44706e+13	2.67586e+3	7.49551e+12
3.82007e+2	8.79582e+14	1.14602e+3	1.63628e+14	1.91003e+3	3.46526e+13	2.67405e+3	7.55189e+12
3.81747e+2	8.80397e+14	1.14524e+3	1.64128e+14	1.90874e+3	3.48351e+13	2.67223e+3	7.60858e+12
3.81488e+2	8.81210e+14	1.14446e+3	1.64629e+14	1.90744e+3	3.50182e+13	2.67042e+3	7.66559e+12
3.81229e+2	8.82023e+14	1.14369e+3	1.65130e+14	1.90615e+3	3.52020e+13	2.66860e+3	7.72292e+12
3.80970e+2	8.82835e+14	1.14291e+3	1.65631e+14	1.90485e+3	3.53863e+13	2.66679e+3	7.78057e+12
3.80712e+2	8.83645e+14	1.14213e+3	1.66134e+14	1.90356e+3	3.55713e+13	2.66498e+3	7.83854e+12
3.80453e+2	8.84455e+14	1.14136e+3	1.66636e+14	1.90226e+3	3.57569e+13	2.66317e+3	7.89683e+12
3.80194e+2	8.85264e+14	1.14058e+3	1.67140e+14	1.90097e+3	3.59431e+13	2.66136e+3	7.95544e+12
3.79936e+2	8.86072e+14	1.13981e+3	1.67644e+14	1.89968e+3	3.61299e+13	2.65955e+3	8.01438e+12
3.79678e+2	8.86878e+14	1.13903e+3	1.68148e+14	1.89839e+3	3.63173e+13	2.65774e+3	8.07364e+12
3.79419e+2	8.87684e+14	1.13826e+3	1.68653e+14	1.89710e+3	3.65054e+13	2.65594e+3	8.13323e+12
3.79161e+2	8.88489e+14	1.13748e+3	1.69158e+14	1.89581e+3	3.66940e+13	2.65413e+3	8.19314e+12
3.78903e+2	8.89292e+14	1.13671e+3	1.69664e+14	1.89452e+3	3.68833e+13	2.65232e+3	8.25339e+12
3.78645e+2	8.90095e+14	1.13594e+3	1.70170e+14	1.89323e+3	3.70732e+13	2.65052e+3	8.31395e+12
3.78387e+2	8.90897e+14	1.13516e+3	1.70677e+14	1.89194e+3	3.72636e+13	2.64871e+3	8.37485e+12
3.78130e+2	8.91698e+14	1.13439e+3	1.71185e+14	1.89065e+3	3.74548e+13	2.64691e+3	8.43608e+12
3.77872e+2	8.92498e+14	1.13362e+3	1.71693e+14	1.88936e+3	3.76465e+13	2.64511e+3	8.49765e+12
3.77615e+2	8.93298e+14	1.13284e+3	1.72201e+14	1.88807e+3	3.78388e+13	2.64330e+3	8.55954e+12
3.77357e+2	8.94093e+14	1.13207e+3	1.72710e+14	1.88679e+3	3.80318e+13	2.64150e+3	8.62177e+12
3.77100e+2	8.94894e+14	1.13130e+3	1.73220e+14	1.88550e+3	3.82253e+13	2.63970e+3	8.68433e+12
3.76843e+2	8.95691e+14	1.13053e+3	1.73730e+14	1.88422e+3	3.84195e+13	2.63790e+3	8.74722e+12
3.76586e+2	8.96486e+14	1.12976e+3	1.74240e+14	1.88293e+3	3.86143e+13	2.63610e+3	8.81046e+12
3.76329e+2	8.97281e+14	1.12899e+3	1.74751e+14	1.88165e+3	3.88097e+13	2.63430e+3	8.87403e+12
3.76072e+2	8.97293e+14	1.12822e+3	1.75263e+14	1.88036e+3	3.90057e+13	2.63251e+3	8.93794e+12
3.75816e+2	8.98085e+14	1.12745e+3	1.75775e+14	1.87908e+3	3.92023e+13	2.63071e+3	9.00218e+12
3.75559e+2	8.98876e+14	1.12668e+3	1.76288e+14	1.87780e+3	3.93995e+13	2.62891e+3	9.06677e+12
3.75303e+2	8.99666e+14	1.12591e+3	1.76801e+14	1.87651e+3	3.95974e+13	2.62712e+3	9.13170e+12
3.75046e+2	9.01239e+14	1.12514e+3	1.77314e+14	1.87523e+3	3.97959e+13	2.62532e+3	9.19697e+12
3.74790e+2	9.02028e+14	1.12437e+3	1.77828e+14	1.87395e+3	3.99950e+13	2.62353e+3	9.26258e+12
3.74534e+2	9.02815e+14	1.12360e+3	1.78342e+14	1.87267e+3	4.01947e+13	2.62174e+3	9.32854e+12
3.74278e+2	9.03600e+14	1.12283e+3	1.78857e+14	1.87139e+3	4.03950e+13	2.61995e+3	9.39485e+12
3.74022e+2	9.04388e+14	1.12207e+3	1.79373e+14	1.87011e+3	4.05959e+13	2.61816e+3	9.46149e+12
3.73766e+2	9.05173e+14	1.12130e+3	1.79889e+14	1.86883e+3	4.07975e+13	2.61636e+3	9.52849e+12
3.73511e+2	9.05957e+14	1.12053e+3	1.80405e+14	1.86755e+3	4.09996e+13	2.61458e+3	9.59583e+12
3.73255e+2	9.06741e+14	1.11977e+3	1.80922e+14	1.86628e+3	4.12024e+13	2.61279e+3	9.66352e+12
3.73000e+2	9.07523e+14	1.11900e+3	1.81439e+14	1.86500e+3	4.14058e+13	2.61100e+3	9.73157e+12
3.72745e+2	9.08305e+14	1.11823e+3	1.81957e+14	1.86372e+3	4.16098e+13	2.60921e+3	9.79996e+12
3.72489e+2	9.09086e+14	1.11747e+3	1.82476e+14	1.86245e+3	4.18145e+13	2.60743e+3	9.86870e+12
3.72234e+2	9.09865e+14	1.11670e+3	1.82994e+14	1.86117e+3	4.20197e+13	2.60564e+3	9.93780e+12
3.71979e+2	9.10644e+14	1.11594e+3	1.83514e+14	1.85990e+3	4.22256e+13	2.60386e+3	1.00072e+13
3.71725e+2	9.11421e+14	1.11517e+3	1.84033e+14	1.85862e+3	4.24321e+13	2.60207e+3	1.00771e+13
3.71470e+2	9.12198e+14	1.11441e+3	1.84553e+14	1.85735e+3	4.26392e+13	2.60029e+3	1.01472e+13
3.71215e+2	9.12973e+14	1.11365e+3	1.85074e+14	1.85608e+3	4.28469e+13	2.59851e+3	1.02177e+13
3.70961e+2	9.13748e+14	1.11288e+3	1.85595e+14	1.85480e+3	4.30552e+13	2.59673e+3	1.02886e+13
3.70706e+2	9.14521e+14	1.11212e+3	1.86117e+14	1.85353e+3	4.32641e+13	2.59494e+3	1.03598e+13
3.70452e+2	9.15294e+14	1.11136e+3	1.86639e+14	1.85226e+3	4.34737e+13	2.59317e+3	1.04314e+13
3.70198e+2	9.16066e+14	1.11059e+3	1.87161e+14	1.85099e+3	4.36839e+13	2.59139e+3	1.05034e+13
3.69944e+2	9.16837e+14	1.10983e+3	1.87684e+14	1.84972e+3	4.38947e+13	2.58961e+3	1.05757e+13
3.69690e+2	9.17607e+14	1.10907e+3	1.88207e+14	1.84845e+3	4.41061e+13	2.58783e+3	1.06483e+13
3.69436e+2	9.18376e+14	1.10831e+3	1.88731e+14	1.84718e+3	4.43181e+13	2.58606e+3	1.07214e+13
3.69183e+2	9.19144e+14	1.10755e+3	1.89255e+14	1.84591e+3	4.45308e+13	2.58428e+3	1.07948e+13
3.68929e+2	9.19912e+14	1.10679e+3	1.89787e+14	1.84465e+3	4.47440e+13	2.58251e+3	1.08685e+13
3.68676e+2	9.19861e+14	1.10603e+3	1.90305e+14	1.84338e+3	4.49579e+13	2.58073e+3	1.09427e+13
3.68423e+2	9.20626e+14	1.10527e+3	1.90830e+14	1.84211e+3	4.51724e+13	2.57896e+3	1.10172e+13
3.68169e+2	9.21390e+14	1.10451e+3	1.91356e+14	1.84085e+3	4.53875e+13	2.57719e+3	1.10920e+13
3.67916e+2	9.22153e+14	1.10375e+3	1.91883e+14	1.83958e+3	4.56032e+13	2.57542e+3	1.11672e+13
3.67664e+2	9.23735e+14	1.10299e+3	1.92409e+14	1.83832e+3	4.58195e+13	2.57364e+3	1.12428e+13
3.67411e+2	9.24496e+14	1.10223e+3	1.92937e+14	1.83705e+3	4.60365e+13	2.57188e+3	1.13188e+13
3.67158e+2	9.25257e+14	1.10147e+3	1.93464e+14	1.83579e+3	4.62540e+13	2.57011e+3	1.13951e+13
3.66906e+2	9.26016e+14	1.10072e+3	1.93992e+14	1.83453e+3	4.64722e+13	2.56834e+3	1.14719e+13
3.66653e+2	9.26775e+14	1.09996e+3	1.94521e+14	1.83327e+3	4.66910e+13	2.56657e+3	1.15489e+13
3.66401e+2	9.27532e+14	1.09920e+3	1.95050e+14	1.83200e+3	4.69105e+13	2.56481e+3	1.16264e+13
3.66149e+2	9.28289e+14	1.09845e+3	1.95579e+14	1.83074e+3	4.71305e+13	2.56304e+3	1.17042e+13
3.65897e+2	9.29045e+14	1.09769e+3	1.96109e+14	1.82948e+3	4.73511e+13	2.56128e+3	1.17824e+13
3.65645e+2	9.29800e+14	1.09693e+3	1.96639e+14	1.82822e+3	4.75724e+13	2.55951e+3	1.18610e+13
3.65393e+2	9.30554e+14	1.09618e+3	1.97170e+14	1.82696e+3	4.77943e+13	2.55775e+3	1.19400e+13
3.65141e+2	9.31307e+14	1.09542e+3	1.97700e+14	1.82571e+3	4.80167e+13	2.55599e+3	1.20193e+13
3.64890e+2	9.32064e+14	1.09467e+3	1.98232e+14	1.82445e+3	4.82398e+13	2.55423e+3	1.20990e+13
3.64638e+2	9.32811e+14	1.09391e+3	1.98764e+14	1.82319e+3	4.84636e+13	2.55247e+3	1.21791e+13
3.64387e+2	9.33561e+14	1.09316e+3	1.99296e+14	1.82193e+3	4.86879e+13	2.55071e+3	1.22596e+13
3.64136e+2	9.34311e+14	1.09241e+3	1.99828e+14	1.82068e+3	4.89128e+13	2.54895e+3	1.23404e+13
3.63884e+2	9.35060e+14	1.09165e+3	2.00361e+14	1.81942e+3	4.91384e+13	2.54719e+3	1.24216e+13
3.63634e+2	9.35807e+14	1.09090e+3	2.00895e+14	1.81817e+3	4.93645e+13	2.54543e+3	1.25033e+13
3.63383e+2	9.36554e+14	1.09015e+3	2.01428e+14	1.81691e+3	4.95913e+13	2.54368e+3	1.25853e+13
3.63132e+2	9.37299e+14	1.08940e+3	2.01962e+14	1.81566e+3	4.98187e+13	2.54192e+3	1.26676e+13
3.62881e+2	9.38048e+14	1.08864e+3	2.02497e+14	1.81441e+3	5.00467e+13	2.54017e+3	1.27504e+13
3.62631e+2	9.38787e+14	1.08789e+3	2.03032e+14	1.81315e+3	5.02753e+13	2.53842e+3	1.28336e+13
3.62381e+2	9.39530e+14	1.08714e+3	2.03567e+14	1.81190e+3	5.05045e+13	2.53666e+3	1.29171e+13
3.62130e+2	9.40272e+14	1.08639e+3	2.04103e+14	1.81065e+3	5.07344e+13	2.53491e+3	1.30010e+13
3.61880e+2	9.41013e+14	1.08564e+3	2.04639e+14	1.80940e+3	5.09648e+13	2.53316e+3	1.30854e+13
3.61630e+2	9.41752e+14	1.08489e+3	2.05175e+14	1.80815e+3	5.11959e+13	2.53141e+3	1.31701e+13
3.61381e+2	9.42492e+14	1.08414e+3	2.05712e+14	1.80690e+3	5.14276e+13	2.52966e+3	1.32552e+13
3.61131e+2	9.42377e+14	1.08339e+3	2.06249e+14	1.80565e+3	5.16599e+13	2.52792e+3	1.33406e+13
3.60881e+2	9.43113e+14	1.08264e+3	2.06786e+14	1.80441e+3	5.18928e+13	2.52617e+3	1.34265e+13
3.60632e+2	9.43849e+14	1.08190e+3	2.07324e+14	1.80316e+3	5.21263e+13	2.52442e+3	1.35128e+13
3.60383e+2	9.45440e+14	1.08115e+3	2.07862e+14	1.80191e+3	5.23604e+13	2.52268e+3	1.35995e+13
3.60133e+2	9.46174e+14	1.08040e+3	2.08400e+14	1.80067e+3	5.25951e+13	2.52093e+3	1.36865e+13
3.59884e+2	9.46908e+14	1.07965e+3	2.08939e+14	1.79942e+3	5.28305e+13	2.51919e+3	1.37740e+13
3.59635e+2	9.47641e+14	1.07891e+3	2.09479e+14	1.79818e+3	5.30664e+13	2.51745e+3	1.38618e+13
3.59387e+2	9.48372e+14	1.07816e+3	2.10018e+14	1.79693e+3	5.33030e+13	2.51571e+3	1.39501e+13
3.59138e+2	9.49103e+14	1.07741e+3	2.10558e+14	1.79569e+3	5.35402e+13	2.51397e+3	1.40387e+13
3.58889e+2	9.49833e+14	1.07667e+3	2.11099e+14	1.79445e+3	5.37780e+13	2.51223e+3	1.41278e+13
3.58641e+2	9.50561e+14	1.07592e+3	2.11639e+14	1.79320e+3	5.40164e+13	2.51049e+3	1.42172e+13
3.58393e+2	9.51289e+14	1.07518e+3	2.12181e+14	1.79196e+3	5.42554e+13	2.50875e+3	1.43070e+13
3.58145e+2	9.52016e+14	1.07443e+3	2.12722e+14	1.79072e+3	5.44950e+13	2.50701e+3	1.43973e+13
3.57896e+2	9.52741e+14	1.07369e+3	2.13264e+14	1.78948e+3	5.47352e+13	2.50528e+3	1.44879e+13
3.57649e+2	9.53466e+14	1.07295e+3	2.13806e+14	1.78824e+3	5.49760e+13	2.50354e+3	1.45790e+13
3.57401e+2	9.54190e+14	1.07220e+3	2.14348e+14	1.78700e+3	5.52174e+13	2.50181e+3	1.46704e+13
3.57153e+2	9.54914e+14	1.07146e+3	2.14891e+14	1.78577e+3	5.54594e+13	2.50007e+3	1.47623e+13
3.56906e+2	9.55636e+14	1.07072e+3	2.15434e+14	1.78453e+3	5.57020e+13	2.49834e+3	1.48545e+13
3.56658e+2	9.56358e+14	1.06997e+3	2.15977e+14	1.78329e+3	5.59452e+13	2.49661e+3	1.49472e+13
3.56411e+2	9.57079e+14	1.06923e+3	2.16520e+14	1.78205e+3	5.61891e+13	2.49488e+3	1.50402e+13
3.56164e+2	9.57799e+14	1.06849e+3	2.17065e+14	1.78082e+3	5.64335e+13	2.49315e+3	1.51337e+13
3.55917e+2	9.58518e+14	1.06775e+3	2.17609e+14	1.77958e+3	5.66786e+13	2.49142e+3	1.52276e+13
3.55670e+2	9.59235e+14	1.06701e+3	2.18154e+14	1.77835e+3	5.69242e+13	2.48969e+3	1.53219e+13
3.55423e+2	9.59952e+14	1.06627e+3	2.18699e+14	1.77712e+3	5.71705e+13	2.48796e+3	1.54166e+13
3.55177e+2	9.60668e+14	1.06553e+3	2.19244e+14	1.77588e+3	5.74173e+13	2.48624e+3	1.55117e+13
3.54930e+2	9.61383e+14	1.06479e+3	2.19790e+14	1.77465e+3	5.76648e+13	2.48451e+3	1.56072e+13
3.54684e+2	9.62097e+14	1.06405e+3	2.20336e+14	1.77342e+3	5.79129e+13	2.48279e+3	1.57031e+13
3.54438e+2	9.62810e+14	1.06331e+3	2.20882e+14	1.77219e+3	5.81615e+13	2.48106e+3	1.57994e+13
3.54192e+2	9.63522e+14	1.06257e+3	2.21428e+14	1.77096e+3	5.84109e+13	2.47934e+3	1.58962e+13
3.53946e+2	9.64230e+14	1.06184e+3	2.21975e+14	1.76973e+3	5.86607e+13	2.47762e+3	1.59933e+13
3.53700e+2	9.64124e+14	1.06110e+3	2.22522e+14	1.76850e+3	5.89112e+13	2.47590e+3	1.60909e+13
3.53454e+2	9.64761e+14	1.06036e+3	2.23070e+14	1.76727e+3	5.91622e+13	2.47418e+3	1.61889e+13
3.53208e+2	9.66361e+14	1.05963e+3	2.23618e+14	1.76604e+3	5.94139e+13	2.47246e+3	1.62873e+13
3.52963e+2	9.67068e+14	1.05889e+3	2.24166e+14	1.76482e+3	5.96661e+13	2.47074e+3	1.63861e+13
3.52718e+2	9.67775e+14	1.05815e+3	2.24714e+14	1.76359e+3	5.99190e+13	2.46902e+3	1.64854e+13
3.52473e+2	9.68481e+14	1.05742e+3	2.25263e+14	1.76236e+3	6.01725e+13	2.46731e+3	1.65850e+13
3.52228e+2	9.69186e+14	1.05668e+3	2.25811e+14	1.76114e+3	6.04265e+13	2.46559e+3	1.66851e+13
3.51983e+2	9.69890e+14	1.05595e+3	2.26361e+14	1.75991e+3	6.06812e+13	2.46388e+3	1.67856e+13
3.51738e+2	9.70594e+14	1.05521e+3	2.26910e+14	1.75869e+3	6.09364e+13	2.46217e+3	1.68865e+13
3.51493e+2	9.71293e+14	1.05448e+3	2.27460e+14	1.75747e+3	6.11922e+13	2.46045e+3	1.69878e+13
3.51249e+2	9.71997e+14	1.05375e+3	2.28010e+14	1.75624e+3	6.14487e+13	2.45874e+3	1.70896e+13
3.51004e+2	9.72697e+14	1.05301e+3	2.28560e+14	1.75502e+3	6.17057e+13	2.45703e+3	1.71917e+13
3.50760e+2	9.73396e+14	1.05228e+3	2.29111e+14	1.75380e+3	6.19634e+13	2.45532e+3	1.72943e+13
3.50516e+2	9.74094e+14	1.05155e+3	2.29662e+14	1.75258e+3	6.22216e+13	2.45361e+3	1.73973e+13
3.50272e+2	9.75212e+14	1.05082e+3	2.30213e+14	1.75136e+3	6.24804e+13	2.45191e+3	1.75008e+13
3.50028e+2	9.75909e+14	1.05009e+3	2.30764e+14	1.75014e+3	6.27398e+13	2.45020e+3	1.76046e+13
3.49785e+2	9.76183e+14	1.04935e+3	2.31316e+14	1.74892e+3	6.29998e+13	2.44849e+3	1.77089e+13
3.49541e+2	9.76878e+14	1.04862e+3	2.31868e+14	1.74771e+3	6.32604e+13	2.44679e+3	1.78136e+13
3.49298e+2	9.77571e+14	1.04789e+3	2.32420e+14	1.74649e+3	6.35216e+13	2.44508e+3	1.79188e+13
3.49054e+2	9.78264e+14	1.04716e+3	2.32973e+14	1.74527e+3	6.37834e+13	2.44338e+3	1.80243e+13
3.48811e+2	9.78956e+14	1.04643e+3	2.33525e+14	1.74406e+3	6.40458e+13	2.44168e+3	1.81303e+13
3.48568e+2	9.79647e+14	1.04570e+3	2.34078e+14	1.74284e+3	6.43087e+13	2.43998e+3	1.82367e+13
3.48325e+2	9.80338e+14	1.04498e+3	2.34631e+14	1.74163e+3	6.45723e+13	2.43828e+3	1.83436e+13
3.48083e+2	9.81027e+14	1.04425e+3	2.35185e+14	1.74041e+3	6.48364e+13	2.43658e+3	1.84509e+13
3.47840e+2	9.81716e+14	1.04352e+3	2.35739e+14	1.73920e+3	6.51012e+13	2.43488e+3	1.85586e+13
3.47597e+2	9.82404e+14	1.04279e+3	2.36292e+14	1.73799e+3	6.53665e+13	2.43318e+3	1.86667e+13
3.47355e+2	9.83090e+14	1.04207e+3	2.36847e+14	1.73678e+3	6.56324e+13	2.43149e+3	1.87753e+13
3.47113e+2	9.83776e+14	1.04134e+3	2.37401e+14	1.73556e+3	6.58988e+13	2.42979e+3	1.88843e+13
3.46871e+2	9.84461e+14	1.04061e+3	2.37956e+14	1.73435e+3	6.61659e+13	2.42810e+3	1.89937e+13
3.46629e+2	9.85142e+14	1.03989e+3	2.38511e+14	1.73314e+3	6.64335e+13	2.42640e+3	1.91035e+13
3.46387e+2	9.84896e+14	1.03916e+3	2.39066e+14	1.73194e+3	6.67018e+13	2.42471e+3	1.92138e+13
3.46145e+2	9.85578e+14	1.03844e+3	2.39622e+14	1.73073e+3	6.69706e+13	2.42302e+3	1.93246e+13
3.45904e+2	9.87622e+14	1.03771e+3	2.40177e+14	1.72952e+3	6.72400e+13	2.42133e+3	1.94357e+13
3.45663e+2	9.88302e+14	1.03699e+3	2.40733e+14	1.72831e+3	6.75099e+13	2.41964e+3	1.95473e+13
3.45421e+2	9.88548e+14	1.03626e+3	2.41289e+14	1.72711e+3	6.77805e+13	2.41795e+3	1.96593e+13
3.45180e+2	9.89227e+14	1.03554e+3	2.41846e+14	1.72590e+3	6.80516e+13	2.41626e+3	1.97718e+13
3.44939e+2	9.89904e+14	1.03482e+3	2.42402e+14	1.72470e+3	6.83233e+13	2.41457e+3	1.98847e+13
3.44698e+2	9.90581e+14	1.03410e+3	2.42959e+14	1.72349e+3	6.85956e+13	2.41289e+3	1.99980e+13
3.44458e+2	9.91256e+14	1.03337e+3	2.43516e+14	1.72229e+3	6.88685e+13	2.41120e+3	2.01118e+13
