# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	1.056200000000000045e+03	1.056200000000000028e+00	nan	1.000000000000000000e+02	2.376791609339079688e-03	7.583801530647427125e-02	5.501813367304049518e-03	4.220331382701186129e+01	4.449929776152883676e+01	nan
nan	5.857999999999999545e+02	5.858000000000000984e-01	nan	2.000000000000000000e+02	6.268815540738614973e-03	4.795865105888493657e-02	5.763866949882498480e-03	3.216813371147260625e+01	1.881712657149981993e+01	nan
nan	6.457999999999999545e+02	6.458000000000000407e-01	nan	3.000000000000000000e+02	1.145034286009831773e-02	4.323397201106678883e-02	5.749163016285238625e-03	2.668300865438055069e+01	1.721275261375714649e+01	nan
nan	7.750000000000000000e+02	7.750000000000000222e-01	nan	4.000000000000000000e+02	1.532929123660551306e-02	3.444107096160711756e-02	5.926445975112121060e-03	2.624005259984308580e+01	2.032913136291628220e+01	nan
nan	8.976000000000000227e+02	8.975999999999999535e-01	nan	5.000000000000000000e+02	2.158791262638715125e-02	3.595852732917803607e-02	5.921281004733543879e-03	2.356221383591553220e+01	2.111225247618608947e+01	nan
nan	1.014399999999999977e+03	1.014399999999999968e+00	nan	6.000000000000000000e+02	2.763176798853237554e-02	3.492472088511421047e-02	5.873880647072618304e-03	2.185493414786144228e+01	2.210080597619296938e+01	nan
nan	1.143000000000000000e+03	1.143000000000000238e+00	nan	7.000000000000000000e+02	3.646766093795576757e-02	3.109631374898806991e-02	5.933918934644925522e-03	1.925268254655180300e+01	2.201036182907336425e+01	nan
nan	1.244200000000000045e+03	1.244200000000000195e+00	nan	8.000000000000000000e+02	4.221177751289815344e-02	3.281841481671824573e-02	5.451424438818492681e-03	1.923745425776825257e+01	2.386919085212941383e+01	nan
nan	1.388400000000000091e+03	1.388400000000000301e+00	nan	9.000000000000000000e+02	5.116434032352117078e-02	3.123706830053057937e-02	5.832398462955563564e-03	1.764700454760366455e+01	2.449903599971779045e+01	nan
nan	1.479599999999999909e+03	1.479600000000000026e+00	nan	1.000000000000000000e+03	6.108487865908500403e-02	2.827605777984900509e-02	5.620565634931737505e-03	1.653686359175050313e+01	2.445674788895390606e+01	nan
nan	1.637400000000000091e+03	1.637400000000000189e+00	nan	1.100000000000000000e+03	6.132411891940137139e-02	2.720948421551987878e-02	6.035167793572134357e-03	1.814492601315273035e+01	2.973526935944371274e+01	nan
nan	1.748599999999999909e+03	1.748600000000000154e+00	nan	1.200000000000000000e+03	7.865561566995893372e-02	2.633673070419932996e-02	6.156070542333811138e-03	1.541309758858195167e+01	2.690233169978794336e+01	nan
nan	1.732200000000000045e+03	1.732200000000000184e+00	nan	1.300000000000000000e+03	8.065070363472841286e-02	2.630305077155207366e-02	6.056940943620859642e-03	1.618505247405714087e+01	2.804204383684731283e+01	nan
nan	1.805400000000000091e+03	1.805399999999999894e+00	nan	1.400000000000000000e+03	9.661892216799969346e-02	2.572921460540639194e-02	6.053136736132191421e-03	1.449961851754732223e+01	2.618996095844948258e+01	nan
nan	1.868200000000000045e+03	1.868199999999999861e+00	nan	1.500000000000000000e+03	1.094568828355022561e-01	2.702723899765754195e-02	5.923753200512794220e-03	1.374104595354534375e+01	2.566156201744034959e+01	nan
nan	1.866799999999999955e+03	1.866800000000000237e+00	nan	1.600000000000000000e+03	1.176909136584527032e-01	2.600371852084970570e-02	5.841472071278793962e-03	1.359844774963750602e+01	2.539126313850439942e+01	nan
nan	1.816200000000000045e+03	1.816200000000000259e+00	nan	1.700000000000000000e+03	1.193235813901992459e-01	2.629069711894724964e-02	5.799304775378663970e-03	1.429372394816333802e+01	2.596843632054138240e+01	nan
nan	1.725799999999999955e+03	1.725800000000000001e+00	nan	1.800000000000000000e+03	1.353060101068876975e-01	2.344156614549580339e-02	6.389484941578297064e-03	1.336093153208068962e+01	2.303916973736034635e+01	nan
nan	1.471000000000000000e+03	1.471000000000000085e+00	nan	1.900000000000000000e+03	1.457996467070188373e-01	2.191434747107521772e-02	5.726523808751238578e-03	1.303852427025362637e+01	1.918200065758065165e+01	nan
nan	1.012799999999999955e+03	1.012800000000000145e+00	nan	2.000000000000000000e+03	1.594939386669011472e-01	2.354784010054754642e-02	5.957731028523950527e-03	1.289350344147712590e+01	1.296634083128430248e+01	nan
nan	3.620000000000000284e+01	3.620000000000000301e-02	nan	2.100000000000000000e+03	1.814225662895753710e-01	2.640242291966934246e-02	5.622399059581815323e-03	1.190991069302101479e+01	4.261696359977178439e-01	nan
