,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,0.02,1200,1,100000.0,50,,149.68,0.14967999999999995,,0.00023263182410971693,0.018247752598225416,0.0008068450446873667
1,1,0.02,1200,1,100000.0,100,,226.0,0.22600000000000003,,0.0005117893525556385,0.015082509174947772,0.0008370090939650963
2,2,0.02,1200,1,100000.0,150,,288.91999999999996,0.28892,,0.0007522702531412049,0.014923080434104724,0.0008965582733186668
3,3,0.02,1200,1,100000.0,200,,334.44,0.33444,,0.0012962108458884811,0.015183937045370117,0.0008575952052853804
4,4,0.02,1200,1,100000.0,250,,379.12,0.37912,,0.0016220288592887755,0.014919330278948479,0.0009142667980932144
5,5,0.02,1200,1,100000.0,300,,412.52,0.41252000000000005,,0.0022164170824794382,0.013201532465663529,0.000864460886986013
6,6,0.02,1200,1,100000.0,350,,443.48,0.44348,,0.002781960102984158,0.013819779944982385,0.0009147337350354976
7,7,0.02,1200,1,100000.0,400,,477.44,0.47744,,0.003217405194834555,0.012761365876718793,0.0009207853784270586
8,8,0.02,1200,1,100000.0,450,,504.52,0.50452,,0.00352033533034728,0.014248155281077785,0.0009111215925577897
9,9,0.02,1200,1,100000.0,500,,535.12,0.53512,,0.00426746458470916,0.013813023498007311,0.0008907520576163741
10,10,0.02,1200,1,100000.0,550,,562.72,0.56272,,0.005028580105745277,0.013832287715598742,0.0009318774357042937
11,11,0.02,1200,1,100000.0,600,,585.96,0.58596,,0.005716586089829434,0.014056054739145396,0.0009208500442525392
12,12,0.02,1200,1,100000.0,650,,609.72,0.60972,,0.006091675335715081,0.013102907757699511,0.0009316718759960638
13,13,0.02,1200,1,100000.0,700,,634.44,0.6344399999999999,,0.006675033656993038,0.01307236464729438,0.0009098979097406321
