,Simulation Number,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
51,51,0.02,2400,1,100000.0,500,,1904.4,1.9044,,0.015622696544073732,0.06891419782264363,0.004480766936214542
52,52,0.02,2400,1,100000.0,550,,2026.0,2.026,,0.016521503725380172,0.06415191423027232,0.004798246558515075
53,53,0.02,2400,1,100000.0,600,,2110.6,2.1106,,0.018146359762818063,0.06950724386042273,0.004623708319987092
54,54,0.02,2400,1,100000.0,650,,2143.0,2.143,,0.02076156058021752,0.06495355452180422,0.0041771696247479605
55,55,0.02,2400,1,100000.0,700,,2244.4,2.2444,,0.02353851043947088,0.06650801087407873,0.0043494133773909855
56,56,0.02,2400,1,100000.0,750,,2368.4,2.3684,,0.025829570109976885,0.0655023670914617,0.004675086645827912
57,57,0.02,2400,1,100000.0,800,,2431.6,2.4316000000000004,,0.027246715295973445,0.06873854542144926,0.004375611383566728
58,58,0.02,2400,1,100000.0,850,,2470.8,2.4708,,0.03057785158380284,0.0626753354801091,0.004635429045959429
59,59,0.02,2400,1,100000.0,900,,2566.0,2.566,,0.03341363042143257,0.07042851583567572,0.004722309219285529
60,60,0.02,2400,1,100000.0,950,,2593.2,2.5932,,0.03451663097191613,0.06731660601667451,0.004601147392737336
61,61,0.02,2400,1,100000.0,1000,,2698.4,2.6984,,0.04123226582630649,0.06682018952128252,0.004532652512609893
62,62,0.02,2400,1,100000.0,1050,,2760.6,2.7606,,0.04316328300023997,0.06581935991854847,0.004644093042948279
63,63,0.02,2400,1,100000.0,1100,,2819.8,2.8198,,0.04480843006435862,0.06613115833178711,0.004547509353935665
64,64,0.02,2400,1,100000.0,1150,,2898.2,2.8982,,0.04784040837075736,0.06550425927448332,0.004680427091640628
65,65,0.02,2400,1,100000.0,1200,,2961.0,2.961,,0.05003616645681177,0.06851442482374212,0.004581818962620162
66,66,0.02,2400,1,100000.0,1250,,3059.6,3.0596000000000005,,0.05292222084194691,0.06596720438109153,0.004563857268044481
67,67,0.02,2400,1,100000.0,1300,,3140.2,3.1402,,0.056386323024480586,0.06940759499143719,0.00469562571288739
68,68,0.02,2400,1,100000.0,1350,,3127.0,3.127,,0.05630109069052196,0.06629816297742815,0.004769629044465322
69,69,0.02,2400,1,100000.0,1400,,3190.2,3.1902,,0.06268446455087542,0.06980944754702825,0.004703068685425032
70,70,0.02,2400,1,100000.0,1450,,3266.2,3.2662,,0.06889416550002352,0.06784288755052226,0.004573053814286332
71,71,0.02,2400,1,100000.0,1500,,3316.8,3.3168000000000006,,0.07025363043899233,0.06529197992574845,0.004459341585014967
72,72,0.02,2400,1,100000.0,1550,,3355.4,3.3554000000000004,,0.07441026697661073,0.06543505332607669,0.004644076013163419
73,73,0.02,2400,1,100000.0,1600,,3412.4,3.4124000000000003,,0.07958671053620493,0.061723335497572016,0.0044484537360494165
74,74,0.02,2400,1,100000.0,1650,,3478.0,3.4779999999999998,,0.07951157758266161,0.06341889993342567,0.00458929464523285
75,75,0.02,2400,1,100000.0,1700,,3499.6,3.4996,,0.08542394890673677,0.06616876376435424,0.004653856081974102
76,76,0.02,2400,1,100000.0,1750,,3537.2,3.5372,,0.08798269696771968,0.06783533692503296,0.004580499924308321
77,77,0.02,2400,1,100000.0,1800,,3671.0,3.6709999999999994,,0.09495928956544047,0.0653501609768155,0.004774822811936116
78,78,0.02,2400,1,100000.0,1850,,3650.2,3.6502,,0.09670490971357139,0.06677761631658702,0.004588901063085112
79,79,0.02,2400,1,100000.0,1900,,3722.4,3.7224,,0.0943637441519968,0.06799071394186976,0.004674677678693733
80,80,0.02,2400,1,100000.0,1950,,3787.0,3.787,,0.1031161926842742,0.06495468000462584,0.004683822915814108
81,81,0.02,2400,1,100000.0,2000,,3779.8,3.7798,,0.10812008762809457,0.06912222335059096,0.004638549010600679
82,82,0.02,2400,1,100000.0,2050,,3789.0,3.789,,0.10532676434422684,0.06468751597040809,0.0047013659467534255
83,83,0.02,2400,1,100000.0,2100,,3930.4,3.9304,,0.1046830682548716,0.06218310240824455,0.004848001300479496
